Cog2000 log file Tue Jun 18 16:57:11 2013,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
525430,[36],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_1.BMP 525430,,,,
525930,[500],:,image croix 525930,,,,
530497,[4567],:,trigger 526750,,,,
530497,[0],:,trigger 529150,,,,
530516,[19],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_3.BMP 530516,,,,
531016,[500],:,image croix 531016,,,,
535383,[4367],:,trigger 531551,,,,
535383,[0],:,trigger 533950,,,,
535417,[34],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_9.BMP 535417,,,,
535918,[501],:,image croix 535917,,,,
539684,[3766],:,trigger 536351,,,,
539684,[0],:,trigger 538750,,,,
539702,[18],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_9.BMP 539702,,,,
540202,[500],:,image croix 540202,,,,
543769,[3567],:,bouton_1 308,,,,
543769,[0],:,trigger 541150,,,,
543770,[1],:,trigger 543550,,,,
543804,[34],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_2.BMP 543804,,,,
544304,[500],:,image croix 544304,,,,
549171,[4867],:,bouton_1 490,,,,
549171,[0],:,trigger 545951,,,,
549171,[0],:,trigger 548351,,,,
549206,[35],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_2.BMP 549206,,,,
549706,[500],:,image croix 549706,,,,
553273,[3567],:,bouton_1 811,,,,
553273,[0],:,trigger 550751,,,,
553273,[0],:,trigger 553151,,,,
553308,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_6.BMP 553308,,,,
553808,[500],:,image croix 553808,,,,
559575,[5767],:,trigger 555551,,,,
559575,[0],:,trigger 557951,,,,
559594,[19],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_5.BMP 559594,,,,
560094,[500],:,image croix 560094,,,,
562961,[2867],:,trigger 560351,,,,
562961,[0],:,trigger 562751,,,,
562995,[34],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_7.BMP 562995,,,,
563495,[500],:,image croix 563495,,,,
568662,[5167],:,bouton_1 324,,,,
568662,[0],:,trigger 565150,,,,
568662,[0],:,trigger 567551,,,,
568697,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_2.BMP 568697,,,,
569197,[500],:,image croix 569197,,,,
574164,[4967],:,bouton_1 169,,,,
574164,[0],:,trigger 569950,,,,
574164,[0],:,bouton_1 753,,,,
574167,[3],:,bouton_1 753,,,,
574170,[3],:,trigger 572351,,,,
574199,[29],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_9.BMP 574199,,,,
574700,[501],:,image croix 574699,,,,
578566,[3866],:,trigger 574750,,,,
578566,[0],:,trigger 577150,,,,
578601,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_4.BMP 578601,,,,
579101,[500],:,image croix 579101,,,,
582268,[3167],:,trigger 579550,,,,
582268,[0],:,trigger 581950,,,,
582303,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_9.BMP 582303,,,,
582803,[500],:,image croix 582803,,,,
586870,[4067],:,bouton_1 193,,,,
586870,[0],:,trigger 584351,,,,
586870,[0],:,trigger 586751,,,,
586904,[34],:,image nostim.BMP 586904,,,,
587405,[501],:,image croix 587404,,,,
593471,[6066],:,trigger 589150,,,,
593471,[0],:,trigger 591546,,,,
593490,[19],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_2.BMP 593490,,,,
593957,[467],:,trigger 593950,,,,
593991,[34],:,image croix 593991,,,,
596658,[2667],:,bouton_1 124,,,,
596658,[0],:,trigger 596351,,,,
596692,[34],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_1.BMP 596691,,,,
597192,[500],:,image croix 597192,,,,
601659,[4467],:,trigger 598750,,,,
601659,[0],:,trigger 601151,,,,
601694,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_3.BMP 601694,,,,
602194,[500],:,image croix 602194,,,,
606461,[4267],:,trigger 603550,,,,
606461,[0],:,trigger 605951,,,,
606496,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_3.BMP 606496,,,,
606996,[500],:,image croix 606996,,,,
611763,[4767],:,bouton_1 343,,,,
611763,[0],:,trigger 608351,,,,
611763,[0],:,trigger 610750,,,,
611798,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_5.BMP 611798,,,,
612298,[500],:,image croix 612298,,,,
615665,[3367],:,trigger 613150,,,,
615665,[0],:,trigger 615551,,,,
615699,[34],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_3.BMP 615699,,,,
616200,[501],:,image croix 616199,,,,
620466,[4266],:,trigger 617950,,,,
620466,[0],:,trigger 620351,,,,
620484,[18],:,image nostim.BMP 620484,,,,
620985,[501],:,image croix 620985,,,,
626652,[5667],:,trigger 622751,,,,
626652,[0],:,trigger 625150,,,,
626687,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_5.BMP 626687,,,,
627187,[500],:,image croix 627187,,,,
630854,[3667],:,trigger 627551,,,,
630854,[0],:,trigger 629950,,,,
630889,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_3.BMP 630889,,,,
631389,[500],:,image croix 631389,,,,
636156,[4767],:,bouton_1 162,,,,
636156,[0],:,trigger 632351,,,,
636156,[0],:,trigger 634751,,,,
636191,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_8.BMP 636191,,,,
636691,[500],:,image croix 636691,,,,
640658,[3967],:,bouton_1 272,,,,
640658,[0],:,trigger 637150,,,,
640658,[0],:,trigger 639551,,,,
640693,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_7.BMP 640692,,,,
641193,[500],:,image croix 641193,,,,
644660,[3467],:,trigger 641951,,,,
644660,[0],:,trigger 644351,,,,
644694,[34],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_1.BMP 644694,,,,
645194,[500],:,image croix 645194,,,,
649461,[4267],:,trigger 646751,,,,
649461,[0],:,trigger 649150,,,,
649479,[18],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_7.BMP 649479,,,,
649979,[500],:,image croix 649979,,,,
654646,[4667],:,trigger 651551,,,,
654646,[0],:,trigger 651551,,,,
654646,[0],:,trigger 653950,,,,
654682,[36],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_4.BMP 654682,,,,
655182,[500],:,image croix 655182,,,,
660449,[5267],:,trigger 656351,,,,
660449,[0],:,trigger 658750,,,,
660484,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_8.BMP 660484,,,,
660984,[500],:,image croix 660984,,,,
665151,[4167],:,trigger 661151,,,,
665151,[0],:,trigger 663551,,,,
665186,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_6.BMP 665185,,,,
665686,[500],:,image croix 665686,,,,
668553,[2867],:,trigger 665951,,,,
668553,[0],:,trigger 668351,,,,
668553,[0],:,trigger 668351,,,,
668556,[3],:,trigger 668351,,,,
668588,[32],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_6.BMP 668587,,,,
669088,[500],:,image croix 669088,,,,
674755,[5667],:,trigger 670751,,,,
674755,[0],:,trigger 673150,,,,
674790,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_7.BMP 674790,,,,
675290,[500],:,image croix 675290,,,,
679957,[4667],:,trigger 675551,,,,
679957,[0],:,trigger 677950,,,,
679992,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_1.BMP 679992,,,,
680459,[467],:,trigger 680351,,,,
680492,[33],:,image croix 680492,,,,
684359,[3867],:,trigger 682751,,,,
684393,[34],:,image nostim.BMP 684393,,,,
684893,[500],:,image croix 684893,,,,
689560,[4667],:,trigger 685150,,,,
689560,[0],:,trigger 687551,,,,
689596,[36],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_4.BMP 689596,,,,
690063,[467],:,trigger 689949,,,,
690096,[33],:,image croix 690096,,,,
693563,[3467],:,trigger 692351,,,,
693598,[35],:,image nostim.BMP 693598,,,,
694098,[500],:,image croix 694098,,,,
697565,[3467],:,trigger 694750,,,,
697565,[0],:,trigger 697150,,,,
697600,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_1.BMP 697599,,,,
698100,[500],:,image croix 698100,,,,
702667,[4567],:,bouton_1 473,,,,
702667,[0],:,trigger 699551,,,,
702667,[0],:,trigger 701951,,,,
702701,[34],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_1.BMP 702701,,,,
703201,[500],:,image croix 703201,,,,
708668,[5467],:,trigger 704351,,,,
708668,[0],:,trigger 706751,,,,
708686,[18],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_6.BMP 708686,,,,
709153,[467],:,trigger 709150,,,,
709187,[34],:,image croix 709187,,,,
712054,[2867],:,trigger 711550,,,,
712088,[34],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_2.BMP 712088,,,,
712589,[501],:,image croix 712588,,,,
718355,[5766],:,bouton_1 93,,,,
718355,[0],:,trigger 713951,,,,
718355,[0],:,trigger 716351,,,,
718391,[36],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_2.BMP 718391,,,,
718858,[467],:,trigger 718751,,,,
718891,[33],:,image croix 718891,,,,
721458,[2567],:,bouton_1 352,,,,
721458,[0],:,trigger 721150,,,,
721492,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_6.BMP 721492,,,,
721992,[500],:,image croix 721992,,,,
727559,[5567],:,trigger 723551,,,,
727559,[0],:,trigger 725950,,,,
727578,[19],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_4.BMP 727578,,,,
728078,[500],:,image croix 728078,,,,
731545,[3467],:,trigger 728351,,,,
731545,[0],:,trigger 730750,,,,
731579,[34],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_5.BMP 731579,,,,
732079,[500],:,image croix 732079,,,,
737446,[5367],:,trigger 733150,,,,
737446,[0],:,trigger 735550,,,,
737465,[19],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_5.BMP 737465,,,,
737965,[500],:,image croix 737965,,,,
740632,[2667],:,trigger 737951,,,,
740632,[0],:,trigger 740351,,,,
740666,[34],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_6.BMP 740666,,,,
741167,[501],:,image croix 741167,,,,
747034,[5867],:,trigger 742751,,,,
747034,[0],:,trigger 745150,,,,
747069,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_9.BMP 747069,,,,
747569,[500],:,image croix 747569,,,,
751736,[4167],:,trigger 747551,,,,
751736,[0],:,bouton_1 -18,,,,
751736,[0],:,trigger 749951,,,,
751770,[34],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_5.BMP 751770,,,,
752271,[501],:,image croix 752270,,,,
756437,[4166],:,trigger 752351,,,,
756437,[0],:,trigger 754751,,,,
756456,[19],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_4.BMP 756456,,,,
756956,[500],:,image croix 756956,,,,
761323,[4367],:,trigger 757149,,,,
761323,[0],:,trigger 759551,,,,
761358,[35],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_7.BMP 761358,,,,
761858,[500],:,image croix 761858,,,,
765925,[4067],:,trigger 761950,,,,
765925,[0],:,trigger 764351,,,,
765960,[35],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_8.BMP 765960,,,,
766460,[500],:,image croix 766460,,,,
769727,[3267],:,trigger 766750,,,,
769727,[0],:,bouton_1 290,,,,
769727,[0],:,bouton_1 290,,,,
769730,[3],:,trigger 769150,,,,
769762,[32],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_3.BMP 769762,,,,
770262,[500],:,image croix 770262,,,,
775329,[5067],:,bouton_1 60,,,,
775329,[0],:,trigger 771550,,,,
775329,[0],:,trigger 773951,,,,
775363,[34],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_4.BMP 775363,,,,
775864,[501],:,image croix 775863,,,,
780530,[4666],:,trigger 776351,,,,
780530,[0],:,trigger 778751,,,,
780549,[19],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_6.BMP 780549,,,,
781049,[500],:,image croix 781049,,,,
784416,[3367],:,trigger 781150,,,,
784416,[0],:,trigger 783551,,,,
784450,[34],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_5.BMP 784450,,,,
784951,[501],:,image croix 784951,,,,
790018,[5067],:,trigger 785951,,,,
790018,[0],:,trigger 788351,,,,
790036,[18],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_1.BMP 790036,,,,
790536,[500],:,image croix 790536,,,,
794903,[4367],:,bouton_1 165,,,,
794903,[0],:,trigger 790750,,,,
794903,[0],:,trigger 790750,,,,
794906,[3],:,trigger 793151,,,,
794938,[32],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_4.BMP 794938,,,,
795438,[500],:,image croix 795438,,,,
798105,[2667],:,trigger 795551,,,,
798105,[0],:,trigger 797950,,,,
798140,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_8.BMP 798140,,,,
798640,[500],:,image croix 798640,,,,
804107,[5467],:,trigger 800350,,,,
804107,[0],:,trigger 802750,,,,
804142,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_9.BMP 804142,,,,
804642,[500],:,image croix 804642,,,,
808609,[3967],:,trigger 805150,,,,
808609,[0],:,trigger 807551,,,,
808643,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_1.BMP 808643,,,,
809143,[500],:,image croix 809143,,,,
813410,[4267],:,trigger 809950,,,,
813410,[0],:,trigger 812350,,,,
813445,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_3.BMP 813445,,,,
813945,[500],:,image croix 813945,,,,
817612,[3667],:,bouton_1 131,,,,
817612,[0],:,trigger 814750,,,,
817612,[0],:,bouton_2 805,,,,
817615,[3],:,trigger 817150,,,,
817647,[32],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_2.BMP 817647,,,,
818147,[500],:,image croix 818147,,,,
822914,[4767],:,bouton_1 423,,,,
822914,[0],:,trigger 819551,,,,
822914,[0],:,trigger 821951,,,,
822949,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_7.BMP 822949,,,,
823449,[500],:,image croix 823449,,,,
827116,[3667],:,bouton_1 483,,,,
827116,[0],:,trigger 824351,,,,
827116,[0],:,trigger 826751,,,,
827151,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_1.BMP 827151,,,,
827651,[500],:,image croix 827651,,,,
831918,[4267],:,bouton_1 135,,,,
831918,[0],:,trigger 829150,,,,
831918,[0],:,trigger 831550,,,,
831953,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_7.BMP 831953,,,,
832453,[500],:,image croix 832453,,,,
836820,[4367],:,trigger 833950,,,,
836820,[0],:,trigger 836351,,,,
836855,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_9.BMP 836854,,,,
837355,[500],:,image croix 837355,,,,
841322,[3967],:,trigger 838750,,,,
841322,[0],:,trigger 841150,,,,
841356,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_8.BMP 841356,,,,
841857,[501],:,image croix 841856,,,,
846023,[4166],:,bouton_1 206,,,,
846023,[0],:,trigger 843550,,,,
846023,[0],:,trigger 845951,,,,
846059,[36],:,image nostim.BMP 846059,,,,
846559,[500],:,image croix 846559,,,,
852526,[5967],:,trigger 848350,,,,
852526,[0],:,trigger 850750,,,,
852561,[35],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_6.BMP 852561,,,,
853061,[500],:,image croix 853061,,,,
855828,[2767],:,trigger 853151,,,,
855828,[0],:,trigger 855551,,,,
855862,[34],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_3.BMP 855862,,,,
856363,[501],:,image croix 856362,,,,
860729,[4366],:,trigger 857951,,,,
860729,[0],:,trigger 860351,,,,
860748,[19],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_2.BMP 860748,,,,
861248,[500],:,image croix 861248,,,,
866115,[4867],:,bouton_1 207,,,,
866115,[0],:,trigger 862750,,,,
866115,[0],:,trigger 865151,,,,
866150,[35],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_9.BMP 866150,,,,
866650,[500],:,image croix 866650,,,,
871317,[4667],:,trigger 867551,,,,
871317,[0],:,trigger 869951,,,,
871352,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_5.BMP 871352,,,,
871852,[500],:,image croix 871852,,,,
876419,[4567],:,trigger 872351,,,,
876419,[0],:,trigger 874751,,,,
876454,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_9.BMP 876454,,,,
876954,[500],:,image croix 876954,,,,
880721,[3767],:,trigger 877150,,,,
880721,[0],:,bouton_1 966,,,,
880721,[0],:,trigger 879550,,,,
880756,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_4.BMP 880756,,,,
881256,[500],:,image croix 881256,,,,
886223,[4967],:,trigger 881950,,,,
886223,[0],:,trigger 884351,,,,
886241,[18],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_8.BMP 886241,,,,
886741,[500],:,image croix 886741,,,,
889608,[2867],:,trigger 886749,,,,
889608,[0],:,bouton_1 167,,,,
889608,[0],:,trigger 889150,,,,
889659,[51],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_4.BMP 889659,,,,
890160,[501],:,image croix 890159,,,,
893926,[3766],:,trigger 891551,,,,
893926,[0],:,Fin_run 1 : run 1,,,,
893962,[36],:,Key,76.0,UP,at,407612.0
1003018,[109056],:,Key,77.0,DOWN,at,1003018.0
1003019,[1],:,Debut_run 2 : run 2,,,,
1015120,[12101],:,Byte,107.0,COM1,at,1015120.0
1015121,[1],:,Byte,176.0,COM1,at,1015120.0
1015121,[0],:,Byte,254.0,COM1,at,1015120.0
1015124,[3],:,Byte,248.0,COM1,at,1015120.0
1015127,[3],:,Byte,119.0,COM1,at,1015120.0
1015130,[3],:,Byte,6.0,COM1,at,1015120.0
1015132,[2],:,Byte,107.0,COM1,at,1015120.0
1015135,[3],:,Byte,160.0,COM1,at,1015120.0
1015138,[3],:,Byte,3.0,COM1,at,1015120.0
1015140,[2],:,Byte,249.0,COM1,at,1015120.0
1015143,[3],:,Byte,119.0,COM1,at,1015120.0
1015144,[1],:,Byte,6.0,COM1,at,1015120.0
1015153,[9],:,Synchro_IRM,,,,
1015177,[24],:,image nostim.BMP 1015177,,,,
1016877,[1700],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_7.BMP 1016877,,,,
1017378,[501],:,image croix 1017377,,,,
1021744,[4366],:,trigger 1017520,,,,
1021744,[0],:,trigger 1019920,,,,
1021763,[19],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_2.BMP 1021763,,,,
1022263,[500],:,image croix 1022263,,,,
1026030,[3767],:,trigger 1022320,,,,
1026030,[0],:,trigger 1024721,,,,
1026064,[34],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_4.BMP 1026064,,,,
1026564,[500],:,image croix 1026564,,,,
1031332,[4768],:,trigger 1027119,,,,
1031332,[0],:,trigger 1029520,,,,
1031333,[1],:,bouton_1 2956,,,,
1031366,[33],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_7.BMP 1031366,,,,
1031866,[500],:,image croix 1031866,,,,
1035233,[3367],:,trigger 1031921,,,,
1035233,[0],:,trigger 1034319,,,,
1035268,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_6.BMP 1035268,,,,
1035768,[500],:,image croix 1035768,,,,
1040535,[4767],:,trigger 1036721,,,,
1040535,[0],:,trigger 1039121,,,,
