Cog2000 log file Tue Jun 25 15:42:33 2013,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
1215507,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_4.BMP 1215507,,,,
1216007,[500],:,image croix 1216007,,,,
1221174,[5167],:,bouton_1 68,,,,
1221174,[0],:,trigger 1216601,,,,
1221174,[0],:,trigger 1219001,,,,
1221209,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_2.BMP 1221209,,,,
1221676,[467],:,trigger 1221401,,,,
1221709,[33],:,image croix 1221709,,,,
1224576,[2867],:,trigger 1223800,,,,
1224611,[35],:,image nostim.BMP 1224611,,,,
1225111,[500],:,image croix 1225111,,,,
1229978,[4867],:,trigger 1226201,,,,
1229978,[0],:,trigger 1228601,,,,
1230013,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_7.BMP 1230012,,,,
1230513,[500],:,image croix 1230513,,,,
1233680,[3167],:,trigger 1231001,,,,
1233680,[0],:,trigger 1233401,,,,
1233680,[0],:,bouton_1 2888,,,,
1233714,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_1.BMP 1233714,,,,
1234214,[500],:,image croix 1234214,,,,
1238481,[4267],:,trigger 1235800,,,,
1238481,[0],:,trigger 1238201,,,,
1238500,[19],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_8.BMP 1238500,,,,
1239000,[500],:,image croix 1239000,,,,
1244968,[5968],:,trigger 1240601,,,,
1244968,[0],:,trigger 1243001,,,,
1245002,[34],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_5.BMP 1245002,,,,
1245469,[467],:,trigger 1245401,,,,
1245502,[33],:,image croix 1245502,,,,
1248169,[2667],:,trigger 1247800,,,,
1248204,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_3.BMP 1248204,,,,
1248704,[500],:,image croix 1248704,,,,
1254371,[5667],:,trigger 1250201,,,,
1254371,[0],:,trigger 1252601,,,,
1254389,[18],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_2.BMP 1254389,,,,
1254889,[500],:,image croix 1254889,,,,
1258556,[3667],:,trigger 1255001,,,,
1258556,[0],:,trigger 1257401,,,,
1258591,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_4.BMP 1258591,,,,
1259091,[500],:,image croix 1259091,,,,
1263158,[4067],:,trigger 1259801,,,,
1263158,[0],:,bouton_1 938,,,,
1263158,[0],:,trigger 1262201,,,,
1263193,[35],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_8.BMP 1263193,,,,
1263693,[500],:,image croix 1263693,,,,
1267360,[3667],:,trigger 1264601,,,,
1267360,[0],:,trigger 1267001,,,,
1267395,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_9.BMP 1267394,,,,
1267895,[500],:,image croix 1267895,,,,
1272462,[4567],:,trigger 1269401,,,,
1272462,[0],:,trigger 1271801,,,,
1272497,[35],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_2.BMP 1272497,,,,
1272997,[500],:,image croix 1272997,,,,
1278165,[5168],:,trigger 1274201,,,,
1278165,[0],:,trigger 1276601,,,,
1278199,[34],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_2.BMP 1278199,,,,
1278699,[500],:,image croix 1278699,,,,
1282966,[4267],:,bouton_1 202,,,,
1282966,[0],:,trigger 1279001,,,,
1282966,[0],:,trigger 1281401,,,,
1283001,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_8.BMP 1283001,,,,
1283501,[500],:,image croix 1283501,,,,
1288268,[4767],:,trigger 1283800,,,,
1288268,[0],:,trigger 1286201,,,,
1288303,[35],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_6.BMP 1288303,,,,
1288770,[467],:,trigger 1288601,,,,
1288803,[33],:,image croix 1288803,,,,
1292770,[3967],:,trigger 1291000,,,,
1292805,[35],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_7.BMP 1292805,,,,
1293305,[500],:,image croix 1293305,,,,
1296072,[2767],:,trigger 1293401,,,,
1296072,[0],:,bouton_1 909,,,,
1296072,[0],:,trigger 1295801,,,,
1296106,[34],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_2.BMP 1296106,,,,
1296606,[500],:,image croix 1296606,,,,
1301273,[4667],:,bouton_1 774,,,,
1301273,[0],:,trigger 1298202,,,,
1301273,[0],:,trigger 1300601,,,,
1301308,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_1.BMP 1301308,,,,
1301808,[500],:,image croix 1301808,,,,
1306875,[5067],:,trigger 1303001,,,,
1306875,[0],:,trigger 1305401,,,,
1306894,[19],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_5.BMP 1306894,,,,
1307394,[500],:,image croix 1307394,,,,
1311961,[4567],:,bouton_1 192,,,,
1311961,[0],:,trigger 1307801,,,,
1311961,[0],:,trigger 1310201,,,,
1311996,[35],:,image nostim.BMP 1311996,,,,
1312496,[500],:,image croix 1312496,,,,
1315763,[3267],:,trigger 1312601,,,,
1315763,[0],:,trigger 1315001,,,,
1315797,[34],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_6.BMP 1315797,,,,
1316297,[500],:,image croix 1316297,,,,
1321564,[5267],:,trigger 1317401,,,,
1321564,[0],:,trigger 1319800,,,,
1321584,[20],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_6.BMP 1321583,,,,
1322084,[500],:,image croix 1322084,,,,
1325851,[3767],:,trigger 1322201,,,,
1325851,[0],:,bouton_1 306,,,,
1325851,[0],:,trigger 1324601,,,,
1325885,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_3.BMP 1325884,,,,
1326385,[500],:,image croix 1326385,,,,
1330952,[4567],:,trigger 1327001,,,,
1330952,[0],:,bouton_1 693,,,,
1330952,[0],:,trigger 1329401,,,,
1330987,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_8.BMP 1330987,,,,
1331487,[500],:,image croix 1331487,,,,
1336254,[4767],:,trigger 1331801,,,,
1336254,[0],:,trigger 1334202,,,,
1336289,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_7.BMP 1336289,,,,
1336756,[467],:,trigger 1336602,,,,
1336790,[34],:,image croix 1336790,,,,
1339557,[2767],:,trigger 1339001,,,,
1339590,[33],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_1.BMP 1339590,,,,
1340090,[500],:,image croix 1340090,,,,
1345757,[5667],:,bouton_1 870,,,,
1345757,[0],:,trigger 1341402,,,,
1345757,[0],:,trigger 1343796,,,,
1345793,[36],:,image nostim.BMP 1345793,,,,
1346260,[467],:,trigger 1346202,,,,
1346293,[33],:,image croix 1346293,,,,
1350260,[3967],:,trigger 1348601,,,,
1350294,[34],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_9.BMP 1350294,,,,
1350794,[500],:,image croix 1350794,,,,
1355061,[4267],:,trigger 1351001,,,,
1355061,[0],:,trigger 1353401,,,,
1355080,[19],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_3.BMP 1355080,,,,
1355580,[500],:,image croix 1355580,,,,
1360247,[4667],:,trigger 1355800,,,,
1360247,[0],:,trigger 1358201,,,,
1360265,[18],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_4.BMP 1360265,,,,
1360732,[467],:,trigger 1360601,,,,
1360765,[33],:,image croix 1360765,,,,
1364732,[3967],:,trigger 1363001,,,,
1364751,[19],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_6.BMP 1364751,,,,
1365251,[500],:,image croix 1365251,,,,
1369318,[4067],:,bouton_1 82,,,,
1369318,[0],:,trigger 1365401,,,,
1369318,[0],:,trigger 1367800,,,,
1369352,[34],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_2.BMP 1369352,,,,
1369852,[500],:,image croix 1369852,,,,
1373619,[3767],:,bouton_1 211,,,,
1373619,[0],:,trigger 1370201,,,,
1373619,[0],:,trigger 1372602,,,,
1373654,[35],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_1.BMP 1373654,,,,
1374154,[500],:,image croix 1374154,,,,
1379421,[5267],:,trigger 1375001,,,,
1379421,[0],:,trigger 1377402,,,,
1379457,[36],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_6.BMP 1379457,,,,
1379924,[467],:,trigger 1379801,,,,
1379957,[33],:,image croix 1379957,,,,
1384024,[4067],:,bouton_1 69,,,,
1384024,[0],:,trigger 1382202,,,,
1384058,[34],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_9.BMP 1384058,,,,
1384558,[500],:,image croix 1384558,,,,
1389125,[4567],:,trigger 1384601,,,,
1389125,[0],:,trigger 1387001,,,,
1389144,[19],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_6.BMP 1389144,,,,
1389611,[467],:,trigger 1389401,,,,
1389644,[33],:,image croix 1389644,,,,
1392011,[2367],:,bouton_1 681,,,,
1392011,[0],:,trigger 1391801,,,,
1392044,[33],:,image nostim.BMP 1392044,,,,
1392545,[501],:,image croix 1392545,,,,
1396912,[4367],:,trigger 1394201,,,,
1396912,[0],:,trigger 1396601,,,,
1396930,[18],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_5.BMP 1396930,,,,
1397430,[500],:,image croix 1397430,,,,
1402997,[5567],:,trigger 1399001,,,,
1402997,[0],:,trigger 1401401,,,,
1403016,[19],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_4.BMP 1403016,,,,
1403516,[500],:,image croix 1403516,,,,
1407783,[4267],:,trigger 1403801,,,,
1407783,[0],:,trigger 1406201,,,,
1407818,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_3.BMP 1407818,,,,
1408318,[500],:,image croix 1408318,,,,
1411286,[2968],:,trigger 1408600,,,,
1411286,[0],:,trigger 1411001,,,,
1411319,[33],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_6.BMP 1411319,,,,
1411820,[501],:,image croix 1411820,,,,
1417287,[5467],:,trigger 1413402,,,,
1417287,[0],:,trigger 1415802,,,,
1417322,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_7.BMP 1417322,,,,
1417822,[500],:,image croix 1417822,,,,
1420989,[3167],:,trigger 1418201,,,,
1420989,[0],:,bouton_1 730,,,,
1420989,[0],:,trigger 1420601,,,,
1421023,[34],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_5.BMP 1421023,,,,
1421523,[500],:,image croix 1421523,,,,
1427490,[5967],:,bouton_1 73,,,,
1427490,[0],:,trigger 1423001,,,,
1427490,[0],:,trigger 1425401,,,,
1427526,[36],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_3.BMP 1427526,,,,
1427993,[467],:,trigger 1427800,,,,
1428026,[33],:,image croix 1428026,,,,
1430393,[2367],:,bouton_1 611,,,,
1430393,[0],:,trigger 1430202,,,,
1430427,[34],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_4.BMP 1430427,,,,
1430927,[500],:,image croix 1430927,,,,
1435194,[4267],:,bouton_1 180,,,,
1435194,[0],:,trigger 1432601,,,,
1435194,[0],:,trigger 1435001,,,,
1435197,[3],:,bouton_2 4074,,,,
1435229,[32],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_9.BMP 1435229,,,,
1435729,[500],:,image croix 1435729,,,,
1440096,[4367],:,trigger 1437401,,,,
1440096,[0],:,trigger 1439800,,,,
1440131,[35],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_3.BMP 1440130,,,,
1440631,[500],:,image croix 1440631,,,,
1445598,[4967],:,trigger 1442201,,,,
1445598,[0],:,trigger 1444601,,,,
1445633,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_6.BMP 1445633,,,,
1446133,[500],:,image croix 1446133,,,,
1449700,[3567],:,trigger 1447001,,,,
1449700,[0],:,trigger 1449402,,,,
1449735,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_2.BMP 1449735,,,,
1450235,[500],:,image croix 1450235,,,,
1455702,[5467],:,bouton_1 643,,,,
1455702,[0],:,bouton_2 643,,,,
1455702,[0],:,bouton_2 826,,,,
1455705,[3],:,trigger 1451801,,,,
1455708,[3],:,trigger 1454202,,,,
1455737,[29],:,image nostim.BMP 1455737,,,,
1456238,[501],:,image croix 1456237,,,,
1459304,[3066],:,trigger 1456601,,,,
1459304,[0],:,trigger 1459001,,,,
1459338,[34],:,image nostim.BMP 1459338,,,,
1459838,[500],:,image croix 1459838,,,,
1464705,[4867],:,trigger 1461402,,,,
1464705,[0],:,trigger 1463801,,,,
1464724,[19],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_2.BMP 1464724,,,,
1465224,[500],:,image croix 1465224,,,,
1470291,[5067],:,trigger 1466202,,,,
1470291,[0],:,bouton_1 1141,,,,
1470291,[0],:,trigger 1468601,,,,
1470327,[36],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_9.BMP 1470327,,,,
1470827,[500],:,image croix 1470827,,,,
1475094,[4267],:,trigger 1471001,,,,
1475094,[0],:,trigger 1473401,,,,
1475128,[34],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_9.BMP 1475128,,,,
1475628,[500],:,image croix 1475628,,,,
1478795,[3167],:,trigger 1475800,,,,
1478795,[0],:,trigger 1478201,,,,
1478830,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_5.BMP 1478830,,,,
1479330,[500],:,image croix 1479330,,,,
1484297,[4967],:,bouton_1 250,,,,
1484297,[0],:,trigger 1480601,,,,
1484297,[0],:,trigger 1483001,,,,
1484333,[36],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_1.BMP 1484332,,,,
1484833,[500],:,image croix 1484833,,,,
1488500,[3667],:,bouton_1 501,,,,
1488500,[0],:,trigger 1485401,,,,
1488500,[0],:,trigger 1487801,,,,
1488534,[34],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_8.BMP 1488534,,,,
1489034,[500],:,image croix 1489034,,,,
1493401,[4367],:,bouton_1 803,,,,
1493401,[0],:,trigger 1490202,,,,
1493401,[0],:,trigger 1492601,,,,
1493436,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_3.BMP 1493436,,,,
1493936,[500],:,image croix 1493936,,,,
1498003,[4067],:,trigger 1495001,,,,
1498003,[0],:,bouton_1 1240,,,,
1498003,[0],:,trigger 1497402,,,,
1498038,[35],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_7.BMP 1498038,,,,
1498538,[500],:,image croix 1498538,,,,
1503606,[5068],:,trigger 1499801,,,,
1503606,[0],:,trigger 1502202,,,,
1503640,[34],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_7.BMP 1503640,,,,
1504140,[500],:,image croix 1504140,,,,
1507507,[3367],:,trigger 1504601,,,,
1507507,[0],:,trigger 1507001,,,,
1507542,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_7.BMP 1507542,,,,
1508042,[500],:,image croix 1508042,,,,
1513809,[5767],:,trigger 1509401,,,,
1513809,[0],:,bouton_1 1379,,,,
1513810,[1],:,trigger 1511801,,,,
1513844,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_4.BMP 1513844,,,,
1514311,[467],:,trigger 1514201,,,,
1514311,[0],:,bouton_1 357,,,,
1514344,[33],:,image croix 1514344,,,,
1517711,[3367],:,trigger 1516601,,,,
1517711,[0],:,bouton_2 2257,,,,
1517712,[1],:,bouton_2 2257,,,,
1517746,[34],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_7.BMP 1517746,,,,
1518246,[500],:,image croix 1518246,,,,
1522413,[4167],:,trigger 1519001,,,,
1522413,[0],:,trigger 1521400,,,,
1522448,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_8.BMP 1522448,,,,
1522948,[500],:,image croix 1522948,,,,
1527315,[4367],:,trigger 1523800,,,,
1527315,[0],:,trigger 1526202,,,,
1527349,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_8.BMP 1527349,,,,
1527849,[500],:,image croix 1527849,,,,
1531616,[3767],:,trigger 1528602,,,,
1531616,[0],:,trigger 1531002,,,,
1531634,[18],:,image nostim.BMP 1531634,,,,
1532134,[500],:,image croix 1532134,,,,
1537401,[5267],:,trigger 1533401,,,,
1537401,[0],:,trigger 1535801,,,,
1537420,[19],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_3.BMP 1537420,,,,
1537920,[500],:,image croix 1537920,,,,
1542187,[4267],:,trigger 1538202,,,,
1542187,[0],:,trigger 1540601,,,,
1542222,[35],:,image nostim.BMP 1542222,,,,
1542722,[500],:,image croix 1542722,,,,
1546889,[4167],:,trigger 1542997,,,,
1546889,[0],:,trigger 1545401,,,,
1546924,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_4.BMP 1546924,,,,
1547424,[500],:,image croix 1547424,,,,
1550391,[2967],:,bouton_1 203,,,,
1550391,[0],:,trigger 1547801,,,,
1550391,[0],:,trigger 1550202,,,,
1550425,[34],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_1.BMP 1550425,,,,
1550925,[500],:,image croix 1550925,,,,
1556292,[5367],:,trigger 1552601,,,,
1556292,[0],:,trigger 1555001,,,,
1556328,[36],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_5.BMP 1556328,,,,
1556828,[500],:,image croix 1556828,,,,
1560895,[4067],:,trigger 1557401,,,,
1560895,[0],:,trigger 1559801,,,,
1560929,[34],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_3.BMP 1560929,,,,
1561430,[501],:,image croix 1561430,,,,
1564997,[3567],:,trigger 1562202,,,,
1564997,[0],:,trigger 1564601,,,,
1565032,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_5.BMP 1565031,,,,
1565532,[500],:,image croix 1565532,,,,
1571299,[5767],:,trigger 1567001,,,,
1571299,[0],:,trigger 1569402,,,,
1571334,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_2.BMP 1571334,,,,
1571834,[500],:,image croix 1571834,,,,
1574701,[2867],:,trigger 1571801,,,,
1574701,[0],:,trigger 1574202,,,,
1574735,[34],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_5.BMP 1574735,,,,
1575236,[501],:,image croix 1575235,,,,
1579402,[4166],:,bouton_1 216,,,,
1579402,[0],:,trigger 1576601,,,,
1579402,[0],:,trigger 1579001,,,,
1579437,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_4.BMP 1579437,,,,
1579937,[500],:,image croix 1579937,,,,
1584204,[4267],:,bouton_1 168,,,,
1584204,[0],:,trigger 1581402,,,,
1584204,[0],:,trigger 1583801,,,,
1584239,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_5.BMP 1584239,,,,
1584739,[500],:,image croix 1584739,,,,
1589006,[4267],:,trigger 1586202,,,,
1589006,[0],:,trigger 1588601,,,,
1589041,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_1.BMP 1589041,,,,
1589542,[501],:,image croix 1589542,,,,
1593809,[4267],:,bouton_1 1270,,,,
1593809,[0],:,trigger 1591001,,,,
1593809,[0],:,trigger 1593401,,,,
1593843,[34],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_1.BMP 1593843,,,,
1594343,[500],:,image croix 1594343,,,,
1599610,[5267],:,trigger 1595801,,,,
1599610,[0],:,trigger 1598202,,,,
1599628,[18],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_6.BMP 1599628,,,,
1600128,[500],:,image croix 1600128,,,,
1603095,[2967],:,trigger 1600601,,,,
1603095,[0],:,trigger 1603001,,,,
1603096,[1],:,Fin_run 1 : run 1,,,,
1603130,[34],:,Key,76.0,UP,at,1113678.0
