Cog2000 log file Tue Jun 19 16:25:46 2012,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
gprim v1.30 Compiled:Jul  4 2011 (GLib DirectDraw v7 DX9.0 Compiled:Jul  4 2011),,,,,,,
Display:1024x768x32 59.99Hz,,,,,,,
CogInput v1.05 Compiled: May 14 2010,,,,,,,
CogSerial v1.05 Compiled: May 14 2010,,,,,,,
1,[1],:,COGENT START,,,,
607196,[607195],:,Key,76.0,DOWN,at,607196.0
607196,[0],:,Debut_run 1 : run 1,,,,
628728,[21532],:,Byte,107.0,COM1,at,628727.0
628728,[0],:,Byte,176.0,COM1,at,628727.0
628728,[0],:,Byte,166.0,COM1,at,628727.0
628731,[3],:,Byte,56.0,COM1,at,628727.0
628733,[2],:,Byte,176.0,COM1,at,628727.0
628735,[2],:,Byte,62.0,COM1,at,628727.0
628737,[2],:,Byte,107.0,COM1,at,628727.0
628740,[3],:,Byte,160.0,COM1,at,628727.0
628742,[2],:,Byte,170.0,COM1,at,628727.0
628744,[2],:,Byte,56.0,COM1,at,628727.0
628746,[2],:,Byte,176.0,COM1,at,628727.0
628748,[2],:,Byte,62.0,COM1,at,628728.0
628751,[3],:,Synchro_IRM,,,,
628771,[20],:,image nostim.BMP 628771,,,,
628972,[201],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_7.BMP 628972,,,,
629472,[500],:,image croix 629472,,,,
635039,[5567],:,trigger 631127,,,,
635039,[0],:,trigger 631127,,,,
635039,[0],:,trigger 631127,,,,
635042,[3],:,trigger 633526,,,,
635044,[2],:,trigger 633526,,,,
635046,[2],:,trigger 633526,,,,
635074,[28],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_5.BMP 635074,,,,
635574,[500],:,image croix 635574,,,,
640241,[4667],:,bouton_1 194,,,,
640241,[0],:,trigger 635768,,,,
640241,[0],:,trigger 635927,,,,
640244,[3],:,trigger 635927,,,,
640246,[2],:,trigger 635927,,,,
640248,[2],:,trigger 635959,,,,
640250,[2],:,trigger 638327,,,,
640253,[3],:,trigger 638327,,,,
640255,[2],:,trigger 638327,,,,
640276,[21],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_8.BMP 640276,,,,
640743,[467],:,trigger 640727,,,,
640743,[0],:,trigger 640727,,,,
640743,[0],:,trigger 640727,,,,
640776,[33],:,image croix 640776,,,,
644043,[3267],:,bouton_1 196,,,,
644043,[0],:,trigger 640972,,,,
644043,[0],:,trigger 641131,,,,
644046,[3],:,trigger 643128,,,,
644048,[2],:,trigger 643128,,,,
644051,[3],:,trigger 643128,,,,
644077,[26],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_4.BMP 644077,,,,
644578,[501],:,image croix 644578,,,,
649045,[4467],:,trigger 645527,,,,
649045,[0],:,trigger 645527,,,,
649045,[0],:,trigger 645527,,,,
649048,[3],:,trigger 647928,,,,
649050,[2],:,trigger 647928,,,,
649053,[3],:,trigger 647928,,,,
649079,[26],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_8.BMP 649079,,,,
649580,[501],:,image croix 649580,,,,
654147,[4567],:,trigger 650327,,,,
654147,[0],:,trigger 650327,,,,
654147,[0],:,trigger 650327,,,,
654150,[3],:,bouton_1 1446,,,,
654153,[3],:,trigger 651026,,,,
654156,[3],:,trigger 651144,,,,
654158,[2],:,trigger 652727,,,,
654160,[2],:,trigger 652727,,,,
654163,[3],:,trigger 652727,,,,
654198,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_3.BMP 654198,,,,
654698,[500],:,image croix 654698,,,,
658765,[4067],:,trigger 655128,,,,
658765,[0],:,trigger 655128,,,,
658765,[0],:,trigger 655128,,,,
658768,[3],:,trigger 657527,,,,
658769,[1],:,trigger 657527,,,,
658771,[2],:,trigger 657527,,,,
658800,[29],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_1.BMP 658800,,,,
659301,[501],:,image croix 659300,,,,
663267,[3966],:,trigger 659928,,,,
663267,[0],:,trigger 659928,,,,
663267,[0],:,trigger 659928,,,,
663269,[2],:,trigger 662327,,,,
663271,[2],:,trigger 662327,,,,
663273,[2],:,trigger 662327,,,,
663302,[29],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_3.BMP 663302,,,,
663802,[500],:,image croix 663802,,,,
668669,[4867],:,trigger 664727,,,,
668669,[0],:,trigger 664727,,,,
668669,[0],:,trigger 664727,,,,
668672,[3],:,bouton_1 1898,,,,
668674,[2],:,trigger 665700,,,,
668676,[2],:,trigger 665847,,,,
668679,[3],:,trigger 667127,,,,
668681,[2],:,trigger 667127,,,,
668683,[2],:,trigger 667127,,,,
668704,[21],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_4.BMP 668704,,,,
669204,[500],:,image croix 669204,,,,
672272,[3068],:,trigger 669527,,,,
672272,[0],:,trigger 669527,,,,
672272,[0],:,trigger 669527,,,,
672275,[3],:,bouton_1 411,,,,
672277,[2],:,trigger 669615,,,,
672279,[2],:,trigger 669731,,,,
672282,[3],:,trigger 671927,,,,
672284,[2],:,trigger 671927,,,,
672286,[2],:,trigger 671927,,,,
672322,[36],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_9.BMP 672322,,,,
672822,[500],:,image croix 672822,,,,
677889,[5067],:,trigger 674327,,,,
677889,[0],:,trigger 674327,,,,
677889,[0],:,trigger 674327,,,,
677892,[3],:,bouton_1 2388,,,,
677894,[2],:,trigger 675210,,,,
677897,[3],:,trigger 675330,,,,
677899,[2],:,trigger 676727,,,,
677901,[2],:,trigger 676727,,,,
677903,[2],:,trigger 676727,,,,
677941,[38],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_3.BMP 677941,,,,
678441,[500],:,image croix 678441,,,,
682508,[4067],:,trigger 679128,,,,
682508,[0],:,trigger 679128,,,,
682508,[0],:,trigger 679128,,,,
682511,[3],:,bouton_1 1287,,,,
682513,[2],:,trigger 679728,,,,
682515,[2],:,trigger 681527,,,,
682543,[28],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_1.BMP 682543,,,,
683043,[500],:,image croix 683043,,,,
687110,[4067],:,trigger 683928,,,,
687110,[0],:,bouton_1 1846,,,,
687110,[0],:,trigger 686327,,,,
687144,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_9.BMP 687144,,,,
