Cog2000 log file Tue Feb 09 16:39:07 2016,,,,,,,
gprim v1.30 Compiled:Jul  4 2011 (GLib DirectDraw v7 DX9.0 Compiled:Jul  4 2011),,,,,,,
Display:1024x768x32 59.99Hz,,,,,,,
Attaching C:\Documents and Settings\3T\My Documents\Cogent2000v1.30\Toolbox\CogInput.mexw32,,,,,,,
CogInput v1.05 Compiled: May 14 2010,,,,,,,
Attaching C:\Documents and Settings\3T\My Documents\Cogent2000v1.30\Toolbox\CogSerial.mexw32,,,,,,,
CogSerial v1.05 Compiled: May 14 2010,,,,,,,
4,[4],:,COGENT START,,,,
806508,[806504],:,Key,76,DOWN,at,806507
806527,[19],:,Debut_run 1 : run 1,,,,
821722,[15195],:,Byte,107,COM1,at,821721
821723,[1],:,Byte,176,COM1,at,821721
821723,[0],:,Byte,5,COM1,at,821721
821723,[0],:,Byte,129,COM1,at,821721
821724,[1],:,Byte,232,COM1,at,821721
821724,[0],:,Byte,92,COM1,at,821721
821724,[0],:,Synchro_IRM,,,,
821827,[103],:,image nostim.BMP 821827,,,,
822578,[751],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_4.BMP 822577,,,,
823078,[500],:,image croix 823078,,,,
827646,[4568],:,trigger 824127,,,,
827647,[1],:,trigger 826527,,,,
827680,[33],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_4.BMP 827680,,,,
828180,[500],:,image croix 828180,,,,
832347,[4167],:,trigger 828927,,,,
832347,[0],:,trigger 831326,,,,
832399,[52],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_3.BMP 832399,,,,
832899,[500],:,image croix 832899,,,,
837166,[4267],:,trigger 833726,,,,
837217,[51],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_1.BMP 837217,,,,
837717,[500],:,image croix 837717,,,,
842484,[4767],:,trigger 840927,,,,
842536,[52],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_4.BMP 842536,,,,
843036,[500],:,image croix 843036,,,,
847403,[4367],:,trigger 843326,,,,
847404,[1],:,trigger 845726,,,,
847488,[84],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_6.BMP 847488,,,,
847988,[500],:,image croix 847988,,,,
850955,[2967],:,trigger 848126,,,,
850955,[0],:,trigger 850527,,,,
850990,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_8.BMP 850990,,,,
851490,[500],:,image croix 851490,,,,
856857,[5367],:,trigger 852926,,,,
856925,[68],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_3.BMP 856925,,,,
857425,[500],:,image croix 857425,,,,
860592,[3167],:,trigger 857728,,,,
860592,[0],:,trigger 860126,,,,
860626,[34],:,image nostim.BMP 860626,,,,
861126,[500],:,image croix 861126,,,,
865693,[4567],:,trigger 862527,,,,
865693,[0],:,trigger 864926,,,,
865745,[52],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_3.BMP 865745,,,,
866245,[500],:,image croix 866245,,,,
870512,[4267],:,trigger 867326,,,,
870512,[0],:,trigger 869726,,,,
870580,[68],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_5.BMP 870580,,,,
871080,[500],:,image croix 871080,,,,
875447,[4367],:,trigger 872126,,,,
875483,[36],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_1.BMP 875483,,,,
875983,[500],:,image croix 875983,,,,
880050,[4067],:,trigger 876926,,,,
880050,[0],:,trigger 879326,,,,
880084,[34],:,image nostim.BMP 880084,,,,
880584,[500],:,image croix 880584,,,,
884551,[3967],:,trigger 881727,,,,
884551,[0],:,trigger 884127,,,,
884603,[52],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_9.BMP 884603,,,,
885103,[500],:,image croix 885103,,,,
890970,[5867],:,trigger 886527,,,,
890970,[0],:,trigger 888926,,,,
891022,[52],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_6.BMP 891022,,,,
891522,[500],:,image croix 891522,,,,
894925,[3403],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_7.BMP 894923,,,,
895423,[498],:,image croix 895423,,,,
899090,[3667],:,trigger 896126,,,,
899091,[1],:,trigger 898527,,,,
899125,[34],:,image nostim.BMP 899125,,,,
899625,[500],:,image croix 899625,,,,
903892,[4267],:,trigger 900926,,,,
903893,[1],:,trigger 903326,,,,
903927,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_6.BMP 903927,,,,
904427,[500],:,image croix 904427,,,,
910294,[5867],:,trigger 905726,,,,
910294,[0],:,trigger 908126,,,,
910346,[52],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_1.BMP 910346,,,,
910846,[500],:,image croix 910846,,,,
913664,[2818],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_2.BMP 913664,,,,
914164,[500],:,image croix 914164,,,,
920031,[5867],:,trigger 915326,,,,
920031,[0],:,trigger 917727,,,,
920068,[37],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_3.BMP 920068,,,,
920535,[467],:,trigger 920126,,,,
920567,[32],:,image croix 920567,,,,
924634,[4067],:,trigger 922527,,,,
924686,[52],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_8.BMP 924685,,,,
925152,[466],:,trigger 924927,,,,
925186,[34],:,image croix 925186,,,,
928553,[3367],:,trigger 927325,,,,
928587,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_4.BMP 928587,,,,
929087,[500],:,image croix 929087,,,,
934289,[5202],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_3.BMP 934289,,,,
934756,[467],:,trigger 934527,,,,
934789,[33],:,image croix 934789,,,,
938357,[3568],:,trigger 936926,,,,
938424,[67],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_1.BMP 938424,,,,
ERR gprim:gFlip  (DDERR_SURFACELOST),,,,,,,
ERR gprim:gFillRect Blt() Failed (DDERR_SURFACELOST),,,,,,,
ERR gprim:gDrwDIB RAS Surface GetDC() Failed (DDERR_SURFACELOST),,,,,,,
ERR gprim:gBltRAS Blt() Failed (DDERR_SURFACELOST),,,,,,,
ERR gprim:gFlip  (DDERR_SURFACELOST),,,,,,,
