Cog2000 log file Tue Jul 10 18:50:43 2012,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
gprim v1.30 Compiled:Jul  4 2011 (GLib DirectDraw v7 DX9.0 Compiled:Jul  4 2011),,,,,,,
Display:1024x768x32 59.99Hz,,,,,,,
CogInput v1.05 Compiled: May 14 2010,,,,,,,
CogSerial v1.05 Compiled: May 14 2010,,,,,,,
1483482,[0],:,trigger 1477976,,,,
1483482,[0],:,trigger 1479330,,,,
1483484,[2],:,trigger 1481730,,,,
1483518,[34],:,image nostim.BMP 1483518,,,,
1484019,[501],:,image croix 1484018,,,,
1487285,[3266],:,trigger 1484130,,,,
1487285,[0],:,trigger 1486529,,,,
1487319,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_4.BMP 1487319,,,,
1487819,[500],:,image croix 1487819,,,,
1493286,[5467],:,trigger 1488929,,,,
1493286,[0],:,trigger 1491329,,,,
1493306,[20],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_3.BMP 1493305,,,,
1493772,[466],:,trigger 1493729,,,,
1493806,[34],:,image croix 1493806,,,,
1497473,[3667],:,trigger 1496129,,,,
1497507,[34],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_6.BMP 1497507,,,,
1498007,[500],:,image croix 1498007,,,,
1500874,[2867],:,bouton_1 434,,,,
1500874,[0],:,trigger 1498529,,,,
1500908,[34],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_2.BMP 1500908,,,,
1501375,[467],:,trigger 1500930,,,,
1501408,[33],:,image croix 1501408,,,,
1507476,[6068],:,bouton_1 237,,,,
1507476,[0],:,trigger 1503329,,,,
1507476,[0],:,bouton_2 1921,,,,
1507478,[2],:,trigger 1505729,,,,
1507511,[33],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_2.BMP 1507511,,,,
1508011,[500],:,image croix 1508011,,,,
1511478,[3467],:,trigger 1508129,,,,
1511478,[0],:,trigger 1510530,,,,
1511513,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_6.BMP 1511513,,,,
1512013,[500],:,image croix 1512013,,,,
1516780,[4767],:,trigger 1512930,,,,
1516780,[0],:,trigger 1515330,,,,
1516814,[34],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_4.BMP 1516814,,,,
1517314,[500],:,image croix 1517314,,,,
1521981,[4667],:,trigger 1517730,,,,
1521981,[0],:,trigger 1520130,,,,
1522000,[19],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_2.BMP 1522000,,,,
1522500,[500],:,image croix 1522500,,,,
1525367,[2867],:,trigger 1522530,,,,
1525367,[0],:,bouton_1 431,,,,
1525367,[0],:,trigger 1524930,,,,
1525401,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_8.BMP 1525401,,,,
1525901,[500],:,image croix 1525901,,,,
1531168,[5267],:,bouton_1 188,,,,
1531168,[0],:,trigger 1527329,,,,
1531168,[0],:,trigger 1529729,,,,
1531204,[36],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_2.BMP 1531204,,,,
1531704,[500],:,image croix 1531704,,,,
1536171,[4467],:,trigger 1532129,,,,
1536171,[0],:,bouton_1 495,,,,
1536171,[0],:,trigger 1534529,,,,
1536206,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_9.BMP 1536206,,,,
1536706,[500],:,image croix 1536706,,,,
1540173,[3467],:,trigger 1536929,,,,
1540173,[0],:,bouton_2 223,,,,
1540173,[0],:,trigger 1539329,,,,
1540207,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_7.BMP 1540207,,,,
1540708,[501],:,image croix 1540708,,,,
1544975,[4267],:,trigger 1541729,,,,
1544975,[0],:,trigger 1544129,,,,
1545010,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_3.BMP 1545010,,,,
1545510,[500],:,image croix 1545510,,,,
1549377,[3867],:,trigger 1546529,,,,
1549377,[0],:,trigger 1548930,,,,
1549411,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_6.BMP 1549411,,,,
1549911,[500],:,image croix 1549911,,,,
1554578,[4667],:,bouton_1 347,,,,
1554578,[0],:,trigger 1551330,,,,
1554578,[0],:,trigger 1553729,,,,
1554613,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_8.BMP 1554613,,,,
1555113,[500],:,image croix 1555113,,,,
1559080,[3967],:,trigger 1556130,,,,
1559080,[0],:,bouton_1 1372,,,,
1559080,[0],:,trigger 1558530,,,,
1559115,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_9.BMP 1559115,,,,
1559615,[500],:,image croix 1559615,,,,
1565282,[5667],:,trigger 1560930,,,,
1565282,[0],:,trigger 1563330,,,,
1565317,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_3.BMP 1565317,,,,
1565784,[467],:,trigger 1565729,,,,
1565817,[33],:,image croix 1565817,,,,
1569984,[4167],:,bouton_1 311,,,,
1569984,[0],:,trigger 1568129,,,,
1570003,[19],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_4.BMP 1570003,,,,
1570503,[500],:,image croix 1570503,,,,
1574770,[4267],:,trigger 1570529,,,,
1574770,[0],:,bouton_1 324,,,,
1574770,[0],:,trigger 1572929,,,,
1574805,[35],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_7.BMP 1574805,,,,
1575305,[500],:,image croix 1575305,,,,
1579272,[3967],:,trigger 1575329,,,,
1579272,[0],:,trigger 1577729,,,,
1579307,[35],:,image nostim.BMP 1579307,,,,
1579807,[500],:,image croix 1579807,,,,
1584074,[4267],:,trigger 1580129,,,,
1584074,[0],:,trigger 1582529,,,,
1584108,[34],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_8.BMP 1584108,,,,
1584608,[500],:,image croix 1584608,,,,
1588675,[4067],:,trigger 1584929,,,,
1588675,[0],:,trigger 1587330,,,,
1588711,[36],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_5.BMP 1588710,,,,
1589211,[500],:,image croix 1589211,,,,
1592278,[3067],:,trigger 1589729,,,,
1592278,[0],:,trigger 1592130,,,,
1592312,[34],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_6.BMP 1592312,,,,
1592813,[501],:,image croix 1592813,,,,
1597880,[5067],:,trigger 1594529,,,,
1597880,[0],:,trigger 1596930,,,,
1597914,[34],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_8.BMP 1597914,,,,
1598414,[500],:,image croix 1598414,,,,
1603581,[5167],:,trigger 1599329,,,,
1603581,[0],:,trigger 1601729,,,,
1603600,[19],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_4.BMP 1603600,,,,
1604100,[500],:,image croix 1604100,,,,
1607167,[3067],:,trigger 1604130,,,,
1607167,[0],:,bouton_1 299,,,,
1607167,[0],:,trigger 1606529,,,,
1607201,[34],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_6.BMP 1607201,,,,
1607701,[500],:,image croix 1607701,,,,
1613068,[5367],:,trigger 1608930,,,,
1613068,[0],:,trigger 1611329,,,,
1613087,[19],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_6.BMP 1613087,,,,
1613587,[500],:,image croix 1613587,,,,
1618054,[4467],:,trigger 1613729,,,,
1618054,[0],:,trigger 1616129,,,,
1618089,[35],:,image nostim.BMP 1618089,,,,
1618556,[467],:,trigger 1618529,,,,
1618589,[33],:,image croix 1618589,,,,
1621056,[2467],:,trigger 1620929,,,,
1621090,[34],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_2.BMP 1621090,,,,
1621591,[501],:,image croix 1621591,,,,
1627358,[5767],:,trigger 1623329,,,,
1627358,[0],:,trigger 1625729,,,,
1627393,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_6.BMP 1627393,,,,
1627893,[500],:,image croix 1627893,,,,
1632160,[4267],:,trigger 1628130,,,,
1632160,[0],:,bouton_1 390,,,,
1632160,[0],:,trigger 1630530,,,,
1632162,[2],:,bouton_2 2637,,,,
1632194,[32],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_2.BMP 1632194,,,,
1632695,[501],:,image croix 1632695,,,,
1635462,[2767],:,trigger 1632930,,,,
1635462,[0],:,bouton_1 478,,,,
1635462,[0],:,trigger 1635330,,,,
1635496,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_5.BMP 1635496,,,,
1635996,[500],:,image croix 1635996,,,,
1640063,[4067],:,bouton_1 495,,,,
1640063,[0],:,trigger 1637729,,,,
1640063,[0],:,Fin_run 3 : run 3,,,,
1640098,[35],:,Key,78.0,UP,at,1153731.0
1722683,[82585],:,Key,79.0,DOWN,at,1722683.0
1722683,[0],:,Debut_run 4 : run 4,,,,
1733270,[10587],:,Byte,107.0,COM1,at,1733269.0
1733270,[0],:,Byte,176.0,COM1,at,1733269.0
1733270,[0],:,Byte,241.0,COM1,at,1733269.0
1733271,[1],:,Byte,147.0,COM1,at,1733269.0
1733273,[2],:,Byte,97.0,COM1,at,1733269.0
1733275,[2],:,Byte,27.0,COM1,at,1733269.0
1733276,[1],:,Byte,107.0,COM1,at,1733269.0
1733278,[2],:,Byte,160.0,COM1,at,1733269.0
1733279,[1],:,Byte,246.0,COM1,at,1733269.0
1733281,[2],:,Byte,147.0,COM1,at,1733269.0
1733282,[1],:,Byte,97.0,COM1,at,1733269.0
1733284,[2],:,Byte,27.0,COM1,at,1733269.0
1733285,[1],:,Synchro_IRM,,,,
1733319,[34],:,image nostim.BMP 1733319,,,,
1734319,[1000],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_3.BMP 1734319,,,,
1734819,[500],:,image croix 1734819,,,,
1739186,[4367],:,trigger 1735668,,,,
1739186,[0],:,bouton_1 1668,,,,
1739186,[0],:,trigger 1738068,,,,
1739222,[36],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_4.BMP 1739222,,,,
1739722,[500],:,image croix 1739722,,,,
1744889,[5167],:,trigger 1740469,,,,
1744889,[0],:,trigger 1740469,,,,
1744889,[0],:,trigger 1740469,,,,
1744891,[2],:,trigger 1742868,,,,
1744924,[33],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_7.BMP 1744924,,,,
1745391,[467],:,trigger 1745269,,,,
1745424,[33],:,image croix 1745424,,,,
1747691,[2267],:,trigger 1747669,,,,
1747725,[34],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_3.BMP 1747725,,,,
1748225,[500],:,image croix 1748225,,,,
1753992,[5767],:,bouton_1 383,,,,
1753992,[0],:,trigger 1750068,,,,
1753992,[0],:,trigger 1752469,,,,
1754027,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_5.BMP 1754027,,,,
1754527,[500],:,image croix 1754527,,,,
1757694,[3167],:,trigger 1754869,,,,
1757694,[0],:,bouton_1 354,,,,
1757694,[0],:,trigger 1757270,,,,
1757729,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_6.BMP 1757729,,,,
1758229,[500],:,image croix 1758229,,,,
1763796,[5567],:,trigger 1759669,,,,
1763796,[0],:,trigger 1762069,,,,
1763814,[18],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_1.BMP 1763814,,,,
1764314,[500],:,image croix 1764314,,,,
1768381,[4067],:,trigger 1764469,,,,
1768381,[0],:,trigger 1766869,,,,
1768399,[18],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_3.BMP 1768399,,,,
1768900,[501],:,image croix 1768900,,,,
1772467,[3567],:,trigger 1769270,,,,
1772467,[0],:,trigger 1771669,,,,
1772501,[34],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_1.BMP 1772501,,,,
1773002,[501],:,image croix 1773002,,,,
1777469,[4467],:,trigger 1774069,,,,
1777469,[0],:,trigger 1776469,,,,
1777504,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_2.BMP 1777503,,,,
1778004,[500],:,image croix 1778004,,,,
1782271,[4267],:,trigger 1778869,,,,
1782271,[0],:,trigger 1781269,,,,
1782306,[35],:,image nostim.BMP 1782306,,,,
1782806,[500],:,image croix 1782806,,,,
1787073,[4267],:,trigger 1783669,,,,
1787073,[0],:,trigger 1786068,,,,
1787107,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_1.BMP 1787107,,,,
1787607,[500],:,image croix 1787607,,,,
1792674,[5067],:,trigger 1788469,,,,
1792674,[0],:,trigger 1790868,,,,
1792693,[19],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_9.BMP 1792693,,,,
1793193,[500],:,image croix 1793193,,,,
1797560,[4367],:,trigger 1793270,,,,
1797560,[0],:,bouton_1 493,,,,
1797560,[0],:,trigger 1795669,,,,
1797595,[35],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_1.BMP 1797595,,,,
1798095,[500],:,image croix 1798095,,,,
1800662,[2567],:,trigger 1798069,,,,
1800662,[0],:,trigger 1800470,,,,
1800696,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_1.BMP 1800696,,,,
1801196,[500],:,image croix 1801196,,,,
1805963,[4767],:,bouton_1 276,,,,
1805963,[0],:,trigger 1802869,,,,
1805963,[0],:,trigger 1805270,,,,
1805998,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_7.BMP 1805998,,,,
1806498,[500],:,image croix 1806498,,,,
1811065,[4567],:,bouton_1 410,,,,
1811065,[0],:,trigger 1807669,,,,
1811065,[0],:,trigger 1810069,,,,
1811101,[36],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_7.BMP 1811101,,,,
1811601,[500],:,image croix 1811601,,,,
1816268,[4667],:,trigger 1812469,,,,
1816268,[0],:,trigger 1814869,,,,
1816303,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_2.BMP 1816303,,,,
1816803,[500],:,image croix 1816803,,,,
1821370,[4567],:,trigger 1817270,,,,
1821370,[0],:,trigger 1819670,,,,
1821404,[34],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_6.BMP 1821404,,,,
1821904,[500],:,image croix 1821904,,,,
1824771,[2867],:,trigger 1822069,,,,
1824771,[0],:,bouton_1 616,,,,
1824771,[0],:,trigger 1824469,,,,
1824806,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_6.BMP 1824806,,,,
1825306,[500],:,image croix 1825306,,,,
1830273,[4967],:,bouton_1 416,,,,
1830273,[0],:,trigger 1826868,,,,
1830273,[0],:,trigger 1829269,,,,
1830309,[36],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_5.BMP 1830308,,,,
1830809,[500],:,image croix 1830809,,,,
1835676,[4867],:,bouton_1 209,,,,
1835676,[0],:,trigger 1831669,,,,
1835676,[0],:,trigger 1834068,,,,
1835710,[34],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_8.BMP 1835710,,,,
1836211,[501],:,image croix 1836211,,,,
1839478,[3267],:,trigger 1836470,,,,
1839478,[0],:,trigger 1838869,,,,
1839512,[34],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_2.BMP 1839512,,,,
1840012,[500],:,image croix 1840012,,,,
1844879,[4867],:,trigger 1841270,,,,
1844879,[0],:,trigger 1843669,,,,
1844897,[18],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_9.BMP 1844897,,,,
1845397,[500],:,image croix 1845397,,,,
1848664,[3267],:,bouton_1 332,,,,
1848664,[0],:,trigger 1846069,,,,
1848664,[0],:,trigger 1848469,,,,
1848699,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_5.BMP 1848699,,,,
1849199,[500],:,image croix 1849199,,,,
1854566,[5367],:,trigger 1850869,,,,
1854566,[0],:,trigger 1853270,,,,
1854602,[36],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_9.BMP 1854602,,,,
1855102,[500],:,image croix 1855102,,,,
1859469,[4367],:,trigger 1855669,,,,
1859469,[0],:,trigger 1858069,,,,
1859503,[34],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_1.BMP 1859503,,,,
1860004,[501],:,image croix 1860004,,,,
1864571,[4567],:,trigger 1860469,,,,
1864571,[0],:,trigger 1862869,,,,
1864605,[34],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_3.BMP 1864605,,,,
1865105,[500],:,image croix 1865105,,,,
1869472,[4367],:,trigger 1865269,,,,
1869472,[0],:,trigger 1867669,,,,
1869508,[36],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_3.BMP 1869507,,,,
1870008,[500],:,image croix 1870008,,,,
1872675,[2667],:,trigger 1870069,,,,
1872675,[0],:,bouton_1 360,,,,
1872675,[0],:,trigger 1872470,,,,
1872709,[34],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_1.BMP 1872709,,,,
1873209,[500],:,image croix 1873209,,,,
1878376,[5167],:,trigger 1874869,,,,
1878376,[0],:,trigger 1877269,,,,
1878411,[35],:,image nostim.BMP 1878411,,,,
1878911,[500],:,image croix 1878911,,,,
1883278,[4367],:,trigger 1879669,,,,
1883278,[0],:,trigger 1882069,,,,
1883313,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_7.BMP 1883313,,,,
1883813,[500],:,image croix 1883813,,,,
1888780,[4967],:,trigger 1884469,,,,
1888780,[0],:,trigger 1886869,,,,
1888815,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_7.BMP 1888815,,,,
1889282,[467],:,trigger 1889269,,,,
1889315,[33],:,image croix 1889315,,,,
1892982,[3667],:,bouton_1 340,,,,
1892982,[0],:,trigger 1891669,,,,
1893017,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_7.BMP 1893017,,,,
1893517,[500],:,image croix 1893517,,,,
1897884,[4367],:,trigger 1894068,,,,
1897884,[0],:,trigger 1896469,,,,
1897919,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_8.BMP 1897919,,,,
1898419,[500],:,image croix 1898419,,,,
1901486,[3067],:,trigger 1898868,,,,
1901486,[0],:,bouton_1 671,,,,
1901486,[0],:,trigger 1901269,,,,
1901521,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_6.BMP 1901521,,,,
1902021,[500],:,image croix 1902021,,,,
1907588,[5567],:,trigger 1903669,,,,
1907588,[0],:,trigger 1906069,,,,
1907623,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_7.BMP 1907623,,,,
1908123,[500],:,image croix 1908123,,,,
1911190,[3067],:,trigger 1908470,,,,
1911190,[0],:,bouton_1 376,,,,
1911190,[0],:,trigger 1910869,,,,
1911225,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_9.BMP 1911225,,,,
1911725,[500],:,image croix 1911725,,,,
1916492,[4767],:,trigger 1913269,,,,
1916492,[0],:,trigger 1915669,,,,
1916526,[34],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_5.BMP 1916526,,,,
1917026,[500],:,image croix 1917026,,,,
1922293,[5267],:,bouton_1 279,,,,
1922293,[0],:,trigger 1918069,,,,
1922293,[0],:,trigger 1920469,,,,
1922329,[36],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_1.BMP 1922329,,,,
1922829,[500],:,image croix 1922829,,,,
1925896,[3067],:,trigger 1922869,,,,
1925896,[0],:,trigger 1925269,,,,
1925930,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_9.BMP 1925930,,,,
1926431,[501],:,image croix 1926431,,,,
1931198,[4767],:,bouton_1 492,,,,
1931198,[0],:,trigger 1927669,,,,
1931198,[0],:,trigger 1930069,,,,
1931232,[34],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_1.BMP 1931232,,,,
1931732,[500],:,image croix 1931732,,,,
1936199,[4467],:,trigger 1932470,,,,
1936199,[0],:,trigger 1934869,,,,
1936218,[19],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_6.BMP 1936218,,,,
1936718,[500],:,image croix 1936718,,,,
1939885,[3167],:,trigger 1937270,,,,
1939885,[0],:,bouton_1 1018,,,,
1939885,[0],:,trigger 1939669,,,,
1939919,[34],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_4.BMP 1939919,,,,
1940419,[500],:,image croix 1940419,,,,
1945986,[5567],:,trigger 1942068,,,,
1945986,[0],:,bouton_1 1649,,,,
1945986,[0],:,trigger 1944469,,,,
1946021,[35],:,image nostim.BMP 1946021,,,,
1946521,[500],:,image croix 1946521,,,,
1950788,[4267],:,trigger 1946869,,,,
1950788,[0],:,trigger 1949270,,,,
1950807,[19],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_4.BMP 1950807,,,,
1951307,[500],:,image croix 1951307,,,,
1955974,[4667],:,trigger 1951669,,,,
1955974,[0],:,trigger 1954069,,,,
1955992,[18],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_4.BMP 1955992,,,,
1956492,[500],:,image croix 1956492,,,,
1959159,[2667],:,trigger 1956470,,,,
1959159,[0],:,bouton_1 335,,,,
1959159,[0],:,trigger 1958870,,,,
1959193,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_4.BMP 1959193,,,,
1959693,[500],:,image croix 1959693,,,,
1963760,[4067],:,bouton_1 649,,,,
1963760,[0],:,trigger 1961270,,,,
1963760,[0],:,trigger 1963669,,,,
1963796,[36],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_1.BMP 1963796,,,,
1964296,[500],:,image croix 1964296,,,,
1969763,[5467],:,bouton_1 1127,,,,
1969763,[0],:,trigger 1966069,,,,
1969763,[0],:,trigger 1968470,,,,
1969798,[35],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_5.BMP 1969798,,,,
1970298,[500],:,image croix 1970298,,,,
1974765,[4467],:,trigger 1970869,,,,
1974765,[0],:,trigger 1973270,,,,
1974800,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_2.BMP 1974800,,,,
1975300,[500],:,image croix 1975300,,,,
1979167,[3867],:,bouton_1 258,,,,
1979167,[0],:,trigger 1975669,,,,
1979167,[0],:,trigger 1978069,,,,
1979202,[35],:,image nostim.BMP 1979201,,,,
1979702,[500],:,image croix 1979702,,,,
1984769,[5067],:,trigger 1980470,,,,
1984769,[0],:,trigger 1982870,,,,
1984787,[18],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_5.BMP 1984787,,,,
1985287,[500],:,image croix 1985287,,,,
1987854,[2567],:,trigger 1985271,,,,
1987854,[0],:,bouton_1 193,,,,
1987854,[0],:,trigger 1987669,,,,
1987889,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_7.BMP 1987889,,,,
1988389,[500],:,image croix 1988389,,,,
1993756,[5367],:,bouton_1 206,,,,
1993756,[0],:,trigger 1990069,,,,
1993756,[0],:,trigger 1992470,,,,
1993791,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_5.BMP 1993791,,,,
1994291,[500],:,image croix 1994291,,,,
1997558,[3267],:,bouton_1 332,,,,
1997558,[0],:,trigger 1994869,,,,
1997558,[0],:,trigger 1997270,,,,
1997593,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_6.BMP 1997593,,,,
1998093,[500],:,image croix 1998093,,,,
2003660,[5567],:,trigger 1999669,,,,
2003660,[0],:,trigger 2002069,,,,
2003695,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_8.BMP 2003695,,,,
2004195,[500],:,image croix 2004195,,,,
2006862,[2667],:,trigger 2004470,,,,
2006896,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_4.BMP 2006896,,,,
2007363,[467],:,trigger 2006869,,,,
2007396,[33],:,image croix 2007396,,,,
2013163,[5767],:,trigger 2009270,,,,
2013163,[0],:,trigger 2011669,,,,
2013182,[19],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_5.BMP 2013182,,,,
2013683,[501],:,image croix 2013683,,,,
2017350,[3667],:,trigger 2014069,,,,
2017350,[0],:,trigger 2016470,,,,
2017350,[0],:,bouton_2 2787,,,,
2017384,[34],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_3.BMP 2017384,,,,
2017884,[500],:,image croix 2017884,,,,
2021551,[3667],:,bouton_1 345,,,,
2021551,[0],:,trigger 2018869,,,,
2021551,[0],:,trigger 2021271,,,,
2021586,[35],:,image nostim.BMP 2021586,,,,
2022086,[500],:,image croix 2022086,,,,
2026253,[4167],:,trigger 2023671,,,,
2026253,[0],:,trigger 2026069,,,,
2026287,[34],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_1.BMP 2026287,,,,
2026787,[500],:,image croix 2026787,,,,
2032254,[5467],:,bouton_1 435,,,,
2032254,[0],:,trigger 2028470,,,,
2032254,[0],:,trigger 2030869,,,,
2032290,[36],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_8.BMP 2032290,,,,
2032790,[500],:,image croix 2032790,,,,
2037357,[4567],:,bouton_1 268,,,,
2037357,[0],:,trigger 2033270,,,,
2037357,[0],:,trigger 2035670,,,,
2037392,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_9.BMP 2037392,,,,
2037892,[500],:,image croix 2037892,,,,
2042359,[4467],:,trigger 2038069,,,,
2042359,[0],:,trigger 2040470,,,,
2042394,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_8.BMP 2042394,,,,
2042895,[501],:,image croix 2042895,,,,
2046562,[3667],:,trigger 2042869,,,,
2046562,[0],:,bouton_1 287,,,,
2046562,[0],:,trigger 2045270,,,,
2046596,[34],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_3.BMP 2046596,,,,
2047096,[500],:,image croix 2047096,,,,
2050864,[3768],:,bouton_1 515,,,,
2050864,[0],:,trigger 2047670,,,,
2050864,[0],:,trigger 2050069,,,,
2050866,[2],:,bouton_2 2973,,,,
2050897,[31],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_3.BMP 2050897,,,,
2051397,[500],:,image croix 2051397,,,,
2056364,[4967],:,trigger 2052469,,,,
2056364,[0],:,trigger 2054869,,,,
