Cog2000 log file Fri Apr 29 10:18:16 2016,,,,,,,
gprim v1.30 Compiled:Jul  4 2011 (GLib DirectDraw v7 DX9.0 Compiled:Jul  4 2011),,,,,,,
Display:1024x768x32 59.95Hz,,,,,,,
Attaching C:\Documents and Settings\3T\My Documents\Cogent2000v1.30\Toolbox\CogInput.mexw32,,,,,,,
CogInput v1.05 Compiled: May 14 2010,,,,,,,
Attaching C:\Documents and Settings\3T\My Documents\Cogent2000v1.30\Toolbox\CogSerial.mexw32,,,,,,,
CogSerial v1.05 Compiled: May 14 2010,,,,,,,
105,[105],:,COGENT START,,,,
2010849,[2010744],:,Key,76,DOWN,at,2010849
2010863,[14],:,Debut_run 1 : run 1,,,,
2022645,[11782],:,Byte,107,COM1,at,2022645
2022646,[1],:,Byte,176,COM1,at,2022645
2022646,[0],:,Byte,251,COM1,at,2022645
2022646,[0],:,Byte,30,COM1,at,2022645
2022651,[5],:,Byte,140,COM1,at,2022645
2022651,[0],:,Byte,4,COM1,at,2022645
2022651,[0],:,Byte,107,COM1,at,2022645
2022651,[0],:,Byte,160,COM1,at,2022645
2022652,[1],:,Byte,0,COM1,at,2022645
2022652,[0],:,Byte,31,COM1,at,2022645
2022652,[0],:,Byte,140,COM1,at,2022645
2022653,[1],:,Byte,4,COM1,at,2022645
2022653,[0],:,Synchro_IRM,,,,
2022762,[109],:,image nostim.BMP 2022762,,,,
2023579,[817],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_6.BMP 2023579,,,,
2024080,[501],:,image croix 2024079,,,,
2029446,[5366],:,trigger 2025043,,,,
2029447,[1],:,trigger 2027444,,,,
2029498,[51],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_4.BMP 2029498,,,,
2029965,[467],:,trigger 2029844,,,,
2029998,[33],:,image croix 2029998,,,,
2034366,[4368],:,trigger 2032244,,,,
2034416,[50],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_1.BMP 2034416,,,,
2034883,[467],:,trigger 2034639,,,,
2034917,[34],:,image croix 2034917,,,,
2037835,[2918],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_6.BMP 2037834,,,,
2038335,[500],:,image croix 2038335,,,,
2042202,[3867],:,trigger 2039444,,,,
2042202,[0],:,trigger 2041843,,,,
2042253,[51],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_2.BMP 2042253,,,,
2042753,[500],:,image croix 2042753,,,,
2047420,[4667],:,trigger 2044244,,,,
2047420,[0],:,trigger 2046643,,,,
2047472,[52],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_8.BMP 2047472,,,,
2047972,[500],:,image croix 2047972,,,,
2051839,[3867],:,trigger 2049043,,,,
2051839,[0],:,trigger 2051444,,,,
2051889,[50],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_3.BMP 2051889,,,,
2052391,[502],:,image croix 2052391,,,,
2057309,[4918],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_4.BMP 2057309,,,,
2057810,[501],:,image croix 2057809,,,,
2062976,[5166],:,trigger 2058643,,,,
2062976,[0],:,trigger 2061043,,,,
2063029,[53],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_6.BMP 2063027,,,,
2063494,[465],:,trigger 2063444,,,,
2063529,[35],:,image croix 2063529,,,,
2067396,[3867],:,trigger 2065842,,,,
2067447,[51],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_1.BMP 2067447,,,,
2067947,[500],:,image croix 2067947,,,,
2072514,[4567],:,trigger 2068244,,,,
