Cog2000 log file Tue Jun 26 17:24:21 2012,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
1383077,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_4.BMP 1383077,,,,
1383577,[500],:,image croix 1383577,,,,
1386244,[2667],:,trigger 1383694,,,,
1386244,[0],:,trigger 1386092,,,,
1386279,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_7.BMP 1386278,,,,
1386779,[500],:,image croix 1386779,,,,
1392346,[5567],:,trigger 1388494,,,,
1392346,[0],:,trigger 1390894,,,,
1392380,[34],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_6.BMP 1392380,,,,
1392881,[501],:,image croix 1392881,,,,
1396748,[3867],:,trigger 1393293,,,,
1396748,[0],:,trigger 1395694,,,,
1396783,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_4.BMP 1396783,,,,
1397283,[500],:,image croix 1397283,,,,
1401350,[4067],:,trigger 1398094,,,,
1401350,[0],:,trigger 1400489,,,,
1401384,[34],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_2.BMP 1401384,,,,
1401884,[500],:,image croix 1401884,,,,
1406051,[4167],:,trigger 1402888,,,,
1406051,[0],:,trigger 1405294,,,,
1406086,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_1.BMP 1406086,,,,
1406586,[500],:,image croix 1406586,,,,
1410753,[4167],:,trigger 1407694,,,,
1410753,[0],:,trigger 1410093,,,,
1410788,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_9.BMP 1410788,,,,
1411288,[500],:,image croix 1411288,,,,
1415655,[4367],:,trigger 1412493,,,,
1415655,[0],:,trigger 1414893,,,,
1415673,[18],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_3.BMP 1415673,,,,
1416173,[500],:,image croix 1416173,,,,
1420140,[3967],:,trigger 1417293,,,,
1420140,[0],:,trigger 1419693,,,,
1420159,[19],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_1.BMP 1420159,,,,
1420659,[500],:,image croix 1420659,,,,
1425326,[4667],:,bouton_1 491,,,,
1425326,[0],:,trigger 1422093,,,,
1425326,[0],:,trigger 1424494,,,,
1425361,[35],:,image nostim.BMP 1425361,,,,
1425861,[500],:,image croix 1425861,,,,
1431128,[5267],:,trigger 1426894,,,,
1431128,[0],:,trigger 1429293,,,,
1431163,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_5.BMP 1431162,,,,
1431663,[500],:,image croix 1431663,,,,
1434230,[2567],:,trigger 1431694,,,,
1434230,[0],:,trigger 1434093,,,,
1434264,[34],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_9.BMP 1434264,,,,
1434764,[500],:,image croix 1434764,,,,
1440431,[5667],:,trigger 1436493,,,,
1440431,[0],:,trigger 1438893,,,,
1440450,[19],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_1.BMP 1440450,,,,
1440951,[501],:,image croix 1440951,,,,
1444318,[3367],:,trigger 1441293,,,,
1444318,[0],:,trigger 1443694,,,,
1444352,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_1.BMP 1444352,,,,
1444852,[500],:,image croix 1444852,,,,
1450219,[5367],:,trigger 1446093,,,,
1450219,[0],:,trigger 1448494,,,,
1450254,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_9.BMP 1450254,,,,
1450754,[500],:,image croix 1450754,,,,
1453521,[2767],:,trigger 1450894,,,,
1453521,[0],:,bouton_1 556,,,,
1453521,[0],:,trigger 1453293,,,,
1453555,[34],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_2.BMP 1453555,,,,
1454055,[500],:,image croix 1454055,,,,
1458722,[4667],:,bouton_1 437,,,,
1458722,[0],:,trigger 1455693,,,,
1458722,[0],:,trigger 1458093,,,,
1458757,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_2.BMP 1458757,,,,
1459257,[500],:,image croix 1459257,,,,
1464124,[4867],:,trigger 1460494,,,,
1464124,[0],:,trigger 1462894,,,,
1464143,[19],:,image nostim.BMP 1464143,,,,
1464643,[500],:,image croix 1464643,,,,
1469010,[4367],:,trigger 1465294,,,,
1469010,[0],:,trigger 1467694,,,,
1469010,[0],:,bouton_2 3051,,,,
1469013,[3],:,bouton_2 3051,,,,
1469045,[32],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_1.BMP 1469045,,,,
1469545,[500],:,image croix 1469545,,,,
1472712,[3167],:,bouton_1 446,,,,
1472712,[0],:,trigger 1470094,,,,
1472712,[0],:,trigger 1472494,,,,
1472746,[34],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_4.BMP 1472746,,,,
1473246,[500],:,image croix 1473246,,,,
1478713,[5467],:,bouton_1 833,,,,
1478713,[0],:,trigger 1474893,,,,
1478713,[0],:,trigger 1477293,,,,
1478748,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_7.BMP 1478748,,,,
1479249,[501],:,image croix 1479249,,,,
1483516,[4267],:,trigger 1479694,,,,
1483516,[0],:,bouton_1 1299,,,,
1483516,[0],:,trigger 1482093,,,,
1483551,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_1.BMP 1483551,,,,
1484051,[500],:,image croix 1484051,,,,
1488318,[4267],:,bouton_1 313,,,,
1488318,[0],:,trigger 1484494,,,,
1488318,[0],:,trigger 1486893,,,,
1488353,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_6.BMP 1488353,,,,
1488853,[500],:,image croix 1488853,,,,
1493020,[4167],:,trigger 1489293,,,,
1493020,[0],:,trigger 1491693,,,,
1493055,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_7.BMP 1493054,,,,
1493555,[500],:,image croix 1493555,,,,
1497522,[3967],:,trigger 1494093,,,,
1497522,[0],:,trigger 1496493,,,,
1497556,[34],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_9.BMP 1497556,,,,
1498057,[501],:,image croix 1498057,,,,
1502124,[4067],:,bouton_1 276,,,,
1502124,[0],:,trigger 1498894,,,,
1502124,[0],:,trigger 1501294,,,,
1502159,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_6.BMP 1502159,,,,
1502659,[500],:,image croix 1502659,,,,
1506126,[3467],:,bouton_1 472,,,,
1506126,[0],:,trigger 1503694,,,,
1506126,[0],:,trigger 1506094,,,,
1506160,[34],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_8.BMP 1506160,,,,
1506660,[500],:,image croix 1506660,,,,
1511727,[5067],:,trigger 1508494,,,,
1511727,[0],:,trigger 1510894,,,,
1511762,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_2.BMP 1511762,,,,
1512262,[500],:,image croix 1512262,,,,
1516329,[4067],:,trigger 1513293,,,,
1516329,[0],:,trigger 1515694,,,,
1516364,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_6.BMP 1516364,,,,
1516865,[501],:,image croix 1516865,,,,
1522032,[5167],:,trigger 1518094,,,,
1522032,[0],:,trigger 1520494,,,,
1522067,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_5.BMP 1522066,,,,
1522567,[500],:,image croix 1522567,,,,
1526334,[3767],:,trigger 1522893,,,,
1526334,[0],:,trigger 1525293,,,,
1526334,[0],:,bouton_1 2726,,,,
1526337,[3],:,bouton_1 2726,,,,
1526369,[32],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_7.BMP 1526368,,,,
1526869,[500],:,image croix 1526869,,,,
1531136,[4267],:,bouton_1 337,,,,
1531136,[0],:,trigger 1527693,,,,
1531136,[0],:,trigger 1530093,,,,
1531170,[34],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_3.BMP 1531170,,,,
1531670,[500],:,image croix 1531670,,,,
1535237,[3567],:,trigger 1532493,,,,
1535237,[0],:,trigger 1534893,,,,
1535272,[35],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_7.BMP 1535272,,,,
1535772,[500],:,image croix 1535772,,,,
1540139,[4367],:,trigger 1537293,,,,
1540139,[0],:,trigger 1539694,,,,
1540173,[34],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_4.BMP 1540173,,,,
1540674,[501],:,image croix 1540674,,,,
1545541,[4867],:,trigger 1542093,,,,
1545541,[0],:,trigger 1544494,,,,
1545576,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_6.BMP 1545576,,,,
1546076,[500],:,image croix 1546076,,,,
1550943,[4867],:,trigger 1546894,,,,
1550943,[0],:,trigger 1549294,,,,
1550961,[18],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_2.BMP 1550961,,,,
1551461,[500],:,image croix 1551461,,,,
1555028,[3567],:,trigger 1551694,,,,
1555028,[0],:,bouton_1 614,,,,
1555028,[0],:,trigger 1554093,,,,
1555063,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_6.BMP 1555063,,,,
1555563,[500],:,image croix 1555563,,,,
1560330,[4767],:,trigger 1556493,,,,
1560330,[0],:,trigger 1558893,,,,
1560330,[0],:,bouton_2 3330,,,,
1560365,[35],:,image nostim.BMP 1560365,,,,
1560866,[501],:,image croix 1560866,,,,
1565033,[4167],:,trigger 1561293,,,,
1565033,[0],:,trigger 1563693,,,,
1565067,[34],:,image nostim.BMP 1565067,,,,
1565567,[500],:,image croix 1565567,,,,
1569234,[3667],:,trigger 1566093,,,,
1569234,[0],:,trigger 1568494,,,,
1569269,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_8.BMP 1569269,,,,
1569769,[500],:,image croix 1569769,,,,
1573736,[3967],:,bouton_1 728,,,,
1573736,[0],:,trigger 1570892,,,,
1573736,[0],:,trigger 1573292,,,,
1573771,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_9.BMP 1573771,,,,
1574271,[500],:,image croix 1574271,,,,
1578338,[4067],:,bouton_1 540,,,,
1578338,[0],:,trigger 1575693,,,,
1578338,[0],:,trigger 1578094,,,,
1578372,[34],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_9.BMP 1578372,,,,
1578872,[500],:,image croix 1578872,,,,
1583339,[4467],:,trigger 1580494,,,,
1583339,[0],:,trigger 1582893,,,,
1583358,[19],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_3.BMP 1583358,,,,
1583858,[500],:,image croix 1583858,,,,
1588625,[4767],:,bouton_1 464,,,,
1588625,[0],:,trigger 1585293,,,,
1588625,[0],:,trigger 1587689,,,,
1588660,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_3.BMP 1588660,,,,
1589160,[500],:,image croix 1589160,,,,
1594227,[5067],:,trigger 1590094,,,,
1594227,[0],:,trigger 1592494,,,,
1594245,[18],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_8.BMP 1594245,,,,
1594745,[500],:,image croix 1594745,,,,
1597912,[3167],:,trigger 1594894,,,,
1597912,[0],:,trigger 1597293,,,,
1597947,[35],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_1.BMP 1597947,,,,
1598447,[500],:,image croix 1598447,,,,
1602714,[4267],:,trigger 1599693,,,,
1602714,[0],:,trigger 1602093,,,,
1602748,[34],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_2.BMP 1602748,,,,
1603249,[501],:,image croix 1603249,,,,
1607116,[3867],:,trigger 1604494,,,,
1607116,[0],:,trigger 1606894,,,,
1607134,[18],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_5.BMP 1607134,,,,
1607634,[500],:,image croix 1607634,,,,
1613101,[5467],:,trigger 1609293,,,,
1613101,[0],:,trigger 1611693,,,,
1613119,[18],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_8.BMP 1613119,,,,
1613619,[500],:,image croix 1613619,,,,
1617686,[4067],:,bouton_1 416,,,,
1617686,[0],:,trigger 1614093,,,,
1617686,[0],:,trigger 1616494,,,,
1617721,[35],:,image nostim.BMP 1617721,,,,
1618222,[501],:,image croix 1618222,,,,
1621689,[3467],:,trigger 1618894,,,,
1621689,[0],:,trigger 1621293,,,,
1621723,[34],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_6.BMP 1621723,,,,
1622223,[500],:,image croix 1622223,,,,
1627890,[5667],:,trigger 1623694,,,,
1627890,[0],:,trigger 1626093,,,,
1627926,[36],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_4.BMP 1627925,,,,
1628426,[500],:,image croix 1628426,,,,
1632393,[3967],:,trigger 1628489,,,,
1632393,[0],:,trigger 1630894,,,,
1632427,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_3.BMP 1632427,,,,
1632928,[501],:,image croix 1632927,,,,
1635794,[2866],:,trigger 1633293,,,,
1635794,[0],:,bouton_1 390,,,,
1635794,[0],:,trigger 1635693,,,,
1635828,[34],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_9.BMP 1635828,,,,
1636329,[501],:,image croix 1636328,,,,
1642095,[5766],:,bouton_1 429,,,,
1642095,[0],:,trigger 1638093,,,,
1642095,[0],:,trigger 1640493,,,,
1642131,[36],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_8.BMP 1642131,,,,
1642631,[500],:,image croix 1642631,,,,
1646898,[4267],:,trigger 1642893,,,,
1646898,[0],:,trigger 1645292,,,,
1646916,[18],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_3.BMP 1646916,,,,
1647416,[500],:,image croix 1647416,,,,
1650183,[2767],:,trigger 1647694,,,,
1650183,[0],:,trigger 1650093,,,,
1650202,[19],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_2.BMP 1650202,,,,
1650702,[500],:,image croix 1650702,,,,
1655169,[4467],:,trigger 1652493,,,,
1655169,[0],:,trigger 1654894,,,,
1655203,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_5.BMP 1655203,,,,
1655703,[500],:,image croix 1655703,,,,
1661470,[5767],:,trigger 1657293,,,,
1661470,[0],:,trigger 1659693,,,,
1661490,[20],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_4.BMP 1661490,,,,
1661990,[500],:,image croix 1661990,,,,
1666057,[4067],:,trigger 1662093,,,,
1666057,[0],:,trigger 1664494,,,,
1666091,[34],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_8.BMP 1666091,,,,
1666591,[500],:,image croix 1666591,,,,
1669958,[3367],:,trigger 1666893,,,,
1669958,[0],:,bouton_1 386,,,,
1669958,[0],:,trigger 1669293,,,,
1669993,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_7.BMP 1669993,,,,
1670493,[500],:,image croix 1670493,,,,
1674460,[3967],:,bouton_1 389,,,,
1674460,[0],:,trigger 1671694,,,,
1674460,[0],:,trigger 1674093,,,,
1674494,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_9.BMP 1674494,,,,
1674994,[500],:,image croix 1674994,,,,
1679961,[4967],:,trigger 1676494,,,,
1679961,[0],:,trigger 1678894,,,,
1679980,[19],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_4.BMP 1679980,,,,
1680480,[500],:,image croix 1680480,,,,
1684447,[3967],:,trigger 1681293,,,,
1684447,[0],:,trigger 1683693,,,,
1684465,[18],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_7.BMP 1684465,,,,
1684965,[500],:,image croix 1684965,,,,
1688932,[3967],:,trigger 1686094,,,,
1688932,[0],:,trigger 1688494,,,,
1688967,[35],:,image nostim.BMP 1688967,,,,
1689467,[500],:,image croix 1689467,,,,
1693434,[3967],:,trigger 1690888,,,,
1693434,[0],:,trigger 1693294,,,,
1693469,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_2.BMP 1693469,,,,
1693969,[500],:,image croix 1693969,,,,
1698936,[4967],:,bouton_1 381,,,,
1698936,[0],:,trigger 1695693,,,,
1698936,[0],:,trigger 1698093,,,,
1698971,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_4.BMP 1698971,,,,
