Cog2000 log file Tue Feb 05 16:10:49 2013,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
gprim v1.30 Compiled:Jul  4 2011 (GLib DirectDraw v7 DX9.0 Compiled:Jul  4 2011),,,,,,,
Display:1024x768x32 59.99Hz,,,,,,,
Attaching C:\Documents and Settings\3T\My Documents\Cogent2000v1.30\Toolbox\CogInput.mex,,,,,,,
CogInput v1.05 Compiled: May 14 2010,,,,,,,
Attaching C:\Documents and Settings\3T\My Documents\Cogent2000v1.30\Toolbox\CogSerial.mex,,,,,,,
CogSerial v1.05 Compiled: May 14 2010,,,,,,,
1880719,[467],:,trigger 1880627,,,,
1880752,[33],:,image croix 1880752,,,,
1885019,[4267],:,bouton_1 182,,,,
1885019,[0],:,trigger 1883028,,,,
1885054,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_4.bmp 1885054,,,,
1885521,[467],:,trigger 1885428,,,,
1885554,[33],:,image croix 1885554,,,,
1889821,[4267],:,bouton_1 81,,,,
1889821,[0],:,trigger 1887828,,,,
1889856,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_5.bmp 1889856,,,,
1890323,[467],:,trigger 1890228,,,,
1890356,[33],:,image croix 1890356,,,,
1892723,[2367],:,bouton_1 1165,,,,
1892723,[0],:,trigger 1892628,,,,
1892757,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_6.bmp 1892757,,,,
1893257,[500],:,image croix 1893257,,,,
1899024,[5767],:,bouton_1 278,,,,
1899024,[0],:,trigger 1895027,,,,
1899024,[0],:,trigger 1897427,,,,
1899060,[36],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_3.bmp 1899060,,,,
1899560,[500],:,image croix 1899560,,,,
1902427,[2867],:,trigger 1899828,,,,
1902427,[0],:,trigger 1902227,,,,
1902461,[34],:,image nostim.bmp 1902461,,,,
1902961,[500],:,image croix 1902961,,,,
1909028,[6067],:,trigger 1904627,,,,
1909028,[0],:,trigger 1907027,,,,
1909064,[36],:,image nostim.bmp 1909064,,,,
1909531,[467],:,trigger 1909428,,,,
1909564,[33],:,image croix 1909564,,,,
1913831,[4267],:,trigger 1911827,,,,
1913866,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_6.bmp 1913866,,,,
1914333,[467],:,trigger 1914227,,,,
1914366,[33],:,image croix 1914366,,,,
1917234,[2868],:,bouton_1 390,,,,
1917234,[0],:,trigger 1916627,,,,
1917267,[33],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_3.bmp 1917267,,,,
1917767,[500],:,image croix 1917767,,,,
1922634,[4867],:,bouton_1 209,,,,
1922634,[0],:,trigger 1919027,,,,
1922634,[0],:,trigger 1921427,,,,
1922637,[3],:,trigger 1921427,,,,
1922669,[32],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_6.bmp 1922669,,,,
1923136,[467],:,bouton_1 406,,,,
1923169,[33],:,image croix 1923169,,,,
1926836,[3667],:,trigger 1923828,,,,
1926836,[0],:,trigger 1926223,,,,
1926871,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_3.bmp 1926871,,,,
1927372,[501],:,image croix 1927371,,,,
1932738,[5366],:,bouton_1 168,,,,
1932738,[0],:,trigger 1928628,,,,
1932738,[0],:,trigger 1931028,,,,
1932773,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_6.bmp 1932773,,,,
1933274,[501],:,image croix 1933273,,,,
1937840,[4566],:,trigger 1933427,,,,
1937840,[0],:,bouton_1 324,,,,
1937840,[0],:,trigger 1935828,,,,
1937875,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_2.bmp 1937875,,,,
1938342,[467],:,trigger 1938228,,,,
1938375,[33],:,image croix 1938375,,,,
1941442,[3067],:,bouton_1 24,,,,
1941442,[0],:,trigger 1940626,,,,
1941443,[1],:,bouton_1 2251,,,,
1941445,[2],:,bouton_1 2251,,,,
1941477,[32],:,image nostim.bmp 1941477,,,,
1941977,[500],:,image croix 1941977,,,,
1945844,[3867],:,trigger 1943027,,,,
1945844,[0],:,trigger 1945427,,,,
1945878,[34],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_5.bmp 1945878,,,,
1946378,[500],:,image croix 1946378,,,,
1950645,[4267],:,bouton_1 94,,,,
1950645,[0],:,trigger 1947828,,,,
1950645,[0],:,trigger 1950227,,,,
1950680,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_6.bmp 1950680,,,,
1951181,[501],:,image croix 1951180,,,,
1956647,[5466],:,bouton_1 306,,,,
1956647,[0],:,trigger 1952627,,,,
1956647,[0],:,trigger 1955028,,,,
1956683,[36],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_5.bmp 1956683,,,,
1957183,[500],:,image croix 1957183,,,,
1961350,[4167],:,bouton_1 203,,,,
1961350,[0],:,trigger 1957427,,,,
1961350,[0],:,trigger 1959827,,,,
1961385,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_9.bmp 1961384,,,,
1961885,[500],:,image croix 1961885,,,,
1965052,[3167],:,trigger 1962228,,,,
1965052,[0],:,bouton_1 372,,,,
1965052,[0],:,trigger 1964627,,,,
1965086,[34],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_3.bmp 1965086,,,,
1965586,[500],:,image croix 1965586,,,,
1970253,[4667],:,bouton_1 534,,,,
1970253,[0],:,trigger 1967028,,,,
1970253,[0],:,trigger 1969427,,,,
1970289,[36],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_4.bmp 1970289,,,,
1970789,[500],:,image croix 1970789,,,,
1974356,[3567],:,trigger 1971828,,,,
1974356,[0],:,trigger 1974228,,,,
1974390,[34],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_2.bmp 1974390,,,,
1974890,[500],:,image croix 1974890,,,,
1981157,[6267],:,trigger 1976627,,,,
1981157,[0],:,trigger 1979028,,,,
1981193,[36],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_4.bmp 1981193,,,,
1981660,[467],:,trigger 1981427,,,,
1981693,[33],:,image croix 1981693,,,,
1985560,[3867],:,trigger 1983828,,,,
1985594,[34],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_6.bmp 1985594,,,,
1986095,[501],:,image croix 1986094,,,,
1989861,[3766],:,trigger 1986228,,,,
1989861,[0],:,bouton_1 1120,,,,
1989861,[0],:,trigger 1988628,,,,
1989896,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_7.bmp 1989896,,,,
1990396,[500],:,image croix 1990396,,,,
1994863,[4467],:,bouton_1 231,,,,
1994863,[0],:,trigger 1991027,,,,
1994864,[1],:,trigger 1993427,,,,
1994898,[34],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_3.bmp 1994898,,,,
1995399,[501],:,image croix 1995398,,,,
1999165,[3766],:,bouton_1 251,,,,
1999165,[0],:,trigger 1995828,,,,
1999165,[0],:,trigger 1998227,,,,
1999200,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_5.bmp 1999200,,,,
1999701,[501],:,image croix 1999700,,,,
2004667,[4966],:,bouton_1 316,,,,
2004667,[0],:,trigger 2000628,,,,
2004667,[0],:,trigger 2003028,,,,
2004703,[36],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_7.bmp 2004703,,,,
2005203,[500],:,image croix 2005203,,,,
2008570,[3367],:,trigger 2005428,,,,
2008570,[0],:,bouton_1 246,,,,
2008570,[0],:,trigger 2007829,,,,
2008604,[34],:,image nostim.bmp 2008604,,,,
2009104,[500],:,image croix 2009104,,,,
2012871,[3767],:,trigger 2010228,,,,
2012871,[0],:,trigger 2012627,,,,
2012871,[0],:,bouton_2 3523,,,,
2012906,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_4.bmp 2012906,,,,
2013406,[500],:,image croix 2013406,,,,
2018173,[4767],:,trigger 2015028,,,,
2018173,[0],:,trigger 2017428,,,,
2018208,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_2.bmp 2018208,,,,
2018708,[500],:,image croix 2018708,,,,
2022675,[3967],:,bouton_1 184,,,,
2022675,[0],:,trigger 2019828,,,,
2022675,[0],:,trigger 2022228,,,,
2022709,[34],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_4.bmp 2022709,,,,
2023209,[500],:,image croix 2023209,,,,
2028577,[5368],:,bouton_1 242,,,,
2028577,[0],:,trigger 2024627,,,,
2028577,[0],:,trigger 2027028,,,,
2028612,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_6.bmp 2028612,,,,
2029112,[500],:,image croix 2029112,,,,
2033580,[4468],:,trigger 2029427,,,,
2033580,[0],:,trigger 2031828,,,,
2033614,[34],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_4.bmp 2033614,,,,
2034114,[500],:,image croix 2034114,,,,
2036881,[2767],:,trigger 2034227,,,,
2036881,[0],:,bouton_1 300,,,,
2036881,[0],:,trigger 2036627,,,,
2036916,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_1.bmp 2036916,,,,
2037416,[500],:,image croix 2037416,,,,
2041883,[4467],:,bouton_1 227,,,,
2041883,[0],:,trigger 2039028,,,,
2041883,[0],:,trigger 2039028,,,,
2041886,[3],:,trigger 2039028,,,,
2041888,[2],:,trigger 2041428,,,,
2041917,[29],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_1.bmp 2041917,,,,
2042417,[500],:,image croix 2042417,,,,
2048085,[5668],:,trigger 2043828,,,,
2048085,[0],:,trigger 2046228,,,,
2048120,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_5.bmp 2048120,,,,
2048620,[500],:,image croix 2048620,,,,
2051288,[2668],:,trigger 2048627,,,,
2051288,[0],:,trigger 2051027,,,,
2051321,[33],:,image nostim.bmp 2051321,,,,
2051821,[500],:,image croix 2051821,,,,
2056788,[4967],:,trigger 2053428,,,,
2056788,[0],:,trigger 2055829,,,,
2056806,[18],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_5.bmp 2056806,,,,
2057306,[500],:,image croix 2057306,,,,
2061174,[3868],:,trigger 2058226,,,,
2061174,[0],:,bouton_1 1373,,,,
2061174,[0],:,trigger 2060627,,,,
2061208,[34],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_7.bmp 2061208,,,,
2061708,[500],:,image croix 2061708,,,,
2067076,[5368],:,trigger 2063027,,,,
2067076,[0],:,trigger 2065428,,,,
2067110,[34],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_9.bmp 2067110,,,,
2067610,[500],:,image croix 2067610,,,,
2071978,[4368],:,trigger 2067828,,,,
2071978,[0],:,bouton_1 982,,,,
2071978,[0],:,trigger 2070226,,,,
2072013,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_7.bmp 2072012,,,,
2072513,[500],:,image croix 2072513,,,,
2075380,[2867],:,trigger 2072627,,,,
2075380,[0],:,bouton_1 1189,,,,
2075380,[0],:,trigger 2075027,,,,
2075414,[34],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_8.bmp 2075414,,,,
2075915,[501],:,image croix 2075915,,,,
2080183,[4268],:,bouton_1 224,,,,
2080183,[0],:,trigger 2077428,,,,
2080183,[0],:,trigger 2079828,,,,
2080216,[33],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_7.bmp 2080216,,,,
2080716,[500],:,image croix 2080716,,,,
2086083,[5367],:,bouton_1 269,,,,
2086083,[0],:,trigger 2082228,,,,
2086083,[0],:,trigger 2084628,,,,
2086119,[36],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_2.bmp 2086119,,,,
2086619,[500],:,image croix 2086619,,,,
2089587,[2968],:,trigger 2087027,,,,
2089587,[0],:,bouton_1 480,,,,
2089587,[0],:,trigger 2089428,,,,
2089590,[3],:,Fin_run 3 : run 3,,,,
2089620,[30],:,Key,78.0,UP,at,1552059.0
2148866,[59246],:,Key,79.0,DOWN,at,2148866.0
2148867,[1],:,Debut_run 4 : run 4,,,,
2176934,[28067],:,Byte,107.0,COM1,at,2176934.0
2176934,[0],:,Byte,176.0,COM1,at,2176934.0
2176935,[1],:,Byte,47.0,COM1,at,2176934.0
2176937,[2],:,Byte,202.0,COM1,at,2176934.0
2176941,[4],:,Byte,4.0,COM1,at,2176934.0
2176943,[2],:,Byte,36.0,COM1,at,2176934.0
2176946,[3],:,Byte,107.0,COM1,at,2176934.0
2176948,[2],:,Byte,160.0,COM1,at,2176934.0
2176951,[3],:,Byte,52.0,COM1,at,2176934.0
2176954,[3],:,Byte,202.0,COM1,at,2176934.0
2176956,[2],:,Byte,4.0,COM1,at,2176934.0
2176958,[2],:,Byte,36.0,COM1,at,2176934.0
2176960,[2],:,Synchro_IRM,,,,
2176989,[29],:,image nostim.bmp 2176988,,,,
2177989,[1000],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_8.bmp 2177989,,,,
2178489,[500],:,image croix 2178489,,,,
2182956,[4467],:,bouton_1 258,,,,
2182956,[0],:,trigger 2179333,,,,
2182957,[1],:,trigger 2181734,,,,
2182991,[34],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_7.bmp 2182991,,,,
2183491,[500],:,image croix 2183491,,,,
2188059,[4568],:,bouton_1 65,,,,
2188059,[0],:,trigger 2184134,,,,
2188059,[0],:,trigger 2186534,,,,
2188093,[34],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_8.bmp 2188092,,,,
2188593,[500],:,image croix 2188593,,,,
2192260,[3667],:,trigger 2188933,,,,
2192260,[0],:,bouton_1 399,,,,
2192260,[0],:,trigger 2191333,,,,
2192294,[34],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_4.bmp 2192294,,,,
2192794,[500],:,image croix 2192794,,,,
2197861,[5067],:,trigger 2193734,,,,
2197861,[0],:,trigger 2196133,,,,
2197897,[36],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_1.bmp 2197897,,,,
2198397,[500],:,image croix 2198397,,,,
2201764,[3367],:,trigger 2198534,,,,
2201764,[0],:,trigger 2200934,,,,
2201798,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_3.bmp 2201798,,,,
2202298,[500],:,image croix 2202298,,,,
2207465,[5167],:,bouton_1 275,,,,
2207465,[0],:,trigger 2203334,,,,
2207465,[0],:,trigger 2205735,,,,
2207500,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_6.bmp 2207500,,,,
2208000,[500],:,image croix 2208000,,,,
2210767,[2767],:,trigger 2208134,,,,
2210767,[0],:,bouton_1 147,,,,
2210768,[1],:,trigger 2210535,,,,
2210802,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_6.bmp 2210802,,,,
2211302,[500],:,image croix 2211302,,,,
2215869,[4567],:,bouton_1 253,,,,
2215869,[0],:,trigger 2212934,,,,
2215870,[1],:,trigger 2215334,,,,
2215904,[34],:,image nostim.bmp 2215904,,,,
2216404,[500],:,image croix 2216404,,,,
2221371,[4967],:,trigger 2217734,,,,
2221371,[0],:,trigger 2220134,,,,
2221389,[18],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_1.bmp 2221389,,,,
2221890,[501],:,image croix 2221889,,,,
2226756,[4866],:,trigger 2222534,,,,
2226756,[0],:,trigger 2224934,,,,
2226775,[19],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_8.bmp 2226775,,,,
2227275,[500],:,image croix 2227275,,,,
2231342,[4067],:,trigger 2227334,,,,
2231342,[0],:,bouton_1 211,,,,
2231342,[0],:,trigger 2229734,,,,
2231376,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_7.bmp 2231376,,,,
2231877,[501],:,image croix 2231877,,,,
2235744,[3867],:,trigger 2232133,,,,
2235744,[0],:,bouton_1 558,,,,
2235744,[0],:,trigger 2234535,,,,
2235779,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_3.bmp 2235779,,,,
2236279,[500],:,image croix 2236279,,,,
2239746,[3467],:,trigger 2236933,,,,
2239746,[0],:,bouton_1 848,,,,
2239746,[0],:,trigger 2239333,,,,
2239781,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_5.bmp 2239780,,,,
2240281,[500],:,image croix 2240281,,,,
2245548,[5267],:,bouton_1 164,,,,
2245548,[0],:,trigger 2241729,,,,
2245548,[0],:,trigger 2244135,,,,
2245583,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_2.bmp 2245583,,,,
2246083,[500],:,image croix 2246083,,,,
2249250,[3167],:,trigger 2246535,,,,
2249250,[0],:,trigger 2248934,,,,
2249284,[34],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_1.bmp 2249284,,,,
2249785,[501],:,image croix 2249785,,,,
2254652,[4867],:,bouton_1 168,,,,
2254652,[0],:,trigger 2251334,,,,
2254652,[0],:,trigger 2253735,,,,
2254686,[34],:,image nostim.bmp 2254686,,,,
2255186,[500],:,image croix 2255186,,,,
2259653,[4467],:,trigger 2256134,,,,
2259653,[0],:,trigger 2258534,,,,
2259688,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_9.bmp 2259688,,,,
2260188,[500],:,image croix 2260188,,,,
2264555,[4367],:,bouton_1 190,,,,
2264555,[0],:,trigger 2260933,,,,
2264560,[5],:,trigger 2263334,,,,
2264590,[30],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_4.bmp 2264590,,,,
2265090,[500],:,image croix 2265090,,,,
2269757,[4667],:,trigger 2265734,,,,
2269757,[0],:,trigger 2268133,,,,
2269792,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_9.bmp 2269792,,,,
2270259,[467],:,bouton_1 465,,,,
2270292,[33],:,image croix 2270292,,,,
2274659,[4367],:,trigger 2270532,,,,
2274659,[0],:,trigger 2272934,,,,
2274677,[18],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_4.bmp 2274677,,,,
2275178,[501],:,image croix 2275178,,,,
2278145,[2967],:,trigger 2275333,,,,
2278145,[0],:,trigger 2277734,,,,
2278179,[34],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_3.bmp 2278179,,,,
2278679,[500],:,image croix 2278679,,,,
2282746,[4067],:,bouton_1 539,,,,
2282746,[0],:,trigger 2280134,,,,
2282746,[0],:,trigger 2282535,,,,
2282781,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_4.bmp 2282781,,,,
2283281,[500],:,image croix 2283281,,,,
2289348,[6067],:,trigger 2284935,,,,
2289348,[0],:,trigger 2287333,,,,
2289383,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_7.bmp 2289383,,,,
2289850,[467],:,trigger 2289734,,,,
2289883,[33],:,image croix 2289883,,,,
2293050,[3167],:,bouton_1 598,,,,
2293050,[0],:,trigger 2292134,,,,
2293085,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_9.bmp 2293085,,,,
2293585,[500],:,image croix 2293585,,,,
2297852,[4267],:,bouton_1 267,,,,
2297852,[0],:,trigger 2294534,,,,
2297852,[0],:,trigger 2296934,,,,
2297887,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_5.bmp 2297887,,,,
2298387,[500],:,image croix 2298387,,,,
2302754,[4367],:,bouton_1 196,,,,
2302754,[0],:,trigger 2299333,,,,
2302754,[0],:,trigger 2301734,,,,
2302757,[3],:,trigger 2301734,,,,
2302760,[3],:,trigger 2301734,,,,
2302789,[29],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_8.bmp 2302789,,,,
2303290,[501],:,image croix 2303290,,,,
2307257,[3967],:,bouton_1 323,,,,
2307257,[0],:,trigger 2304134,,,,
2307257,[0],:,trigger 2306535,,,,
2307291,[34],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_2.bmp 2307291,,,,
2307791,[500],:,image croix 2307791,,,,
2312158,[4367],:,trigger 2308934,,,,
2312158,[0],:,trigger 2311333,,,,
2312193,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_3.bmp 2312193,,,,
2312693,[500],:,image croix 2312693,,,,
2317460,[4767],:,trigger 2313734,,,,
2317460,[0],:,trigger 2316134,,,,
2317495,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_6.bmp 2317495,,,,
2317995,[500],:,image croix 2317995,,,,
2322562,[4567],:,bouton_1 291,,,,
2322562,[0],:,trigger 2318534,,,,
2322562,[0],:,bouton_2 539,,,,
2322566,[4],:,trigger 2320934,,,,
2322568,[2],:,trigger 2320934,,,,
2322597,[29],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_1.bmp 2322597,,,,
2323097,[500],:,image croix 2323097,,,,
2326464,[3367],:,trigger 2323333,,,,
2326464,[0],:,trigger 2325729,,,,
2326499,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_3.bmp 2326499,,,,
2326999,[500],:,image croix 2326999,,,,
2332066,[5067],:,bouton_1 254,,,,
2332066,[0],:,trigger 2328135,,,,
2332066,[0],:,trigger 2330534,,,,
2332101,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_9.bmp 2332101,,,,
2332601,[500],:,image croix 2332601,,,,
2335668,[3067],:,bouton_1 249,,,,
2335669,[1],:,trigger 2332934,,,,
2335669,[0],:,trigger 2335334,,,,
2335703,[34],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_2.bmp 2335702,,,,
2336203,[500],:,image croix 2336203,,,,
2342170,[5967],:,bouton_1 224,,,,
2342170,[0],:,trigger 2337734,,,,
2342170,[0],:,trigger 2340134,,,,
2342205,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_7.bmp 2342205,,,,
2342672,[467],:,trigger 2342534,,,,
2342705,[33],:,image croix 2342705,,,,
2346972,[4267],:,trigger 2344934,,,,
2347006,[34],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_3.bmp 2347006,,,,
2347473,[467],:,trigger 2347333,,,,
2347507,[34],:,image croix 2347507,,,,
2351074,[3567],:,bouton_1 390,,,,
2351074,[0],:,trigger 2349734,,,,
2351109,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_2.bmp 2351108,,,,
2351609,[500],:,image croix 2351609,,,,
2355876,[4267],:,trigger 2352134,,,,
2355876,[0],:,trigger 2354534,,,,
2355911,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_9.bmp 2355911,,,,
2356411,[500],:,image croix 2356411,,,,
2360378,[3967],:,trigger 2356935,,,,
2360378,[0],:,trigger 2359333,,,,
2360413,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_8.bmp 2360412,,,,
2360913,[500],:,image croix 2360913,,,,
2365380,[4467],:,bouton_1 203,,,,
2365380,[0],:,trigger 2361734,,,,
2365380,[0],:,trigger 2364135,,,,
2365415,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_6.bmp 2365415,,,,
2365915,[500],:,image croix 2365915,,,,
2369882,[3967],:,bouton_1 245,,,,
2369882,[0],:,trigger 2366534,,,,
2369882,[0],:,trigger 2368934,,,,
2369916,[34],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_1.bmp 2369916,,,,
2370417,[501],:,image croix 2370417,,,,
2374984,[4567],:,bouton_1 227,,,,
2374984,[0],:,trigger 2371334,,,,
2374984,[0],:,trigger 2373735,,,,
2375018,[34],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_5.bmp 2375018,,,,
2375518,[500],:,image croix 2375518,,,,
2379085,[3567],:,trigger 2376134,,,,
2379085,[0],:,trigger 2378534,,,,
2379120,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_5.bmp 2379120,,,,
2379620,[500],:,image croix 2379620,,,,
2384787,[5167],:,bouton_1 852,,,,
2384787,[0],:,trigger 2380934,,,,
2384787,[0],:,trigger 2383334,,,,
2384822,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_2.bmp 2384822,,,,
2385322,[500],:,image croix 2385322,,,,
2388589,[3267],:,bouton_1 107,,,,
2388589,[0],:,trigger 2385734,,,,
2388589,[0],:,trigger 2388133,,,,
2388624,[35],:,image nostim.bmp 2388624,,,,
2389124,[500],:,image croix 2389124,,,,
2393391,[4267],:,trigger 2390534,,,,
2393391,[0],:,trigger 2392935,,,,
2393425,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_3.bmp 2393425,,,,
2393925,[500],:,image croix 2393925,,,,
2397992,[4067],:,bouton_1 332,,,,
2397992,[0],:,trigger 2395335,,,,
2397992,[0],:,trigger 2397734,,,,
2398027,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_7.bmp 2398027,,,,
2398528,[501],:,image croix 2398528,,,,
2403595,[5067],:,bouton_1 337,,,,
2403595,[0],:,trigger 2400134,,,,
2403595,[0],:,bouton_1 1606,,,,
2403598,[3],:,bouton_1 1606,,,,
2403601,[3],:,trigger 2402535,,,,
2403629,[28],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_5.bmp 2403629,,,,
2404129,[500],:,image croix 2404129,,,,
2409296,[5167],:,bouton_1 331,,,,
2409296,[0],:,trigger 2404933,,,,
2409296,[0],:,trigger 2407333,,,,
2409332,[36],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_8.bmp 2409332,,,,
2409799,[467],:,bouton_1 385,,,,
2409799,[0],:,trigger 2409734,,,,
2409832,[33],:,image croix 2409832,,,,
2413999,[4167],:,trigger 2412134,,,,
2414017,[18],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_9.bmp 2414017,,,,
2414517,[500],:,image croix 2414517,,,,
2417084,[2567],:,trigger 2414534,,,,
2417084,[0],:,bouton_1 925,,,,
2417084,[0],:,trigger 2416934,,,,
2417119,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_9.bmp 2417119,,,,
2417619,[500],:,image croix 2417619,,,,
2422386,[4767],:,bouton_1 532,,,,
2422386,[0],:,trigger 2419334,,,,
2422387,[1],:,trigger 2421734,,,,
2422420,[33],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_8.bmp 2422420,,,,
2422920,[500],:,image croix 2422920,,,,
