Cog2000 log file Tue Jul 10 17:36:57 2012,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
917957,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_8.BMP 917957,,,,
918457,[500],:,image croix 918457,,,,
923724,[5267],:,bouton_1 174,,,,
923724,[0],:,trigger 919612,,,,
923724,[0],:,trigger 922012,,,,
923759,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_4.BMP 923759,,,,
924259,[500],:,image croix 924259,,,,
928226,[3967],:,bouton_1 127,,,,
928226,[0],:,trigger 924411,,,,
928226,[0],:,trigger 926812,,,,
928261,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_2.BMP 928261,,,,
928761,[500],:,image croix 928761,,,,
931828,[3067],:,trigger 929211,,,,
931828,[0],:,trigger 931612,,,,
931863,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_3.BMP 931863,,,,
932363,[500],:,image croix 932363,,,,
937330,[4967],:,trigger 934012,,,,
937330,[0],:,trigger 936410,,,,
937364,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_9.BMP 937364,,,,
937864,[500],:,image croix 937864,,,,
941531,[3667],:,bouton_1 163,,,,
941531,[0],:,trigger 938812,,,,
941531,[0],:,trigger 941211,,,,
941567,[36],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_3.BMP 941567,,,,
942067,[500],:,image croix 942067,,,,
947634,[5567],:,bouton_1 298,,,,
947634,[0],:,trigger 943613,,,,
947634,[0],:,trigger 946013,,,,
947669,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_5.BMP 947669,,,,
948169,[500],:,image croix 948169,,,,
951836,[3667],:,trigger 948412,,,,
951836,[0],:,trigger 950813,,,,
951870,[34],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_7.BMP 951870,,,,
952370,[500],:,image croix 952370,,,,
957337,[4967],:,bouton_1 161,,,,
957337,[0],:,trigger 953212,,,,
957337,[0],:,trigger 955612,,,,
957373,[36],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_4.BMP 957373,,,,
957873,[500],:,image croix 957873,,,,
960540,[2667],:,trigger 958012,,,,
960540,[0],:,trigger 960411,,,,
960574,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_7.BMP 960574,,,,
961074,[500],:,image croix 961074,,,,
966641,[5567],:,bouton_1 173,,,,
966641,[0],:,trigger 962811,,,,
966641,[0],:,trigger 965212,,,,
966677,[36],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_6.BMP 966677,,,,
967177,[500],:,image croix 967177,,,,
971044,[3867],:,trigger 967612,,,,
971044,[0],:,trigger 970012,,,,
971078,[34],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_4.BMP 971078,,,,
971578,[500],:,image croix 971578,,,,
975645,[4067],:,bouton_1 206,,,,
975645,[0],:,trigger 972411,,,,
975645,[0],:,trigger 974811,,,,
975680,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_2.BMP 975680,,,,
976181,[501],:,image croix 976180,,,,
980347,[4166],:,bouton_1 333,,,,
980347,[0],:,trigger 977211,,,,
980347,[0],:,trigger 979612,,,,
980349,[2],:,trigger 979612,,,,
980382,[33],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_1.BMP 980382,,,,
980882,[500],:,image croix 980882,,,,
985049,[4167],:,trigger 982012,,,,
985049,[0],:,trigger 984411,,,,
985068,[19],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_9.BMP 985068,,,,
985568,[500],:,image croix 985568,,,,
989935,[4367],:,trigger 986812,,,,
989935,[0],:,trigger 989211,,,,
989969,[34],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_3.BMP 989969,,,,
990470,[501],:,image croix 990470,,,,
994437,[3967],:,trigger 991612,,,,
994437,[0],:,trigger 994012,,,,
994471,[34],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_1.BMP 994471,,,,
994971,[500],:,image croix 994971,,,,
999638,[4667],:,bouton_1 191,,,,
999638,[0],:,trigger 996412,,,,
999638,[0],:,trigger 998812,,,,
999673,[35],:,image nostim.BMP 999673,,,,
1000173,[500],:,image croix 1000173,,,,
1005440,[5267],:,trigger 1001212,,,,
1005440,[0],:,trigger 1003612,,,,
1005476,[36],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_5.BMP 1005476,,,,
1005976,[500],:,image croix 1005976,,,,
1008543,[2567],:,trigger 1006012,,,,
1008543,[0],:,bouton_1 155,,,,
1008543,[0],:,trigger 1008411,,,,
1008577,[34],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_9.BMP 1008576,,,,
1009077,[500],:,image croix 1009077,,,,
1014744,[5667],:,trigger 1010812,,,,
1014744,[0],:,trigger 1013211,,,,
1014763,[19],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_1.BMP 1014763,,,,
1015263,[500],:,image croix 1015263,,,,
1018630,[3367],:,trigger 1015612,,,,
1018630,[0],:,trigger 1018011,,,,
1018664,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_1.BMP 1018664,,,,
1019164,[500],:,image croix 1019164,,,,
1024531,[5367],:,trigger 1020412,,,,
1024531,[0],:,trigger 1022812,,,,
1024550,[19],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_9.BMP 1024550,,,,
1025050,[500],:,image croix 1025050,,,,
1027817,[2767],:,bouton_1 125,,,,
1027817,[0],:,trigger 1025212,,,,
1027817,[0],:,trigger 1027612,,,,
1027852,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_2.BMP 1027852,,,,
1028352,[500],:,image croix 1028352,,,,
1033019,[4667],:,bouton_1 390,,,,
1033019,[0],:,trigger 1030012,,,,
1033019,[0],:,trigger 1032412,,,,
1033054,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_2.BMP 1033053,,,,
1033554,[500],:,image croix 1033554,,,,
1038421,[4867],:,trigger 1034813,,,,
1038421,[0],:,trigger 1037212,,,,
1038454,[33],:,image nostim.BMP 1038454,,,,
1038955,[501],:,image croix 1038954,,,,
1043321,[4366],:,trigger 1039612,,,,
1043321,[0],:,trigger 1042012,,,,
1043340,[19],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_1.BMP 1043340,,,,
1043840,[500],:,image croix 1043840,,,,
1047007,[3167],:,bouton_1 188,,,,
1047007,[0],:,trigger 1044412,,,,
1047007,[0],:,trigger 1046811,,,,
1047041,[34],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_4.BMP 1047041,,,,
1047541,[500],:,image croix 1047541,,,,
1053008,[5467],:,bouton_1 166,,,,
1053008,[0],:,trigger 1049211,,,,
1053008,[0],:,trigger 1051612,,,,
1053045,[37],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_7.BMP 1053045,,,,
1053545,[500],:,image croix 1053545,,,,
1057812,[4267],:,bouton_1 91,,,,
1057812,[0],:,trigger 1054012,,,,
1057812,[0],:,trigger 1056412,,,,
1057847,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_1.BMP 1057847,,,,
1058347,[500],:,image croix 1058347,,,,
1062614,[4267],:,bouton_1 83,,,,
1062614,[0],:,trigger 1058812,,,,
1062614,[0],:,trigger 1061212,,,,
1062649,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_6.BMP 1062649,,,,
1063149,[500],:,image croix 1063149,,,,
1067316,[4167],:,bouton_1 107,,,,
1067316,[0],:,trigger 1063612,,,,
1067316,[0],:,trigger 1066012,,,,
1067351,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_7.BMP 1067351,,,,
1067851,[500],:,image croix 1067851,,,,
1071818,[3967],:,trigger 1068412,,,,
1071818,[0],:,trigger 1070812,,,,
1071853,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_9.BMP 1071853,,,,
1072353,[500],:,image croix 1072353,,,,
1076420,[4067],:,bouton_1 209,,,,
1076420,[0],:,trigger 1073212,,,,
1076420,[0],:,trigger 1073212,,,,
1076422,[2],:,trigger 1075613,,,,
1076454,[32],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_6.BMP 1076454,,,,
1076954,[500],:,image croix 1076954,,,,
1080421,[3467],:,bouton_1 277,,,,
1080421,[0],:,trigger 1078012,,,,
1080421,[0],:,trigger 1080412,,,,
1080456,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_8.BMP 1080456,,,,
1080956,[500],:,image croix 1080956,,,,
1086023,[5067],:,trigger 1082813,,,,
1086023,[0],:,trigger 1085212,,,,
1086041,[18],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_2.BMP 1086041,,,,
1086541,[500],:,image croix 1086541,,,,
1090608,[4067],:,trigger 1087612,,,,
1090608,[0],:,trigger 1090012,,,,
1090627,[19],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_6.BMP 1090626,,,,
1091127,[500],:,image croix 1091127,,,,
1096294,[5167],:,bouton_1 258,,,,
1096294,[0],:,trigger 1092412,,,,
1096294,[0],:,trigger 1094813,,,,
1096329,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_5.BMP 1096329,,,,
1096829,[500],:,image croix 1096829,,,,
1100596,[3767],:,bouton_1 132,,,,
1100596,[0],:,trigger 1097212,,,,
1100596,[0],:,bouton_2 383,,,,
1100599,[3],:,trigger 1099613,,,,
1100631,[32],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_7.BMP 1100631,,,,
1101131,[500],:,image croix 1101131,,,,
1105398,[4267],:,bouton_1 67,,,,
1105398,[0],:,trigger 1102012,,,,
1105398,[0],:,trigger 1104412,,,,
1105433,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_3.BMP 1105433,,,,
1105933,[500],:,image croix 1105933,,,,
1109500,[3567],:,bouton_1 179,,,,
1109500,[0],:,trigger 1106812,,,,
1109500,[0],:,trigger 1109211,,,,
1109534,[34],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_7.BMP 1109534,,,,
1110034,[500],:,image croix 1110034,,,,
1114401,[4367],:,trigger 1111612,,,,
1114401,[0],:,trigger 1114012,,,,
1114419,[18],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_4.BMP 1114419,,,,
1114920,[501],:,image croix 1114920,,,,
1119787,[4867],:,trigger 1116412,,,,
1119787,[0],:,bouton_1 1492,,,,
1119787,[0],:,trigger 1118812,,,,
1119822,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_6.BMP 1119822,,,,
1120323,[501],:,image croix 1120322,,,,
1125189,[4866],:,trigger 1121212,,,,
1125189,[0],:,trigger 1123612,,,,
1125207,[18],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_2.BMP 1125207,,,,
1125707,[500],:,image croix 1125707,,,,
1129274,[3567],:,bouton_1 157,,,,
1129274,[0],:,trigger 1126012,,,,
1129274,[0],:,trigger 1128412,,,,
1129309,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_6.BMP 1129309,,,,
1129809,[500],:,image croix 1129809,,,,
1134576,[4767],:,trigger 1130812,,,,
1134576,[0],:,trigger 1133213,,,,
1134612,[36],:,image nostim.BMP 1134612,,,,
1135112,[500],:,image croix 1135112,,,,
1139279,[4167],:,trigger 1135613,,,,
1139279,[0],:,trigger 1138013,,,,
1139313,[34],:,image nostim.BMP 1139313,,,,
1139814,[501],:,image croix 1139813,,,,
1143480,[3666],:,trigger 1140407,,,,
1143480,[0],:,trigger 1142812,,,,
1143515,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_8.BMP 1143515,,,,
1144015,[500],:,image croix 1144015,,,,
1147982,[3967],:,trigger 1145211,,,,
1147982,[0],:,bouton_1 1229,,,,
1147982,[0],:,trigger 1147613,,,,
1148017,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_9.BMP 1148017,,,,
1148517,[500],:,image croix 1148517,,,,
1152584,[4067],:,bouton_1 82,,,,
1152584,[0],:,trigger 1148599,,,,
1152584,[0],:,trigger 1150012,,,,
1152586,[2],:,trigger 1152412,,,,
1152618,[32],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_9.BMP 1152618,,,,
1153118,[500],:,image croix 1153118,,,,
1157586,[4468],:,trigger 1154812,,,,
1157586,[0],:,trigger 1157212,,,,
1157620,[34],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_3.BMP 1157620,,,,
1158120,[500],:,image croix 1158120,,,,
1162887,[4767],:,bouton_1 200,,,,
1162887,[0],:,trigger 1159612,,,,
1162887,[0],:,trigger 1162012,,,,
1162923,[36],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_3.BMP 1162922,,,,
1163423,[500],:,image croix 1163423,,,,
1168490,[5067],:,bouton_1 312,,,,
1168490,[0],:,trigger 1164412,,,,
1168490,[0],:,trigger 1166812,,,,
1168525,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_8.BMP 1168525,,,,
1169025,[500],:,image croix 1169025,,,,
1172192,[3167],:,trigger 1169212,,,,
1172192,[0],:,trigger 1171612,,,,
1172227,[35],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_1.BMP 1172226,,,,
1172727,[500],:,image croix 1172727,,,,
1176994,[4267],:,trigger 1174013,,,,
1176994,[0],:,trigger 1176412,,,,
1177029,[35],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_2.BMP 1177029,,,,
1177529,[500],:,image croix 1177529,,,,
1181396,[3867],:,trigger 1178813,,,,
1181396,[0],:,trigger 1181212,,,,
1181430,[34],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_5.BMP 1181430,,,,
1181930,[500],:,image croix 1181930,,,,
1187397,[5467],:,trigger 1183613,,,,
1187397,[0],:,bouton_1 1683,,,,
1187397,[0],:,trigger 1186013,,,,
1187433,[36],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_8.BMP 1187433,,,,
1187933,[500],:,image croix 1187933,,,,
1192000,[4067],:,trigger 1188409,,,,
1192000,[0],:,bouton_1 476,,,,
1192000,[0],:,trigger 1190812,,,,
1192034,[34],:,image nostim.BMP 1192034,,,,
1192534,[500],:,image croix 1192534,,,,
1196001,[3467],:,trigger 1193212,,,,
1196001,[0],:,trigger 1195612,,,,
1196036,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_6.BMP 1196036,,,,
1196536,[500],:,image croix 1196536,,,,
1202203,[5667],:,trigger 1198012,,,,
1202203,[0],:,trigger 1200412,,,,
1202239,[36],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_4.BMP 1202239,,,,
1202739,[500],:,image croix 1202739,,,,
1206706,[3967],:,trigger 1202812,,,,
1206706,[0],:,trigger 1205211,,,,
1206740,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_3.BMP 1206740,,,,
1207240,[500],:,image croix 1207240,,,,
1210107,[2867],:,bouton_1 163,,,,
1210107,[0],:,trigger 1207612,,,,
1210107,[0],:,trigger 1210013,,,,
1210142,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_9.BMP 1210142,,,,
1210642,[500],:,image croix 1210642,,,,
1216409,[5767],:,bouton_1 139,,,,
1216409,[0],:,trigger 1212413,,,,
1216409,[0],:,trigger 1214813,,,,
1216445,[36],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_8.BMP 1216445,,,,
1216945,[500],:,image croix 1216945,,,,
1221212,[4267],:,trigger 1217213,,,,
1221212,[0],:,trigger 1219613,,,,
1221246,[34],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_3.BMP 1221246,,,,
1221746,[500],:,image croix 1221746,,,,
1224513,[2767],:,trigger 1222007,,,,
1224513,[0],:,trigger 1224412,,,,
1224547,[34],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_2.BMP 1224547,,,,
1225048,[501],:,image croix 1225048,,,,
1229515,[4467],:,trigger 1226813,,,,
1229515,[0],:,trigger 1229212,,,,
1229549,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_5.BMP 1229549,,,,
1230050,[501],:,image croix 1230050,,,,
1235817,[5767],:,trigger 1231613,,,,
1235817,[0],:,trigger 1234011,,,,
1235835,[18],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_4.BMP 1235835,,,,
1236335,[500],:,image croix 1236335,,,,
1240402,[4067],:,trigger 1236412,,,,
1240402,[0],:,trigger 1238813,,,,
1240420,[18],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_8.BMP 1240420,,,,
1240921,[501],:,image croix 1240921,,,,
1244288,[3367],:,bouton_1 200,,,,
1244288,[0],:,trigger 1241212,,,,
1244288,[0],:,trigger 1243612,,,,
1244323,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_7.BMP 1244323,,,,
1244823,[500],:,image croix 1244823,,,,
1248790,[3967],:,bouton_1 40,,,,
1248790,[0],:,trigger 1246012,,,,
1248790,[0],:,trigger 1248412,,,,
1248823,[33],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_9.BMP 1248823,,,,
1249324,[501],:,image croix 1249324,,,,
1254291,[4967],:,bouton_1 119,,,,
1254291,[0],:,trigger 1250813,,,,
1254291,[0],:,trigger 1253212,,,,
1254326,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_4.BMP 1254326,,,,
1254826,[500],:,image croix 1254826,,,,
1258793,[3967],:,bouton_1 96,,,,
1258793,[0],:,trigger 1255613,,,,
1258793,[0],:,trigger 1258008,,,,
1258828,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_7.BMP 1258828,,,,
1259328,[500],:,image croix 1259328,,,,
1263295,[3967],:,trigger 1260412,,,,
1263295,[0],:,trigger 1262813,,,,
1263329,[34],:,image nostim.BMP 1263329,,,,
1263830,[501],:,image croix 1263830,,,,
1267797,[3967],:,trigger 1265212,,,,
1267797,[0],:,trigger 1267613,,,,
1267831,[34],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_2.BMP 1267831,,,,
1268332,[501],:,image croix 1268332,,,,
1273299,[4967],:,bouton_1 144,,,,
1273299,[0],:,trigger 1270012,,,,
1273299,[0],:,trigger 1272412,,,,
1273334,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_4.BMP 1273334,,,,
1273834,[500],:,image croix 1273834,,,,
1277201,[3367],:,trigger 1274812,,,,
1277201,[0],:,Fin_run 1 : run 1,,,,
1277236,[35],:,Key,76.0,UP,at,791244.0
1369957,[92721],:,Key,77.0,DOWN,at,1369957.0
1369957,[0],:,Debut_run 2 : run 2,,,,
1380158,[10201],:,Byte,107.0,COM1,at,1380158.0
1380158,[0],:,Byte,176.0,COM1,at,1380158.0
1380158,[0],:,Byte,176.0,COM1,at,1380158.0
1380160,[2],:,Byte,198.0,COM1,at,1380158.0
1380161,[1],:,Byte,24.0,COM1,at,1380158.0
1380163,[2],:,Byte,27.0,COM1,at,1380158.0
1380164,[1],:,Byte,107.0,COM1,at,1380158.0
1380166,[2],:,Byte,160.0,COM1,at,1380158.0
1380167,[1],:,Byte,180.0,COM1,at,1380158.0
1380169,[2],:,Byte,198.0,COM1,at,1380158.0
1380170,[1],:,Byte,24.0,COM1,at,1380158.0
1380172,[2],:,Byte,27.0,COM1,at,1380158.0
1380174,[2],:,Synchro_IRM,,,,
1380210,[36],:,image nostim.BMP 1380210,,,,
1381511,[1301],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_7.BMP 1381511,,,,
1382011,[500],:,image croix 1382011,,,,
1386178,[4167],:,bouton_1 137,,,,
1386178,[0],:,trigger 1382559,,,,
1386178,[0],:,trigger 1384958,,,,
1386213,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_9.BMP 1386213,,,,
1386713,[500],:,image croix 1386713,,,,
1390680,[3967],:,bouton_1 -14,,,,
