Cog2000 log file Tue Jan 22 15:55:30 2013,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
gprim v1.30 Compiled:Jul  4 2011 (GLib DirectDraw v7 DX9.0 Compiled:Jul  4 2011),,,,,,,
Display:1024x768x32 59.99Hz,,,,,,,
Attaching C:\Documents and Settings\3T\My Documents\Cogent2000v1.30\Toolbox\CogInput.mex,,,,,,,
CogInput v1.05 Compiled: May 14 2010,,,,,,,
Attaching C:\Documents and Settings\3T\My Documents\Cogent2000v1.30\Toolbox\CogSerial.mex,,,,,,,
CogSerial v1.05 Compiled: May 14 2010,,,,,,,
3499846,[3567],:,trigger 3496427,,,,
3499846,[0],:,trigger 3498826,,,,
3499881,[35],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_3.bmp 3499881,,,,
3500381,[500],:,image croix 3500381,,,,
3505448,[5067],:,trigger 3501226,,,,
3505448,[0],:,trigger 3503626,,,,
3505482,[34],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_9.bmp 3505482,,,,
3505983,[501],:,image croix 3505983,,,,
3509050,[3067],:,trigger 3506025,,,,
3509050,[0],:,trigger 3508426,,,,
3509084,[34],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_2.bmp 3509084,,,,
3509584,[500],:,image croix 3509584,,,,
3514551,[4967],:,bouton_1 409,,,,
3514551,[0],:,trigger 3510826,,,,
3514551,[0],:,trigger 3513224,,,,
3514587,[36],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_2.bmp 3514586,,,,
3515087,[500],:,image croix 3515087,,,,
3518954,[3867],:,bouton_1 220,,,,
3518954,[0],:,trigger 3515625,,,,
3518954,[0],:,trigger 3518025,,,,
3518988,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_6.bmp 3518988,,,,
3519488,[500],:,image croix 3519488,,,,
3523055,[3567],:,trigger 3520426,,,,
3523055,[0],:,trigger 3522825,,,,
3523090,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_3.bmp 3523090,,,,
3523590,[500],:,image croix 3523590,,,,
3528557,[4967],:,trigger 3525225,,,,
3528557,[0],:,trigger 3527625,,,,
3528592,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_2.bmp 3528592,,,,
3529092,[500],:,image croix 3529092,,,,
3533059,[3967],:,trigger 3530024,,,,
3533059,[0],:,trigger 3532426,,,,
3533094,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_4.bmp 3533094,,,,
3533594,[500],:,image croix 3533594,,,,
3538161,[4567],:,trigger 3534826,,,,
3538161,[0],:,trigger 3537225,,,,
3538196,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_8.bmp 3538196,,,,
3538696,[500],:,image croix 3538696,,,,
3542963,[4267],:,bouton_1 85,,,,
3542963,[0],:,trigger 3539625,,,,
3542963,[0],:,trigger 3542025,,,,
3542998,[35],:,image nostim.bmp 3542998,,,,
3543498,[500],:,image croix 3543498,,,,
3548465,[4967],:,trigger 3544426,,,,
3548465,[0],:,trigger 3546826,,,,
3548483,[18],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_8.bmp 3548483,,,,
3548983,[500],:,image croix 3548983,,,,
3553650,[4667],:,trigger 3549224,,,,
3553650,[0],:,trigger 3551625,,,,
3553685,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_9.bmp 3553685,,,,
3554152,[467],:,trigger 3554025,,,,
3554185,[33],:,image croix 3554185,,,,
3557552,[3367],:,trigger 3556426,,,,
3557570,[18],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_5.bmp 3557570,,,,
3558070,[500],:,image croix 3558070,,,,
3561737,[3667],:,bouton_1 208,,,,
3561737,[0],:,trigger 3558825,,,,
3561737,[0],:,trigger 3561225,,,,
3561772,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_6.bmp 3561772,,,,
3562272,[500],:,image croix 3562272,,,,
3567139,[4867],:,trigger 3563625,,,,
3567139,[0],:,trigger 3566025,,,,
3567174,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_1.bmp 3567174,,,,
3567675,[501],:,image croix 3567675,,,,
3572842,[5167],:,trigger 3568425,,,,
3572842,[0],:,trigger 3570826,,,,
3572877,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_3.bmp 3572877,,,,
3573344,[467],:,trigger 3573225,,,,
3573344,[0],:,bouton_1 348,,,,
3573377,[33],:,image croix 3573377,,,,
3575744,[2367],:,bouton_1 543,,,,
3575744,[0],:,trigger 3575627,,,,
3575777,[33],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_9.bmp 3575777,,,,
3576278,[501],:,image croix 3576278,,,,
3581145,[4867],:,bouton_1 174,,,,
3581145,[0],:,trigger 3578026,,,,
3581145,[0],:,trigger 3580426,,,,
3581179,[34],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_8.bmp 3581179,,,,
3581679,[500],:,image croix 3581679,,,,
3587246,[5567],:,bouton_1 499,,,,
3587246,[0],:,trigger 3582826,,,,
3587246,[0],:,trigger 3585225,,,,
3587282,[36],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_6.bmp 3587282,,,,
3587750,[468],:,trigger 3587626,,,,
3587782,[32],:,image croix 3587782,,,,
3590649,[2867],:,bouton_1 76,,,,
3590649,[0],:,trigger 3590025,,,,
3590683,[34],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_8.bmp 3590683,,,,
3591183,[500],:,image croix 3591183,,,,
3596050,[4867],:,bouton_1 106,,,,
3596050,[0],:,trigger 3592425,,,,
3596050,[0],:,trigger 3594826,,,,
3596086,[36],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_5.bmp 3596086,,,,
3596586,[500],:,image croix 3596586,,,,
3600153,[3567],:,bouton_1 -5,,,,
3600153,[0],:,trigger 3597225,,,,
3600153,[0],:,trigger 3599625,,,,
3600187,[34],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_3.bmp 3600187,,,,
3600687,[500],:,image croix 3600687,,,,
3604754,[4067],:,bouton_1 174,,,,
3604754,[0],:,trigger 3602025,,,,
3604754,[0],:,trigger 3604426,,,,
3604789,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_5.bmp 3604789,,,,
3605290,[501],:,image croix 3605289,,,,
3609756,[4466],:,bouton_1 159,,,,
3609756,[0],:,trigger 3606825,,,,
3609756,[0],:,trigger 3609220,,,,
3609791,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_7.bmp 3609791,,,,
3610292,[501],:,image croix 3610292,,,,
3615059,[4767],:,bouton_1 162,,,,
3615059,[0],:,trigger 3611627,,,,
3615059,[0],:,trigger 3614025,,,,
3615094,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_8.bmp 3615094,,,,
3615594,[500],:,image croix 3615594,,,,
3620761,[5167],:,trigger 3616425,,,,
3620761,[0],:,trigger 3618825,,,,
3620796,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_1.bmp 3620796,,,,
3621263,[467],:,trigger 3621225,,,,
3621296,[33],:,image croix 3621296,,,,
3625063,[3767],:,trigger 3623626,,,,
3625097,[34],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_9.bmp 3625097,,,,
3625597,[500],:,image croix 3625597,,,,
3629464,[3867],:,bouton_1 90,,,,
3629464,[0],:,trigger 3626025,,,,
3629464,[0],:,trigger 3628426,,,,
3629499,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_5.bmp 3629499,,,,
3629999,[500],:,image croix 3629999,,,,
3633566,[3567],:,bouton_1 194,,,,
3633566,[0],:,trigger 3630825,,,,
3633566,[0],:,trigger 3633225,,,,
3633600,[34],:,image nostim.bmp 3633600,,,,
3634101,[501],:,image croix 3634101,,,,
3639468,[5367],:,trigger 3635625,,,,
3639468,[0],:,trigger 3638025,,,,
3639486,[18],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_5.bmp 3639486,,,,
3639987,[501],:,image croix 3639986,,,,
3644753,[4766],:,trigger 3640426,,,,
3644753,[0],:,trigger 3642825,,,,
3644772,[19],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_7.bmp 3644772,,,,
3645239,[467],:,trigger 3645224,,,,
3645272,[33],:,image croix 3645272,,,,
3647739,[2467],:,trigger 3647626,,,,
3647773,[34],:,image nostim.bmp 3647773,,,,
3648273,[500],:,image croix 3648273,,,,
3653540,[5267],:,trigger 3650026,,,,
3653540,[0],:,trigger 3652426,,,,
3653558,[18],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_7.bmp 3653558,,,,
3654059,[501],:,image croix 3654059,,,,
3658926,[4867],:,bouton_1 140,,,,
3658926,[0],:,trigger 3654826,,,,
3658927,[1],:,trigger 3657225,,,,
3658961,[34],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_5.bmp 3658961,,,,
3659461,[500],:,image croix 3659461,,,,
3663228,[3767],:,bouton_1 69,,,,
3663228,[0],:,trigger 3659626,,,,
3663228,[0],:,trigger 3662026,,,,
3663262,[34],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_9.bmp 3663262,,,,
3663762,[500],:,image croix 3663762,,,,
3667929,[4167],:,bouton_1 -8,,,,
3667929,[0],:,trigger 3664427,,,,
3667929,[0],:,trigger 3666825,,,,
3667965,[36],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_3.bmp 3667965,,,,
3668465,[500],:,image croix 3668465,,,,
3673132,[4667],:,trigger 3669225,,,,
3673132,[0],:,trigger 3671625,,,,
3673167,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_2.bmp 3673167,,,,
3673667,[500],:,image croix 3673667,,,,
3678134,[4467],:,trigger 3674025,,,,
3678134,[0],:,trigger 3676425,,,,
3678169,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_2.bmp 3678169,,,,
3678669,[500],:,image croix 3678669,,,,
3682036,[3367],:,trigger 3678825,,,,
3682036,[0],:,trigger 3681225,,,,
3682070,[34],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_4.bmp 3682070,,,,
3682570,[500],:,image croix 3682570,,,,
3686937,[4367],:,bouton_1 62,,,,
3686937,[0],:,trigger 3683627,,,,
3686937,[0],:,trigger 3686025,,,,
3686972,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_2.bmp 3686972,,,,
3687472,[500],:,image croix 3687472,,,,
3692739,[5267],:,bouton_1 161,,,,
3692739,[0],:,trigger 3688426,,,,
3692739,[0],:,trigger 3690821,,,,
3692774,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_4.bmp 3692774,,,,
3693241,[467],:,trigger 3693225,,,,
3693275,[34],:,image croix 3693274,,,,
3695641,[2366],:,bouton_1 104,,,,
3695641,[0],:,trigger 3695627,,,,
3695676,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_9.bmp 3695676,,,,
3696176,[500],:,image croix 3696176,,,,
3701343,[5167],:,bouton_1 66,,,,
3701343,[0],:,trigger 3698025,,,,
3701343,[0],:,trigger 3700425,,,,
3701378,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_1.bmp 3701378,,,,
3701878,[500],:,image croix 3701878,,,,
3707245,[5367],:,bouton_1 158,,,,
3707245,[0],:,trigger 3702825,,,,
3707245,[0],:,trigger 3705225,,,,
3707280,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_2.bmp 3707280,,,,
3707747,[467],:,trigger 3707625,,,,
3707781,[34],:,image croix 3707780,,,,
3711247,[3466],:,bouton_1 906,,,,
3711247,[0],:,trigger 3710026,,,,
3711282,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_8.bmp 3711282,,,,
3711782,[500],:,image croix 3711782,,,,
3716549,[4767],:,trigger 3712425,,,,
3716549,[0],:,trigger 3714826,,,,
3716567,[18],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_9.bmp 3716567,,,,
3717067,[500],:,image croix 3717067,,,,
3720334,[3267],:,trigger 3717225,,,,
3720334,[0],:,trigger 3719625,,,,
3720334,[0],:,bouton_1 2558,,,,
3720369,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_4.bmp 3720369,,,,
3720869,[500],:,image croix 3720869,,,,
3726336,[5467],:,bouton_1 129,,,,
3726336,[0],:,bouton_2 586,,,,
3726336,[0],:,trigger 3722026,,,,
3726339,[3],:,trigger 3724427,,,,
3726372,[33],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_8.bmp 3726371,,,,
3726838,[466],:,trigger 3726826,,,,
3726872,[34],:,image croix 3726872,,,,
3730139,[3267],:,trigger 3729226,,,,
3730173,[34],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_1.bmp 3730173,,,,
3730673,[500],:,image croix 3730673,,,,
3736040,[5367],:,trigger 3731626,,,,
3736040,[0],:,trigger 3734025,,,,
3736058,[18],:,image nostim.bmp 3736058,,,,
3736525,[467],:,trigger 3736426,,,,
3736558,[33],:,image croix 3736558,,,,
3738860,[2302],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_1.bmp 3738859,,,,
3739326,[466],:,trigger 3738826,,,,
3739360,[34],:,image croix 3739360,,,,
3744327,[4967],:,bouton_1 455,,,,
3744327,[0],:,trigger 3741225,,,,
3744327,[0],:,trigger 3743626,,,,
3744362,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_3.bmp 3744362,,,,
3744862,[500],:,image croix 3744862,,,,
3749329,[4467],:,bouton_1 131,,,,
3749329,[0],:,trigger 3746025,,,,
3749329,[0],:,trigger 3748426,,,,
3749364,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_8.bmp 3749364,,,,
3749864,[500],:,image croix 3749864,,,,
3753231,[3367],:,bouton_1 300,,,,
3753231,[0],:,bouton_1 674,,,,
3753231,[0],:,trigger 3750825,,,,
3753234,[3],:,trigger 3753225,,,,
3753265,[31],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_1.bmp 3753265,,,,
3753765,[500],:,image croix 3753765,,,,
3758932,[5167],:,bouton_1 31,,,,
3758932,[0],:,trigger 3755625,,,,
3758933,[1],:,trigger 3758026,,,,
3758968,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_7.bmp 3758968,,,,
3759468,[500],:,image croix 3759468,,,,
3764335,[4867],:,trigger 3760426,,,,
3764335,[0],:,bouton_2 958,,,,
3764336,[1],:,trigger 3762826,,,,
3764370,[34],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_9.bmp 3764370,,,,
3764870,[500],:,image croix 3764870,,,,
3769037,[4167],:,bouton_1 165,,,,
3769037,[0],:,trigger 3765226,,,,
3769037,[0],:,trigger 3767626,,,,
3769072,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_2.bmp 3769072,,,,
3769572,[500],:,image croix 3769572,,,,
3773539,[3967],:,trigger 3770026,,,,
3773539,[0],:,trigger 3772426,,,,
3773574,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_3.bmp 3773574,,,,
3774074,[500],:,image croix 3774074,,,,
3777941,[3867],:,trigger 3774826,,,,
3777941,[0],:,trigger 3777225,,,,
3777975,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_2.bmp 3777975,,,,
3778475,[500],:,image croix 3778475,,,,
3782242,[3767],:,bouton_1 86,,,,
3782242,[0],:,trigger 3779626,,,,
3782242,[0],:,trigger 3782025,,,,
3782277,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_3.bmp 3782277,,,,
3782777,[500],:,image croix 3782777,,,,
3788844,[6067],:,bouton_1 -10,,,,
3788844,[0],:,trigger 3784426,,,,
3788844,[0],:,trigger 3786826,,,,
3788880,[36],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_1.bmp 3788880,,,,
3789347,[467],:,trigger 3789225,,,,
3789380,[33],:,image croix 3789380,,,,
3793447,[4067],:,bouton_1 213,,,,
3793447,[0],:,trigger 3791626,,,,
3793481,[34],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_1.bmp 3793481,,,,
3793982,[501],:,image croix 3793982,,,,
3796649,[2667],:,trigger 3794025,,,,
3796649,[0],:,trigger 3796426,,,,
3796683,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_9.bmp 3796683,,,,
3797183,[500],:,image croix 3797183,,,,
3803250,[6067],:,trigger 3798826,,,,
3803250,[0],:,trigger 3801225,,,,
3803269,[19],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_6.bmp 3803269,,,,
3803736,[467],:,trigger 3803626,,,,
3803769,[33],:,image croix 3803769,,,,
3807036,[3267],:,bouton_1 -19,,,,
3807036,[0],:,trigger 3806026,,,,
3807070,[34],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_1.bmp 3807070,,,,
3807537,[467],:,bouton_1 398,,,,
3807571,[34],:,image croix 3807571,,,,
3812038,[4467],:,trigger 3808426,,,,
3812038,[0],:,trigger 3810826,,,,
3812072,[34],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_3.bmp 3812072,,,,
3812573,[501],:,image croix 3812573,,,,
3815640,[3067],:,trigger 3813225,,,,
3815640,[0],:,trigger 3815626,,,,
3815674,[34],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_5.bmp 3815674,,,,
3816175,[501],:,image croix 3816174,,,,
3821741,[5566],:,trigger 3818025,,,,
3821741,[0],:,trigger 3820426,,,,
3821760,[19],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_2.bmp 3821760,,,,
3822260,[500],:,image croix 3822260,,,,
3827127,[4867],:,bouton_1 44,,,,
3827127,[0],:,trigger 3822304,,,,
3827127,[0],:,trigger 3822826,,,,
3827130,[3],:,trigger 3825225,,,,
3827162,[32],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_1.bmp 3827162,,,,
3827629,[467],:,trigger 3827626,,,,
3827662,[33],:,image croix 3827662,,,,
3830629,[2967],:,bouton_1 17,,,,
3830629,[0],:,trigger 3830026,,,,
3830663,[34],:,image nostim.bmp 3830663,,,,
3831164,[501],:,image croix 3831164,,,,
3835431,[4267],:,trigger 3832426,,,,
3835431,[0],:,trigger 3834825,,,,
3835466,[35],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_5.bmp 3835466,,,,
3835966,[500],:,image croix 3835966,,,,
3840933,[4967],:,trigger 3837226,,,,
3840933,[0],:,trigger 3839626,,,,
3840968,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_7.bmp 3840968,,,,
3841468,[500],:,image croix 3841468,,,,
3846135,[4667],:,trigger 3842026,,,,
3846135,[0],:,trigger 3844426,,,,
3846170,[35],:,image nostim.bmp 3846170,,,,
3846670,[500],:,image croix 3846670,,,,
3849837,[3167],:,trigger 3846826,,,,
3849837,[0],:,trigger 3849225,,,,
3849871,[34],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_6.bmp 3849871,,,,
3850371,[500],:,image croix 3850371,,,,
3854338,[3967],:,bouton_1 126,,,,
3854338,[0],:,trigger 3851626,,,,
3854338,[0],:,trigger 3854025,,,,
3854373,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_5.bmp 3854373,,,,
3854873,[500],:,image croix 3854873,,,,
3860041,[5168],:,trigger 3856426,,,,
3860041,[0],:,trigger 3858825,,,,
3860075,[34],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_8.bmp 3860075,,,,
3860575,[500],:,image croix 3860575,,,,
3864642,[4067],:,bouton_1 365,,,,
3864642,[0],:,trigger 3861225,,,,
3864642,[0],:,trigger 3863625,,,,
3864677,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_3.bmp 3864677,,,,
3865178,[501],:,image croix 3865178,,,,
3870345,[5167],:,bouton_1 633,,,,
3870345,[0],:,trigger 3866025,,,,
3870345,[0],:,trigger 3868426,,,,
3870380,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_2.bmp 3870380,,,,
3870847,[467],:,trigger 3870825,,,,
3870880,[33],:,image croix 3870880,,,,
3874547,[3667],:,bouton_1 157,,,,
3874547,[0],:,trigger 3873225,,,,
3874581,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_1.bmp 3874581,,,,
3875081,[500],:,image croix 3875081,,,,
3879948,[4867],:,trigger 3875626,,,,
3879948,[0],:,bouton_1 725,,,,
3879948,[0],:,trigger 3878026,,,,
3879983,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_5.bmp 3879983,,,,
3880450,[467],:,trigger 3880427,,,,
3880483,[33],:,image croix 3880483,,,,
3884750,[4267],:,trigger 3882825,,,,
3884768,[18],:,image nostim.bmp 3884768,,,,
3885235,[467],:,trigger 3885226,,,,
3885268,[33],:,image croix 3885268,,,,
3888935,[3667],:,trigger 3887626,,,,
3888970,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_7.bmp 3888970,,,,
3889470,[500],:,image croix 3889470,,,,
3893637,[4167],:,bouton_1 190,,,,
3893637,[0],:,trigger 3890026,,,,
3893637,[0],:,bouton_2 556,,,,
3893639,[2],:,bouton_2 556,,,,
3893641,[2],:,trigger 3892426,,,,
3893644,[3],:,bouton_1 2956,,,,
3893672,[28],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_3.bmp 3893672,,,,
3894172,[500],:,image croix 3894172,,,,
3898239,[4067],:,trigger 3894826,,,,
3898239,[0],:,trigger 3897225,,,,
3898274,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_2.bmp 3898274,,,,
3898774,[500],:,image croix 3898774,,,,
3902441,[3667],:,bouton_1 110,,,,
3902441,[0],:,trigger 3899627,,,,
3902441,[0],:,trigger 3902025,,,,
3902475,[34],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_4.bmp 3902475,,,,
3902975,[500],:,image croix 3902975,,,,
3908542,[5567],:,bouton_1 354,,,,
3908542,[0],:,trigger 3904426,,,,
3908542,[0],:,trigger 3906825,,,,
3908578,[36],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_4.bmp 3908578,,,,
3909078,[500],:,image croix 3909078,,,,
3911745,[2667],:,trigger 3909225,,,,
3911745,[0],:,trigger 3911626,,,,
3911779,[34],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_2.bmp 3911779,,,,
3912279,[500],:,image croix 3912279,,,,
3916446,[4167],:,trigger 3914026,,,,
3916446,[0],:,trigger 3916426,,,,
3916446,[0],:,Fin_run 3 : run 3,,,,
3916481,[35],:,Key,78.0,UP,at,3431253.0
4011712,[95231],:,Key,79.0,DOWN,at,4011712.0
4011712,[0],:,Debut_run 4 : run 4,,,,
4021699,[9987],:,Byte,107.0,COM1,at,4021699.0
4021699,[0],:,Byte,176.0,COM1,at,4021699.0
4021699,[0],:,Byte,129.0,COM1,at,4021699.0
4021703,[4],:,Synchro_IRM,,,,
4021723,[20],:,image nostim.bmp 4021723,,,,
4022024,[301],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_8.bmp 4022023,,,,
4022524,[500],:,image croix 4022523,,,,
4027690,[5166],:,bouton_1 197,,,,
4027690,[0],:,trigger 4024098,,,,
4027691,[1],:,trigger 4026498,,,,
4027725,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_4.bmp 4027725,,,,
4028226,[501],:,image croix 4028226,,,,
4033193,[4967],:,bouton_1 48,,,,
4033193,[0],:,trigger 4028899,,,,
4033193,[0],:,trigger 4031298,,,,
4033228,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_8.bmp 4033228,,,,
4033728,[500],:,image croix 4033728,,,,
4036495,[2767],:,trigger 4033699,,,,
4036495,[0],:,bouton_1 186,,,,
4036495,[0],:,trigger 4036099,,,,
4036529,[34],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_8.bmp 4036529,,,,
4037029,[500],:,image croix 4037029,,,,
4042096,[5067],:,bouton_1 982,,,,
4042096,[0],:,trigger 4038498,,,,
4042096,[0],:,trigger 4040898,,,,
4042132,[36],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_7.bmp 4042132,,,,
4042632,[500],:,image croix 4042632,,,,
4047099,[4467],:,trigger 4043299,,,,
4047099,[0],:,trigger 4045699,,,,
4047099,[0],:,trigger 4045699,,,,
4047102,[3],:,trigger 4045699,,,,
4047134,[32],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_6.bmp 4047134,,,,
4047634,[500],:,image croix 4047634,,,,
4052301,[4667],:,trigger 4048099,,,,
4052301,[0],:,trigger 4050499,,,,
4052336,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_3.bmp 4052336,,,,
4052836,[500],:,image croix 4052836,,,,
4055804,[2968],:,trigger 4052899,,,,
4055804,[0],:,bouton_1 112,,,,
4055804,[0],:,trigger 4055300,,,,
4055837,[33],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_4.bmp 4055837,,,,
4056338,[501],:,image croix 4056338,,,,
4061705,[5367],:,bouton_1 7,,,,
4061705,[0],:,trigger 4057699,,,,
4061705,[0],:,trigger 4060098,,,,
4061740,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_1.bmp 4061739,,,,
4062240,[500],:,image croix 4062240,,,,
4065507,[3267],:,trigger 4062499,,,,
4065507,[0],:,trigger 4064898,,,,
4065541,[34],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_6.bmp 4065541,,,,
4066041,[500],:,image croix 4066041,,,,
4070508,[4467],:,trigger 4067299,,,,
4070508,[0],:,trigger 4069699,,,,
4070543,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_6.bmp 4070543,,,,
4071043,[500],:,image croix 4071043,,,,
4076110,[5067],:,bouton_1 128,,,,
4076110,[0],:,trigger 4072098,,,,
4076110,[0],:,trigger 4074499,,,,
4076145,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_6.bmp 4076145,,,,
4076645,[500],:,image croix 4076645,,,,
4080713,[4068],:,trigger 4076899,,,,
4080713,[0],:,bouton_1 1129,,,,
