Cog2000 log file Tue Jul 03 15:58:29 2012,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
1034019,[4],:,trigger 1032784,,,,
1034050,[31],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_2.BMP 1034050,,,,
1034550,[500],:,image croix 1034550,,,,
1038217,[3667],:,trigger 1035184,,,,
1038217,[0],:,trigger 1037584,,,,
1038234,[17],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_6.BMP 1038234,,,,
1038734,[500],:,image croix 1038734,,,,
1042701,[3967],:,bouton_1 82,,,,
1042701,[0],:,trigger 1039983,,,,
1042701,[0],:,trigger 1042384,,,,
1042737,[36],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_4.BMP 1042737,,,,
1043237,[500],:,image croix 1043237,,,,
1047304,[4067],:,trigger 1044784,,,,
1047304,[0],:,trigger 1047184,,,,
1047339,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_1.BMP 1047339,,,,
1047839,[500],:,image croix 1047839,,,,
1053606,[5767],:,bouton_1 293,,,,
1053606,[0],:,trigger 1049585,,,,
1053606,[0],:,trigger 1051984,,,,
1053641,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_1.BMP 1053641,,,,
1054141,[500],:,image croix 1054141,,,,
1057708,[3567],:,trigger 1054384,,,,
1057708,[0],:,trigger 1056784,,,,
1057726,[18],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_3.BMP 1057726,,,,
1058226,[500],:,image croix 1058226,,,,
1062893,[4667],:,trigger 1059184,,,,
1062893,[0],:,trigger 1061585,,,,
1062928,[35],:,image nostim.BMP 1062928,,,,
1063428,[500],:,image croix 1063428,,,,
1068095,[4667],:,trigger 1063984,,,,
1068095,[0],:,trigger 1066384,,,,
1068131,[36],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_3.BMP 1068131,,,,
1068631,[500],:,image croix 1068631,,,,
1072498,[3867],:,trigger 1068784,,,,
1072498,[0],:,trigger 1071184,,,,
1072532,[34],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_2.BMP 1072532,,,,
1073032,[500],:,image croix 1073032,,,,
1077599,[4567],:,trigger 1073583,,,,
1077599,[0],:,trigger 1075984,,,,
1077634,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_2.BMP 1077634,,,,
1078134,[500],:,image croix 1078134,,,,
1082401,[4267],:,bouton_1 128,,,,
1082401,[0],:,trigger 1078384,,,,
1082401,[0],:,trigger 1080784,,,,
1082436,[35],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_2.BMP 1082436,,,,
1082936,[500],:,image croix 1082936,,,,
1086403,[3467],:,trigger 1083184,,,,
1086403,[0],:,trigger 1085580,,,,
1086438,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_2.BMP 1086437,,,,
1086938,[500],:,image croix 1086938,,,,
1091805,[4867],:,trigger 1087984,,,,
1091805,[0],:,trigger 1090384,,,,
1091840,[35],:,image nostim.BMP 1091840,,,,
1092341,[501],:,image croix 1092340,,,,
1095907,[3566],:,trigger 1092784,,,,
1095907,[0],:,trigger 1095184,,,,
1095941,[34],:,image nostim.BMP 1095941,,,,
1096442,[501],:,image croix 1096442,,,,
1101109,[4667],:,trigger 1097584,,,,
1101109,[0],:,trigger 1099984,,,,
1101143,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_6.BMP 1101143,,,,
1101644,[501],:,image croix 1101644,,,,
1105311,[3667],:,bouton_1 282,,,,
1105311,[0],:,trigger 1102384,,,,
1105311,[0],:,trigger 1104784,,,,
1105345,[34],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_5.BMP 1105345,,,,
1105845,[500],:,image croix 1105845,,,,
1110312,[4467],:,bouton_1 1309,,,,
1110312,[0],:,trigger 1107184,,,,
1110312,[0],:,trigger 1109585,,,,
1110347,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_4.BMP 1110347,,,,
1110847,[500],:,image croix 1110847,,,,
1116114,[5267],:,trigger 1111984,,,,
1116114,[0],:,trigger 1114384,,,,
1116134,[20],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_9.BMP 1116133,,,,
1116634,[500],:,image croix 1116634,,,,
1119701,[3067],:,bouton_1 117,,,,
1119701,[0],:,bouton_1 117,,,,
1119701,[0],:,trigger 1116784,,,,
1119704,[3],:,bouton_1 150,,,,
1119707,[3],:,bouton_1 150,,,,
1119710,[3],:,bouton_1 311,,,,
1119714,[4],:,trigger 1119184,,,,
1119734,[20],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_3.BMP 1119734,,,,
1120235,[501],:,image croix 1120235,,,,
1125402,[5167],:,trigger 1121584,,,,
1125402,[0],:,trigger 1123985,,,,
1125437,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_7.BMP 1125436,,,,
1125937,[500],:,image croix 1125937,,,,
1130704,[4767],:,trigger 1126384,,,,
1130704,[0],:,trigger 1128785,,,,
1130739,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_3.BMP 1130739,,,,
1131206,[467],:,trigger 1131184,,,,
1131239,[33],:,image croix 1131239,,,,
1135306,[4067],:,trigger 1133584,,,,
1135341,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_8.BMP 1135341,,,,
1135841,[500],:,image croix 1135841,,,,
1139908,[4067],:,trigger 1135984,,,,
1139908,[0],:,trigger 1138384,,,,
1139943,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_7.BMP 1139942,,,,
1140443,[500],:,image croix 1140443,,,,
1143910,[3467],:,bouton_1 165,,,,
1143910,[0],:,trigger 1140784,,,,
1143910,[0],:,trigger 1143184,,,,
1143944,[34],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_3.BMP 1143944,,,,
1144444,[500],:,image croix 1144444,,,,
1148911,[4467],:,bouton_1 942,,,,
1148911,[0],:,trigger 1145584,,,,
1148911,[0],:,trigger 1147984,,,,
1148946,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_4.BMP 1148946,,,,
1149446,[500],:,image croix 1149446,,,,
1154013,[4567],:,trigger 1150384,,,,
1154013,[0],:,trigger 1152784,,,,
1154049,[36],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_7.BMP 1154049,,,,
1154549,[500],:,image croix 1154549,,,,
1158316,[3767],:,trigger 1155183,,,,
1158316,[0],:,trigger 1157584,,,,
1158350,[34],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_6.BMP 1158350,,,,
1158850,[500],:,image croix 1158850,,,,
1163317,[4467],:,trigger 1159984,,,,
1163317,[0],:,trigger 1162384,,,,
1163336,[19],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_7.BMP 1163336,,,,
1163836,[500],:,image croix 1163836,,,,
1167303,[3467],:,trigger 1164785,,,,
1167303,[0],:,trigger 1167184,,,,
1167337,[34],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_3.BMP 1167337,,,,
1167838,[501],:,image croix 1167838,,,,
1173605,[5767],:,bouton_1 110,,,,
1173605,[0],:,trigger 1169584,,,,
1173605,[0],:,trigger 1171985,,,,
1173639,[34],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_8.BMP 1173639,,,,
1174139,[500],:,image croix 1174139,,,,
1177206,[3067],:,trigger 1174384,,,,
1177206,[0],:,trigger 1176785,,,,
1177224,[18],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_6.BMP 1177224,,,,
1177724,[500],:,image croix 1177724,,,,
1182591,[4867],:,bouton_1 139,,,,
1182591,[0],:,trigger 1179184,,,,
1182591,[0],:,trigger 1181585,,,,
1182627,[36],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_9.BMP 1182627,,,,
1183127,[500],:,image croix 1183127,,,,
1187094,[3967],:,trigger 1183984,,,,
1187094,[0],:,trigger 1186384,,,,
1187129,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_6.BMP 1187129,,,,
1187629,[500],:,image croix 1187629,,,,
1192496,[4867],:,trigger 1188784,,,,
1192496,[0],:,trigger 1191184,,,,
1192531,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_5.BMP 1192530,,,,
1193031,[500],:,image croix 1193031,,,,
1197898,[4867],:,trigger 1193584,,,,
1197898,[0],:,trigger 1195984,,,,
1197932,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_5.BMP 1197932,,,,
1198399,[467],:,trigger 1198384,,,,
1198433,[34],:,image croix 1198432,,,,
1201499,[3066],:,trigger 1200784,,,,
1201517,[18],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_1.BMP 1201517,,,,
1202017,[500],:,image croix 1202017,,,,
1206984,[4967],:,trigger 1203184,,,,
1206984,[0],:,trigger 1205585,,,,
1207003,[19],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_5.BMP 1207003,,,,
1207504,[501],:,image croix 1207503,,,,
1212070,[4566],:,bouton_1 106,,,,
1212070,[0],:,trigger 1207984,,,,
1212070,[0],:,trigger 1210384,,,,
1212105,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_8.BMP 1212105,,,,
1212605,[500],:,image croix 1212605,,,,
1215372,[2767],:,bouton_1 144,,,,
1215372,[0],:,trigger 1212785,,,,
1215372,[0],:,trigger 1215184,,,,
1215406,[34],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_5.BMP 1215406,,,,
1215907,[501],:,image croix 1215907,,,,
1221574,[5667],:,trigger 1217584,,,,
1221574,[0],:,trigger 1219984,,,,
1221609,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_4.BMP 1221609,,,,
1222109,[500],:,image croix 1222109,,,,
1226576,[4467],:,bouton_1 81,,,,
1226576,[0],:,trigger 1222384,,,,
1226576,[0],:,trigger 1224784,,,,
1226611,[35],:,image nostim.BMP 1226611,,,,
1227111,[500],:,image croix 1227111,,,,
1231078,[3967],:,trigger 1227183,,,,
1231078,[0],:,trigger 1229584,,,,
1231113,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_7.BMP 1231113,,,,
1231613,[500],:,image croix 1231613,,,,
1236380,[4767],:,trigger 1231984,,,,
1236380,[0],:,bouton_2 371,,,,
1236380,[0],:,trigger 1234384,,,,
1236415,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_7.BMP 1236415,,,,
1236882,[467],:,trigger 1236784,,,,
1236915,[33],:,image croix 1236915,,,,
1239782,[2867],:,trigger 1239184,,,,
1239816,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_3.BMP 1239816,,,,
1240316,[500],:,image croix 1240316,,,,
1245483,[5167],:,bouton_1 74,,,,
1245483,[0],:,trigger 1241585,,,,
1245483,[0],:,trigger 1241585,,,,
1245486,[3],:,trigger 1243984,,,,
1245518,[32],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_1.BMP 1245518,,,,
1246018,[500],:,image croix 1246018,,,,
1250585,[4567],:,trigger 1246384,,,,
1250585,[0],:,trigger 1248785,,,,
1250604,[19],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_6.BMP 1250604,,,,
1251104,[500],:,image croix 1251104,,,,
1253971,[2867],:,trigger 1251184,,,,
1253971,[0],:,trigger 1253585,,,,
1254006,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_7.BMP 1254006,,,,
1254506,[500],:,image croix 1254506,,,,
1259773,[5267],:,bouton_1 396,,,,
1259773,[0],:,trigger 1255984,,,,
1259773,[0],:,trigger 1255984,,,,
1259776,[3],:,trigger 1258384,,,,
1259807,[31],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_1.BMP 1259807,,,,
1260307,[500],:,image croix 1260307,,,,
1264174,[3867],:,trigger 1260784,,,,
1264174,[0],:,trigger 1263183,,,,
1264210,[36],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_6.BMP 1264210,,,,
1264710,[500],:,image croix 1264710,,,,
1268877,[4167],:,trigger 1265585,,,,
1268877,[0],:,trigger 1267984,,,,
1268911,[34],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_8.BMP 1268911,,,,
1269412,[501],:,image croix 1269412,,,,
1274579,[5167],:,bouton_1 143,,,,
1274579,[0],:,trigger 1270384,,,,
1274579,[0],:,trigger 1272784,,,,
1274614,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_2.BMP 1274613,,,,
1275114,[500],:,image croix 1275114,,,,
1278581,[3467],:,trigger 1275183,,,,
1278581,[0],:,bouton_1 263,,,,
1278581,[0],:,trigger 1277585,,,,
1278615,[34],:,image nostim.BMP 1278615,,,,
1279115,[500],:,image croix 1279115,,,,
1284182,[5067],:,trigger 1279985,,,,
1284182,[0],:,trigger 1282384,,,,
1284201,[19],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_5.BMP 1284201,,,,
1284701,[500],:,image croix 1284701,,,,
1287668,[2967],:,trigger 1284785,,,,
1287668,[0],:,trigger 1287184,,,,
1287702,[34],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_9.BMP 1287702,,,,
1288202,[500],:,image croix 1288202,,,,
1292769,[4567],:,trigger 1289585,,,,
1292769,[0],:,trigger 1291984,,,,
1292804,[35],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_8.BMP 1292804,,,,
1293304,[500],:,image croix 1293304,,,,
1297171,[3867],:,trigger 1294384,,,,
1297171,[0],:,trigger 1296784,,,,
1297189,[18],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_7.BMP 1297189,,,,
1297689,[500],:,image croix 1297689,,,,
1302056,[4367],:,trigger 1299184,,,,
1302056,[0],:,trigger 1301584,,,,
1302092,[36],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_3.BMP 1302092,,,,
1302592,[500],:,image croix 1302592,,,,
1307059,[4467],:,trigger 1303984,,,,
1307059,[0],:,trigger 1306384,,,,
1307093,[34],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_1.BMP 1307093,,,,
1307593,[500],:,image croix 1307593,,,,
1312860,[5267],:,trigger 1308785,,,,
1312860,[0],:,trigger 1311184,,,,
1312879,[19],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_2.BMP 1312879,,,,
1313380,[501],:,image croix 1313379,,,,
1316346,[2966],:,bouton_1 109,,,,
1316346,[0],:,trigger 1313585,,,,
1316346,[0],:,bouton_2 331,,,,
1316350,[4],:,trigger 1315984,,,,
1316381,[31],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_2.BMP 1316381,,,,
1316881,[500],:,image croix 1316881,,,,
1321148,[4267],:,bouton_1 75,,,,
1321148,[0],:,trigger 1318384,,,,
1321148,[0],:,trigger 1320784,,,,
1321182,[34],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_9.BMP 1321182,,,,
1321682,[500],:,image croix 1321682,,,,
1327349,[5667],:,trigger 1323184,,,,
1327349,[0],:,trigger 1325584,,,,
1327369,[20],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_7.BMP 1327369,,,,
1327868,[499],:,image croix 1327868,,,,
1330935,[3067],:,trigger 1327985,,,,
1330935,[0],:,bouton_1 219,,,,
1330935,[0],:,trigger 1330384,,,,
1330969,[34],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_9.BMP 1330969,,,,
1331469,[500],:,image croix 1331469,,,,
1336436,[4967],:,bouton_1 46,,,,
1336436,[0],:,trigger 1332784,,,,
1336436,[0],:,trigger 1335184,,,,
1336471,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_7.BMP 1336471,,,,
1336972,[501],:,image croix 1336972,,,,
1341539,[4567],:,bouton_1 378,,,,
1341539,[0],:,trigger 1337584,,,,
1341539,[0],:,bouton_1 612,,,,
1341542,[3],:,trigger 1339984,,,,
1341574,[32],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_6.BMP 1341574,,,,
1342074,[500],:,image croix 1342074,,,,
1345441,[3367],:,trigger 1342384,,,,
1345441,[0],:,trigger 1344784,,,,
