Cog2000 log file Tue Feb 05 18:21:41 2013,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
1450041,[0],:,trigger 1447338,,,,
1450041,[0],:,trigger 1449737,,,,
1450075,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_7.bmp 1450075,,,,
1450575,[500],:,image croix 1450575,,,,
1456442,[5867],:,trigger 1452138,,,,
1456442,[0],:,trigger 1454538,,,,
1456462,[20],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_4.bmp 1456462,,,,
1456961,[499],:,image croix 1456961,,,,
1459428,[2467],:,trigger 1456937,,,,
1459428,[0],:,bouton_1 452,,,,
1459428,[0],:,bouton_2 824,,,,
1459431,[3],:,trigger 1459338,,,,
1459462,[31],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_3.bmp 1459462,,,,
1459962,[500],:,image croix 1459962,,,,
1464229,[4267],:,bouton_1 104,,,,
1464229,[0],:,trigger 1461738,,,,
1464229,[0],:,trigger 1464138,,,,
1464264,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_1.bmp 1464264,,,,
1464765,[501],:,image croix 1464765,,,,
1469332,[4567],:,trigger 1466537,,,,
1469332,[0],:,trigger 1468937,,,,
1469366,[34],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_6.bmp 1469366,,,,
1469866,[500],:,image croix 1469866,,,,
1474333,[4467],:,trigger 1471338,,,,
1474333,[0],:,trigger 1473738,,,,
1474368,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_3.bmp 1474368,,,,
1474835,[467],:,bouton_1 447,,,,
1474835,[0],:,trigger 1474815,,,,
1474868,[33],:,image croix 1474868,,,,
1478935,[4067],:,trigger 1476133,,,,
1478935,[0],:,trigger 1478538,,,,
1478953,[18],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_9.bmp 1478953,,,,
1479453,[500],:,image croix 1479453,,,,
1484620,[5167],:,bouton_1 15,,,,
1484620,[0],:,trigger 1480938,,,,
1484620,[0],:,trigger 1483339,,,,
1484655,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_3.bmp 1484655,,,,
1485156,[501],:,image croix 1485155,,,,
1490022,[4866],:,bouton_1 207,,,,
1490022,[0],:,trigger 1485738,,,,
1490022,[0],:,trigger 1488139,,,,
1490058,[36],:,image nostim.bmp 1490058,,,,
1490558,[500],:,image croix 1490558,,,,
1494825,[4267],:,trigger 1490539,,,,
1494825,[0],:,trigger 1492937,,,,
1494859,[34],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_6.bmp 1494859,,,,
1495360,[501],:,image croix 1495359,,,,
1499326,[3966],:,trigger 1495338,,,,
1499326,[0],:,bouton_1 -5,,,,
1499326,[0],:,trigger 1497737,,,,
1499361,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_2.bmp 1499361,,,,
1499828,[467],:,bouton_1 350,,,,
1499861,[33],:,image croix 1499861,,,,
1504328,[4467],:,trigger 1500139,,,,
1504328,[0],:,trigger 1502538,,,,
1504363,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_6.bmp 1504363,,,,
1504863,[500],:,image croix 1504863,,,,
1508930,[4067],:,bouton_1 -8,,,,
1508930,[0],:,trigger 1504937,,,,
1508930,[0],:,trigger 1507338,,,,
1508966,[36],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_2.bmp 1508966,,,,
1509466,[500],:,image croix 1509466,,,,
1513633,[4167],:,trigger 1509738,,,,
1513633,[0],:,trigger 1512138,,,,
1513667,[34],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_8.bmp 1513667,,,,
1514167,[500],:,image croix 1514167,,,,
1518634,[4467],:,bouton_1 40,,,,
1518634,[0],:,trigger 1514533,,,,
1518634,[0],:,trigger 1516938,,,,
1518637,[3],:,bouton_2 2828,,,,
1518669,[32],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_2.bmp 1518669,,,,
1519170,[501],:,image croix 1519170,,,,
1523637,[4467],:,trigger 1519339,,,,
1523637,[0],:,trigger 1521738,,,,
1523671,[34],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_6.bmp 1523671,,,,
1524172,[501],:,image croix 1524172,,,,
1527939,[3767],:,trigger 1524138,,,,
1527939,[0],:,bouton_1 7,,,,
1527939,[0],:,trigger 1526538,,,,
1527973,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_1.bmp 1527973,,,,
1528474,[501],:,image croix 1528474,,,,
1531741,[3267],:,trigger 1528937,,,,
1531741,[0],:,trigger 1531339,,,,
1531774,[33],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_6.bmp 1531774,,,,
1532274,[500],:,image croix 1532274,,,,
1537941,[5667],:,trigger 1533738,,,,
1537941,[0],:,trigger 1536138,,,,
1537961,[20],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_2.bmp 1537961,,,,
1538428,[467],:,bouton_1 456,,,,
1538461,[33],:,image croix 1538461,,,,
1542328,[3867],:,trigger 1538538,,,,
1542328,[0],:,trigger 1540938,,,,
1542362,[34],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_8.bmp 1542362,,,,
1542862,[500],:,image croix 1542862,,,,
1547229,[4367],:,bouton_1 282,,,,
1547229,[0],:,trigger 1543338,,,,
1547229,[0],:,trigger 1545737,,,,
1547264,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_1.bmp 1547264,,,,
1547731,[467],:,bouton_1 458,,,,
1547765,[34],:,image croix 1547765,,,,
1551232,[3467],:,trigger 1548138,,,,
1551232,[0],:,trigger 1550538,,,,
1551266,[34],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_9.bmp 1551266,,,,
1551766,[500],:,image croix 1551766,,,,
1556433,[4667],:,trigger 1552934,,,,
1556433,[0],:,bouton_1 2365,,,,
1556433,[0],:,trigger 1555338,,,,
1556468,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_4.bmp 1556468,,,,
1556968,[500],:,image croix 1556968,,,,
1561636,[4668],:,trigger 1557738,,,,
1561636,[0],:,bouton_1 1405,,,,
1561636,[0],:,trigger 1560139,,,,
1561670,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_7.bmp 1561670,,,,
1562170,[500],:,image croix 1562170,,,,
1565537,[3367],:,trigger 1562538,,,,
1565537,[0],:,trigger 1564938,,,,
1565571,[34],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_2.bmp 1565571,,,,
1566071,[500],:,image croix 1566071,,,,
1571738,[5667],:,bouton_1 23,,,,
1571738,[0],:,trigger 1567338,,,,
1571738,[0],:,bouton_1 1267,,,,
1571741,[3],:,trigger 1569737,,,,
1571774,[33],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_6.bmp 1571774,,,,
1572241,[467],:,trigger 1572138,,,,
1572274,[33],:,image croix 1572274,,,,
1574941,[2667],:,trigger 1574538,,,,
1574976,[35],:,image nostim.bmp 1574976,,,,
1575476,[500],:,image croix 1575476,,,,
1580243,[4767],:,trigger 1576938,,,,
1580243,[0],:,trigger 1579338,,,,
1580277,[34],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_2.bmp 1580277,,,,
1580777,[500],:,image croix 1580777,,,,
1584144,[3367],:,trigger 1581738,,,,
1584144,[0],:,trigger 1584137,,,,
1584162,[18],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_8.bmp 1584162,,,,
1584662,[500],:,image croix 1584662,,,,
1589129,[4467],:,bouton_1 288,,,,
1589129,[0],:,trigger 1586538,,,,
1589129,[0],:,trigger 1588937,,,,
1589164,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_3.bmp 1589164,,,,
1589664,[500],:,image croix 1589664,,,,
1594931,[5267],:,trigger 1591338,,,,
1594931,[0],:,trigger 1593738,,,,
1594950,[19],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_4.bmp 1594950,,,,
1595450,[500],:,image croix 1595450,,,,
1599317,[3867],:,bouton_1 235,,,,
1599317,[0],:,trigger 1596139,,,,
1599317,[0],:,trigger 1598538,,,,
1599352,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_4.bmp 1599352,,,,
1599852,[500],:,image croix 1599852,,,,
1604219,[4367],:,trigger 1600938,,,,
1604219,[0],:,trigger 1603339,,,,
1604254,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_7.bmp 1604254,,,,
1604754,[500],:,image croix 1604754,,,,
1608421,[3667],:,bouton_1 158,,,,
1608421,[0],:,trigger 1605738,,,,
1608421,[0],:,trigger 1608138,,,,
1608455,[34],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_4.bmp 1608455,,,,
1608956,[501],:,image croix 1608955,,,,
1614122,[5166],:,bouton_1 8,,,,
1614122,[0],:,trigger 1610538,,,,
1614122,[0],:,trigger 1612937,,,,
1614158,[36],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_3.bmp 1614157,,,,
1614658,[500],:,image croix 1614658,,,,
1619325,[4667],:,trigger 1615338,,,,
1619325,[0],:,trigger 1617738,,,,
1619359,[34],:,image nostim.bmp 1619359,,,,
1619860,[501],:,image croix 1619860,,,,
1624227,[4367],:,trigger 1620138,,,,
1624227,[0],:,trigger 1622537,,,,
1624245,[18],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_1.bmp 1624245,,,,
1624745,[500],:,image croix 1624745,,,,
1628512,[3767],:,bouton_1 -33,,,,
1628512,[0],:,trigger 1624937,,,,
1628512,[0],:,trigger 1627338,,,,
1628547,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_9.bmp 1628547,,,,
1629047,[500],:,image croix 1629047,,,,
1632514,[3467],:,bouton_1 375,,,,
1632514,[0],:,bouton_2 375,,,,
1632514,[0],:,trigger 1629739,,,,
1632517,[3],:,trigger 1632140,,,,
1632549,[32],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_8.bmp 1632549,,,,
1633049,[500],:,image croix 1633049,,,,
1638216,[5167],:,trigger 1634538,,,,
1638216,[0],:,trigger 1636938,,,,
1638251,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_9.bmp 1638251,,,,
1638751,[500],:,image croix 1638751,,,,
1642318,[3567],:,trigger 1639338,,,,
1642318,[0],:,trigger 1641738,,,,
1642353,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_9.bmp 1642353,,,,
1642853,[500],:,image croix 1642853,,,,
1646820,[3967],:,trigger 1644138,,,,
1646820,[0],:,trigger 1646538,,,,
1646854,[34],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_1.bmp 1646854,,,,
1647354,[500],:,image croix 1647354,,,,
1651721,[4367],:,bouton_1 378,,,,
1651721,[0],:,trigger 1648938,,,,
1651721,[0],:,trigger 1651338,,,,
1651756,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_2.bmp 1651756,,,,
1652257,[501],:,image croix 1652256,,,,
1657723,[5466],:,bouton_1 124,,,,
1657723,[0],:,trigger 1653737,,,,
1657723,[0],:,trigger 1656138,,,,
1657759,[36],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_6.bmp 1657759,,,,
1658259,[500],:,image croix 1658259,,,,
1661526,[3267],:,bouton_1 138,,,,
1661526,[0],:,trigger 1658538,,,,
1661526,[0],:,trigger 1660938,,,,
1661561,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_4.bmp 1661561,,,,
1662061,[500],:,image croix 1662061,,,,
1666328,[4267],:,bouton_1 127,,,,
1666328,[0],:,trigger 1663338,,,,
1666328,[0],:,trigger 1665738,,,,
1666362,[34],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_7.bmp 1666362,,,,
1666829,[467],:,bouton_1 338,,,,
1666862,[33],:,image croix 1666862,,,,
1670829,[3967],:,trigger 1668140,,,,
1670829,[0],:,trigger 1670538,,,,
1670864,[35],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_6.bmp 1670864,,,,
1671364,[500],:,image croix 1671364,,,,
1675331,[3967],:,trigger 1672937,,,,
1675331,[0],:,Fin_run 3 : run 3,,,,
1675366,[35],:,Key,78.0,UP,at,1141302.0
1722962,[47596],:,Key,79.0,DOWN,at,1722962.0
1722962,[0],:,Debut_run 4 : run 4,,,,
1762639,[39677],:,Byte,107.0,COM1,at,1762639.0
1762639,[0],:,Byte,176.0,COM1,at,1762639.0
1762640,[1],:,Byte,236.0,COM1,at,1762639.0
1762642,[2],:,Byte,18.0,COM1,at,1762639.0
1762645,[3],:,Byte,118.0,COM1,at,1762639.0
1762646,[1],:,Byte,36.0,COM1,at,1762639.0
1762648,[2],:,Byte,107.0,COM1,at,1762639.0
1762651,[3],:,Byte,160.0,COM1,at,1762639.0
1762653,[2],:,Byte,241.0,COM1,at,1762639.0
1762655,[2],:,Byte,18.0,COM1,at,1762639.0
1762658,[3],:,Byte,118.0,COM1,at,1762639.0
1762660,[2],:,Byte,36.0,COM1,at,1762639.0
1762662,[2],:,Synchro_IRM,,,,
1762685,[23],:,image nostim.bmp 1762684,,,,
1762884,[199],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_3.bmp 1762884,,,,
1763385,[501],:,image croix 1763385,,,,
1768352,[4967],:,bouton_1 206,,,,
1768352,[0],:,trigger 1765039,,,,
1768352,[0],:,trigger 1767439,,,,
1768387,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_7.bmp 1768387,,,,
1768887,[500],:,image croix 1768887,,,,
1773054,[4167],:,bouton_1 292,,,,
1773054,[0],:,trigger 1769840,,,,
1773054,[0],:,trigger 1772239,,,,
1773088,[34],:,image nostim.bmp 1773088,,,,
1773589,[501],:,image croix 1773589,,,,
1777956,[4367],:,trigger 1774639,,,,
1777956,[0],:,trigger 1777039,,,,
1777990,[34],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_8.bmp 1777990,,,,
1778490,[500],:,image croix 1778490,,,,
1783657,[5167],:,bouton_1 397,,,,
1783657,[0],:,trigger 1779439,,,,
1783657,[0],:,trigger 1781840,,,,
1783692,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_5.bmp 1783692,,,,
1784192,[500],:,image croix 1784192,,,,
1788459,[4267],:,trigger 1784239,,,,
1788459,[0],:,trigger 1786640,,,,
1788478,[19],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_7.bmp 1788478,,,,
1788978,[500],:,image croix 1788978,,,,
1793145,[4167],:,trigger 1789040,,,,
1793145,[0],:,bouton_1 647,,,,
1793145,[0],:,trigger 1791439,,,,
1793180,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_5.bmp 1793180,,,,
1793680,[500],:,image croix 1793680,,,,
1798147,[4467],:,trigger 1793839,,,,
1798147,[0],:,bouton_1 260,,,,
1798147,[0],:,trigger 1796239,,,,
1798182,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_9.bmp 1798182,,,,
1798649,[467],:,trigger 1798640,,,,
1798682,[33],:,image croix 1798682,,,,
1801449,[2767],:,trigger 1801040,,,,
1801483,[34],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_6.bmp 1801483,,,,
1801983,[500],:,image croix 1801983,,,,
1806550,[4567],:,trigger 1803438,,,,
1806550,[0],:,trigger 1805839,,,,
1806568,[18],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_1.bmp 1806568,,,,
1807068,[500],:,image croix 1807068,,,,
1812235,[5167],:,bouton_1 -16,,,,
1812235,[0],:,trigger 1808239,,,,
1812235,[0],:,trigger 1810640,,,,
1812270,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_6.bmp 1812270,,,,
1812770,[500],:,image croix 1812770,,,,
1816837,[4067],:,bouton_1 186,,,,
1816837,[0],:,trigger 1813039,,,,
1816837,[0],:,trigger 1815438,,,,
1816873,[36],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_8.bmp 1816872,,,,
1817373,[500],:,image croix 1817373,,,,
1821340,[3967],:,trigger 1817839,,,,
1821340,[0],:,trigger 1820239,,,,
1821374,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_8.bmp 1821374,,,,
1821875,[501],:,image croix 1821875,,,,
1826742,[4867],:,bouton_1 189,,,,
1826742,[0],:,trigger 1822325,,,,
1826742,[0],:,trigger 1822640,,,,
1826745,[3],:,trigger 1825040,,,,
1826776,[31],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_9.bmp 1826776,,,,
1827276,[500],:,image croix 1827276,,,,
1830543,[3267],:,trigger 1827438,,,,
1830543,[0],:,bouton_1 338,,,,
1830543,[0],:,trigger 1829840,,,,
1830578,[35],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_3.bmp 1830578,,,,
1831078,[500],:,image croix 1831078,,,,
1835845,[4767],:,bouton_1 342,,,,
1835845,[0],:,trigger 1832240,,,,
1835845,[0],:,trigger 1834640,,,,
1835880,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_3.bmp 1835880,,,,
1836381,[501],:,image croix 1836381,,,,
1840548,[4167],:,trigger 1837039,,,,
1840548,[0],:,trigger 1839439,,,,
1840582,[34],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_1.bmp 1840582,,,,
1841082,[500],:,image croix 1841082,,,,
1845749,[4667],:,bouton_1 352,,,,
1845749,[0],:,trigger 1841840,,,,
1845749,[0],:,trigger 1844239,,,,
1845784,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_3.bmp 1845784,,,,
1846284,[500],:,image croix 1846284,,,,
1849451,[3167],:,bouton_1 317,,,,
1849451,[0],:,trigger 1846640,,,,
1849451,[0],:,trigger 1849039,,,,
1849485,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_9.bmp 1849485,,,,
1849986,[501],:,image croix 1849986,,,,
1854153,[4167],:,trigger 1851439,,,,
1854153,[0],:,trigger 1853839,,,,
1854187,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_4.bmp 1854187,,,,
1854687,[500],:,image croix 1854687,,,,
1858754,[4067],:,bouton_1 214,,,,
1858754,[0],:,trigger 1856239,,,,
1858754,[0],:,trigger 1858640,,,,
1858789,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_7.bmp 1858789,,,,
1859290,[501],:,image croix 1859290,,,,
1863757,[4467],:,trigger 1861040,,,,
1863757,[0],:,trigger 1863440,,,,
1863792,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_5.bmp 1863791,,,,
1864292,[500],:,image croix 1864292,,,,
1868459,[4167],:,bouton_1 71,,,,
1868459,[0],:,trigger 1865840,,,,
1868459,[0],:,trigger 1868240,,,,
1868493,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_6.bmp 1868493,,,,
1868993,[500],:,image croix 1868993,,,,
1873660,[4667],:,bouton_1 801,,,,
1873660,[0],:,trigger 1870640,,,,
1873660,[0],:,trigger 1873039,,,,
1873695,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_1.bmp 1873695,,,,
1874195,[500],:,image croix 1874195,,,,
1879362,[5167],:,bouton_1 422,,,,
1879362,[0],:,trigger 1875439,,,,
1879362,[0],:,bouton_2 3470,,,,
1879365,[3],:,trigger 1877840,,,,
1879397,[32],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_5.bmp 1879397,,,,
1879898,[501],:,image croix 1879897,,,,
1883364,[3466],:,trigger 1880239,,,,
1883364,[0],:,trigger 1882639,,,,
1883384,[20],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_4.bmp 1883384,,,,
1883883,[499],:,image croix 1883883,,,,
1888250,[4367],:,bouton_1 34,,,,
1888250,[0],:,trigger 1885039,,,,
1888250,[0],:,trigger 1887440,,,,
1888285,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_5.bmp 1888284,,,,
1888785,[500],:,image croix 1888785,,,,
1893852,[5067],:,bouton_1 -31,,,,
1893852,[0],:,trigger 1889839,,,,
1893852,[0],:,trigger 1892239,,,,
1893887,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_6.bmp 1893887,,,,
1894354,[467],:,bouton_1 387,,,,
1894387,[33],:,image croix 1894387,,,,
1897854,[3467],:,trigger 1894640,,,,
1897854,[0],:,trigger 1897040,,,,
1897889,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_3.bmp 1897889,,,,
1898389,[500],:,image croix 1898389,,,,
1902856,[4467],:,trigger 1899440,,,,
1902856,[0],:,trigger 1901840,,,,
1902891,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_4.bmp 1902891,,,,
1903391,[500],:,image croix 1903391,,,,
1908558,[5167],:,bouton_1 344,,,,
1908558,[0],:,trigger 1904239,,,,
1908558,[0],:,trigger 1906640,,,,
1908593,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_8.bmp 1908593,,,,
1909060,[467],:,trigger 1909040,,,,
1909093,[33],:,image croix 1909093,,,,
1912361,[3268],:,bouton_1 1563,,,,
1912361,[0],:,trigger 1911439,,,,
1912395,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_2.bmp 1912395,,,,
1912895,[500],:,image croix 1912895,,,,
1916462,[3567],:,bouton_1 146,,,,
1916462,[0],:,trigger 1913840,,,,
1916462,[0],:,trigger 1916239,,,,
1916496,[34],:,image nostim.bmp 1916496,,,,
1916996,[500],:,image croix 1916996,,,,
1921863,[4867],:,trigger 1918640,,,,
1921863,[0],:,trigger 1921039,,,,
1921898,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_7.bmp 1921898,,,,
1922398,[500],:,image croix 1922398,,,,
1926665,[4267],:,bouton_1 -3,,,,
1926665,[0],:,trigger 1923440,,,,
1926665,[0],:,bouton_2 2241,,,,
1926668,[3],:,trigger 1925840,,,,
1926700,[32],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_2.bmp 1926700,,,,
1927200,[500],:,image croix 1927200,,,,
1931067,[3867],:,bouton_1 198,,,,
1931067,[0],:,trigger 1928239,,,,
1931067,[0],:,trigger 1930640,,,,
1931102,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_3.bmp 1931102,,,,
1931603,[501],:,image croix 1931602,,,,
1935969,[4366],:,bouton_1 221,,,,
1935969,[0],:,trigger 1933039,,,,
1935969,[0],:,trigger 1935439,,,,
1936004,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_5.bmp 1936004,,,,
1936504,[500],:,image croix 1936504,,,,
1941571,[5067],:,bouton_1 56,,,,
1941571,[0],:,trigger 1937840,,,,
1941571,[0],:,trigger 1940239,,,,
1941606,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_6.bmp 1941606,,,,
1942106,[500],:,image croix 1942106,,,,
1946673,[4567],:,trigger 1942641,,,,
1946673,[0],:,trigger 1945040,,,,
1946691,[18],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_4.bmp 1946691,,,,
1947191,[500],:,image croix 1947191,,,,
1951758,[4567],:,trigger 1947436,,,,
1951758,[0],:,bouton_1 245,,,,
1951758,[0],:,trigger 1949840,,,,
1951794,[36],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_3.bmp 1951794,,,,
1952261,[467],:,trigger 1952239,,,,
1952294,[33],:,image croix 1952294,,,,
1956061,[3767],:,bouton_1 186,,,,
1956061,[0],:,trigger 1954640,,,,
1956096,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_1.bmp 1956096,,,,
1956596,[500],:,image croix 1956596,,,,
1960563,[3967],:,trigger 1957039,,,,
1960563,[0],:,bouton_1 642,,,,
1960564,[1],:,trigger 1959440,,,,
1960597,[33],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_9.bmp 1960597,,,,
1961098,[501],:,image croix 1961098,,,,
1965665,[4567],:,trigger 1961839,,,,
1965665,[0],:,trigger 1964239,,,,
1965699,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_5.bmp 1965699,,,,
1966199,[500],:,image croix 1966199,,,,
1970966,[4767],:,bouton_1 177,,,,
1970966,[0],:,trigger 1966640,,,,
1970966,[0],:,trigger 1969039,,,,
1971001,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_6.bmp 1971001,,,,
1971468,[467],:,trigger 1971439,,,,
1971468,[0],:,bouton_1 438,,,,
1971502,[34],:,image croix 1971501,,,,
1974568,[3066],:,bouton_1 32,,,,
1974568,[0],:,trigger 1973840,,,,
1974603,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_5.bmp 1974603,,,,
1975103,[500],:,image croix 1975103,,,,
1978770,[3667],:,bouton_1 250,,,,
1978770,[0],:,bouton_2 250,,,,
1978770,[0],:,trigger 1976240,,,,
1978772,[2],:,trigger 1978641,,,,
1978805,[33],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_2.bmp 1978805,,,,
1979272,[467],:,bouton_1 361,,,,
1979272,[0],:,bouton_2 361,,,,
1979305,[33],:,image croix 1979305,,,,
1984372,[5067],:,trigger 1981040,,,,
1984372,[0],:,trigger 1983439,,,,
1984406,[34],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_2.bmp 1984406,,,,
1984907,[501],:,image croix 1984907,,,,
1988674,[3767],:,trigger 1985840,,,,
1988674,[0],:,bouton_2 933,,,,
1988674,[0],:,trigger 1988239,,,,
1988708,[34],:,image nostim.bmp 1988708,,,,
1989209,[501],:,image croix 1989209,,,,
1993176,[3967],:,trigger 1990640,,,,
1993176,[0],:,trigger 1993040,,,,
1993210,[34],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_9.bmp 1993210,,,,
1993710,[500],:,image croix 1993710,,,,
1998377,[4667],:,bouton_1 344,,,,
1998377,[0],:,trigger 1995438,,,,
1998377,[0],:,trigger 1997839,,,,
1998412,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_9.bmp 1998412,,,,
1998912,[500],:,image croix 1998912,,,,
2002979,[4067],:,bouton_1 314,,,,
2002979,[0],:,trigger 2000239,,,,
