run,trial,global time,run time,morph level,couple,response,response time
1,1,780547,864,15,4,0,
1,2,785750,6067,95,1,1,626
1,3,790752,11069,75,9,1,913
1,4,794753,15070,5,2,0,
1,5,800655,20972,45,7,0,
1,6,804357,24674,55,8,0,
1,7,809659,29976,25,5,1,1011
1,8,815061,35378,35,2,0,
1,9,819462,39779,85,8,0,
1,10,824765,45082,55,3,0,
1,11,829667,49984,75,3,0,
1,12,833268,53585,65,8,1,1240
1,13,837470,57787,45,1,0,
1,14,842555,62872,45,6,0,
1,15,848941,69258,15,3,0,
1,16,853643,73960,95,3,0,
1,17,857545,77862,45,5,0,
1,18,867849,88166,95,7,1,911
1,19,871050,91367,25,7,0,
1,20,876837,97154,5,4,0,
1,21,881538,101855,55,9,0,
1,22,885839,106156,55,1,0,
1,23,890625,110942,35,5,0,
1,24,896328,116645,65,5,0,
1,25,899829,120146,65,3,0,
1,26,905831,126148,35,4,0,
1,27,910833,131150,5,9,0,
1,28,915735,136052,95,5,1,994
1,29,920537,140854,85,5,1,1801
1,30,925239,145556,85,9,1,1245
1,31,929041,149358,75,7,1,1111
1,32,934342,154659,95,9,1,1491
1,33,939144,159461,25,4,0,
1,34,944847,165164,65,9,1,1449
1,35,948348,168665,45,3,0,
1,36,952550,172867,85,2,0,
1,37,958052,178369,65,2,0,
1,38,962837,183154,65,4,0,
1,39,973242,193559,5,3,0,
1,40,977544,197861,5,5,0,
1,41,983146,203463,95,2,1,1618
1,42,986247,206564,35,1,0,
1,43,991048,211365,55,4,0,
1,44,1007022,227339,95,6,1,999
1,45,1011423,231740,55,2,0,
1,46,1016409,236726,25,6,0,
1,47,1020010,240327,95,4,1,925
1,48,1025613,245930,45,4,0,
1,49,1030214,250531,55,6,0,
1,50,1035599,255916,15,8,0,
1,51,1039586,259903,5,8,0,
1,52,1044587,264904,85,7,1,924
1,53,1050089,270406,55,5,1,965
1,54,1054691,275008,55,7,0,
1,55,1058676,278993,45,9,0,
1,56,1063761,284078,35,8,0,
1,57,1069447,289764,35,6,0,
1,58,1072949,293266,85,1,1,1038
1,59,1078251,298568,15,9,0,
1,60,1083636,303953,75,5,1,944
1,61,1087038,307355,25,2,0,
1,62,1093223,313540,25,1,0,
1,63,1097709,318026,25,3,0,
1,64,1102611,322928,45,2,0,
1,65,1107813,328130,55,2,0,
1,66,1111114,331431,85,3,1,919
1,67,1115916,336233,65,7,1,1056
1,68,1121318,341635,15,1,0,
1,69,1125520,345837,85,6,1,1097
1,70,1136124,356441,25,8,0,
1,71,1140826,361143,5,7,0,
1,72,1144628,364945,95,8,1,940
1,73,1149929,370246,15,2,0,
1,74,1154431,374748,55,5,1,831
1,75,1159734,380051,55,1,0,
1,76,1165219,385536,5,1,0,
1,77,1170221,390538,45,8,0,
1,78,1175123,395440,75,2,1,952
1,79,1179325,399642,75,6,1,989
1,80,1188228,408545,35,7,0,
1,81,1194331,414648,5,6,0,
1,82,1197232,417549,35,3,0,
1,83,1203217,423534,45,2,0,
1,84,1207920,428237,45,1,0,
1,85,1213421,433738,25,9,0,
1,86,1217423,437740,85,4,1,886
1,87,1221626,441943,95,1,1,935
1,88,1226327,446644,5,9,0,
1,89,1232030,452347,75,4,1,1235
1,90,1235630,455947,75,8,0,
1,91,1240516,460833,65,1,1,977
1,92,1245419,465736,5,6,0,
1,93,1250320,470637,15,7,0,
1,94,1250320,470637,15,7,0,
2,1,1361848,430,75,1,1,1161
2,2,1367451,6033,95,5,1,860
2,3,1372153,10735,55,4,0,
2,4,1376254,14836,45,8,0,
2,5,1382440,21022,45,9,0,
2,6,1386542,25124,45,6,0,
2,7,1392045,30627,75,6,1,1008
2,8,1400047,38629,95,8,1,779
2,9,1405549,44131,85,1,1,1072
2,10,1410351,48933,95,6,1,1002
2,11,1415454,54036,55,9,0,
2,12,1420255,58837,85,4,1,872
2,13,1424157,62739,35,9,0,
2,14,1429859,68441,25,1,0,
2,15,1434061,72643,25,6,0,
2,16,1438346,76928,85,6,1,1070
2,17,1443448,82030,45,5,0,
2,18,1448433,87015,55,6,0,
2,19,1452735,91317,55,7,0,
2,20,1459138,97720,95,7,1,916
2,21,1462939,101521,55,3,1,833
2,22,1467741,106323,35,8,0,
2,23,1472643,111225,15,6,0,
2,24,1477729,116311,75,5,1,833
2,25,1481530,120112,65,6,1,1337
2,26,1487933,126515,5,7,0,
2,27,1491434,130016,85,7,1,922
2,28,1496636,135218,35,6,0,
2,29,1501221,139803,95,3,1,968
2,30,1505923,144505,45,4,0,
2,31,1510808,149390,95,9,1,965
2,32,1515010,153592,35,3,0,
2,33,1521196,159778,35,4,0,
2,34,1524998,163580,65,3,1,1100
2,35,1540170,178752,15,5,1,3632
2,36,1544772,183354,5,3,0,
2,37,1549074,187656,25,2,0,
2,38,1553576,192158,25,7,0,
2,39,1559379,197961,5,8,0,
2,40,1564680,203262,35,1,0,
2,41,1568082,206664,75,4,1,764
2,42,1574484,213066,85,9,1,1252
2,43,1577986,216568,5,1,0,
2,44,1582387,220969,5,4,0,
2,45,1587790,226372,5,2,0,
2,46,1592091,230673,5,5,0,
2,47,1603262,241844,85,3,1,1097
2,48,1608165,246747,15,1,0,
2,49,1610965,249547,15,7,0,
2,50,1617468,256050,35,5,0,
2,51,1622053,260635,75,7,1,811
2,52,1627055,265637,45,7,0,
2,53,1630857,269439,5,7,0,
2,54,1635259,273841,55,8,0,
2,55,1640861,279443,75,8,1,1089
2,56,1645563,284145,35,7,0,
2,57,1650548,289130,65,7,1,1012
2,58,1654450,293032,95,2,1,762
2,59,1660453,299035,25,5,0,
2,60,1664254,302836,15,5,0,
2,61,1669139,307721,85,8,1,897
2,62,1674141,312723,65,9,1,601
2,63,1678543,317125,85,2,1,799
2,64,1684746,323328,85,5,1,943
2,65,1693449,332031,25,8,0,
2,66,1698451,337033,35,9,0,
2,67,1703754,342336,85,1,1,3248
2,68,1707955,346537,45,3,0,
2,69,1711957,350539,25,9,0,
2,70,1716959,355541,15,9,0,
2,71,1722861,361443,35,2,0,
2,72,1726262,364844,15,6,0,
2,73,1731748,370330,65,4,1,1043
2,74,1737450,376032,55,2,1,982
2,75,1742352,380934,35,8,0,
2,76,1746354,384936,45,1,0,
2,77,1751656,390238,15,8,0,
2,78,1760359,398941,65,1,1,4242
2,79,1764861,403443,95,4,1,814
2,80,1769963,408545,65,6,1,841
2,81,1775965,414547,65,2,1,863
2,82,1779668,418250,75,1,1,886
2,83,1784969,423551,85,6,1,804
2,84,1789971,428553,45,7,1,4146
2,85,1799159,437741,5,1,0,
2,86,1804861,443443,65,5,1,780
2,87,1809062,447644,5,2,0,
2,88,1814047,452629,35,9,0,
2,89,1819033,457615,5,3,0,
2,90,1823435,462017,55,3,0,
2,91,1828637,467219,65,8,1,704
2,92,1831938,470520,95,5,1,818
2,93,1831938,470520,95,5,0,
3,1,1942132,1330,65,8,1,898
3,2,1946634,5832,75,2,1,775
3,3,1951037,10235,45,9,0,
3,4,1955838,15036,25,3,0,
3,5,1960423,19621,15,2,0,
3,6,1966609,25807,15,3,1,2977
3,7,1969810,29008,35,1,0,
3,8,1975796,34994,95,4,1,1195
3,9,1979297,38495,5,8,0,
3,10,1984000,43198,55,5,1,953
3,11,1990003,49201,55,4,0,
3,12,1995604,54802,85,7,1,549
3,13,1999706,58904,35,2,0,
3,14,2005108,64306,45,2,0,
3,15,2009310,68508,75,3,1,1000
3,16,2018114,77312,35,6,0,
3,17,2023416,82614,5,9,0,
3,18,2032920,92118,75,9,1,932
3,19,2037921,97119,95,8,1,738
3,20,2042124,101322,75,5,1,743
3,21,2046625,105823,55,9,0,
3,22,2051726,110924,75,7,1,971
3,23,2062614,121812,45,4,0,
3,24,2066799,125997,25,4,0,
3,25,2072101,131299,45,8,0,
3,26,2076286,135484,15,4,0,
3,27,2080472,139670,85,3,1,745
3,28,2085172,144370,95,7,1,746
3,29,2089775,148973,85,4,1,697
3,30,2096079,155277,25,3,0,
3,31,2099280,158478,25,9,0,
3,32,2104482,163680,65,6,1,881
3,33,2108984,168182,55,8,0,
3,34,2115086,174284,25,4,0,
3,35,2119688,178886,75,3,1,900
3,36,2124389,183587,45,3,0,
3,37,2128292,187490,95,1,1,857
3,38,2133893,193091,65,2,0,
3,39,2143797,202995,95,3,1,790
3,40,2148799,207997,35,5,0,
3,41,2153485,212683,35,3,0,
3,42,2157386,216584,5,4,0,
3,43,2162872,222070,35,4,0,
3,44,2168257,227455,25,8,0,
3,45,2172960,232158,65,7,1,635
3,46,2181962,241160,55,7,0,
3,47,2186464,245662,85,8,1,1022
3,48,2191167,250365,5,6,0,
3,49,2195869,255067,45,5,0,
3,50,2201554,260752,95,9,1,675
3,51,2206556,265754,65,4,1,883
3,52,2211158,270356,35,7,0,
3,53,2214860,274058,5,5,0,
3,54,2220962,280160,55,6,1,654
3,55,2225564,284762,65,1,1,649
3,56,2230266,289464,75,2,1,729
3,57,2235368,294566,45,6,1,839
3,58,2240170,299368,45,6,1,784
3,59,2244772,303970,65,3,1,701
3,60,2248874,308072,15,6,1,663
3,61,2253475,312673,55,1,0,
3,62,2258878,318076,95,2,1,663
3,63,2263479,322677,85,5,1,774
3,64,2268981,328179,85,2,1,661
3,65,2277185,336383,5,4,0,
3,66,2283587,342785,95,6,1,550
3,67,2286588,345786,85,9,1,605
3,68,2293091,352289,75,9,1,590
3,69,2296293,355491,25,6,1,708
3,70,2302295,361493,65,5,1,760
3,71,2306596,365794,45,9,0,
3,72,2312099,371297,95,9,1,850
3,73,2316001,375199,55,3,1,727
3,74,2325104,384302,15,1,0,
3,75,2330806,390004,55,4,0,
3,76,2335008,394206,65,9,1,798
3,77,2339610,398808,15,3,1,662
3,78,2345112,404310,5,2,0,
3,79,2350498,409696,5,5,0,
3,80,2354099,413297,15,9,0,
3,81,2359002,418200,95,1,1,800
3,82,2368004,427202,15,4,0,
3,83,2374090,433288,45,4,0,
3,84,2377892,437090,15,2,0,
3,85,2383878,443076,75,8,1,873
3,86,2388580,447778,65,5,1,845
3,87,2398467,457665,55,5,1,858
3,88,2402268,461466,55,7,0,
3,89,2408170,467368,45,1,0,
3,90,2411672,470870,35,6,1,898
3,91,2411672,470870,35,6,0,
4,1,2512830,432,35,1,0,
4,2,2518432,6034,75,1,0,
4,3,2523835,11437,5,6,1,528
4,4,2532938,20540,85,7,1,650
4,5,2538340,25942,55,6,1,627
4,6,2542642,30244,95,2,1,657
4,7,2547944,35546,95,8,1,759
4,8,2552045,39647,65,1,0,
4,9,2556431,44033,15,8,1,3951
4,10,2560432,48034,85,3,1,677
4,11,2566635,54237,95,7,1,756
4,12,2570837,58439,45,3,1,772
4,13,2576439,64041,45,2,0,
4,14,2580441,68043,15,5,0,
4,15,2591011,78613,65,4,0,
4,16,2595296,82898,35,8,0,
4,17,2599999,87601,55,8,0,
4,18,2605100,92702,95,4,1,615
4,19,2610003,97605,35,5,0,
4,20,2615004,102606,35,9,1,710
4,21,2618506,106108,45,5,0,
4,22,2623208,110810,55,9,0,
4,23,2629510,117112,25,2,0,
4,24,2637397,124999,75,4,1,683
4,25,2643099,130701,75,6,1,688
4,26,2647001,134603,5,1,0,
4,27,2651686,139288,65,7,1,813
4,28,2658189,145791,95,3,1,754
4,29,2662590,150192,15,7,0,
4,30,2666292,153894,45,7,0,
4,31,2672194,159796,5,3,1,695
4,32,2682298,169900,35,2,0,
4,33,2685799,173401,55,1,0,
4,34,2691002,178604,65,2,0,
4,35,2696004,183606,85,4,1,657
4,36,2699906,187508,25,5,0,
4,37,2705208,192810,25,1,0,
4,38,2711110,198712,45,8,0,
4,39,2714412,202014,15,4,0,
4,40,2720397,207999,65,9,1,813
4,41,2724399,212001,65,6,1,649
4,42,2735004,222606,45,2,0,
4,43,2743506,231108,75,2,1,582
4,44,2747808,235410,95,6,1,585
4,45,2753010,240612,45,8,0,
4,46,2759113,246715,25,7,0,
4,47,2762014,249616,65,3,1,950
4,48,2768417,256019,85,2,1,518
4,49,2773518,261120,55,2,0,
4,50,2777621,265223,55,9,1,674
4,51,2781822,269424,25,4,0,
4,52,2786423,274025,95,5,1,640
4,53,2790826,278428,5,9,1,615
4,54,2796628,284230,25,1,0,
4,55,2801030,288632,5,8,0,
4,56,2805832,293434,75,4,1,939
4,57,2811634,299236,35,7,0,
4,58,2815519,303121,45,3,1,663
4,59,2821021,308623,75,7,1,827
4,60,2826323,313925,85,6,1,773
4,61,2829825,317427,75,8,0,
4,62,2834727,322329,85,9,1,511
4,63,2840629,328231,65,8,1,919
4,64,2843730,331332,5,7,0,
4,65,2848632,336234,5,9,1,633
4,66,2853934,341536,5,1,0,
4,67,2858420,346022,55,7,0,
4,68,2874426,362028,25,2,0,
4,69,2879212,366814,75,6,1,764
4,70,2883713,371315,55,6,1,3070
4,71,2888215,375817,45,4,0,
4,72,2892317,379919,75,5,1,473
4,73,2896818,384420,15,5,0,
4,74,2902220,389822,15,3,1,922
4,75,2906422,394024,95,9,1,619
4,76,2910824,398426,35,4,0,
4,77,2916910,404512,65,7,0,
4,78,2921112,408714,85,8,1,954
4,79,2925614,413216,15,6,1,859
4,80,2930815,418417,35,3,1,842
4,81,2935217,422819,15,8,0,
4,82,2940903,428505,15,2,0,
4,83,2945205,432807,25,9,1,606
4,84,2954308,441910,5,4,0,
4,85,2959211,446813,85,1,1,584
4,86,2965513,453115,35,4,0,
4,87,2969314,456916,85,5,1,638
4,88,2974716,462318,95,7,1,549
4,89,2978618,466220,25,6,1,660
4,90,2984720,472322,55,5,1,721
4,91,2984720,472322,55,5,0,
5,1,2984720,-112170,55,5,0,
