run,trial,global time,run time,morph level,couple,response,response time
1,1,21093,60,35,6,0,
1,2,26896,5863,25,6,0,
1,3,31297,10264,75,2,0,
1,4,36800,15767,25,5,0,
1,5,41501,20468,85,9,1,844
1,6,46604,25571,95,2,1,852
1,7,50005,28972,45,5,1,861
1,8,54807,33774,5,5,0,
1,9,60109,39076,5,6,0,
1,10,64610,43577,5,2,1,2008
1,11,75815,54782,75,7,1,998
1,12,78917,57884,25,1,0,
1,13,84819,63786,5,9,0,
1,14,89204,68171,75,3,1,845
1,15,93206,72173,95,5,1,941
1,16,98107,77074,15,5,0,
1,17,104493,83460,45,1,0,
1,18,108295,87262,35,4,0,
1,19,113280,92247,55,8,0,
1,20,118866,97833,35,5,0,
1,21,123268,102235,75,6,1,903
1,22,126970,105937,55,6,0,
1,23,132371,111338,55,4,0,
1,24,136273,115240,45,4,0,
1,25,142859,121826,25,2,0,
1,26,150646,129613,55,2,1,960
1,27,156848,135815,85,8,1,1069
1,28,160950,139917,65,1,0,
1,29,166752,145719,5,8,0,
1,30,170354,149321,5,7,0,
1,31,174755,153722,95,6,1,889
1,32,180857,159824,95,8,1,746
1,33,184659,163626,25,4,0,
1,34,190462,169429,55,9,0,
1,35,195464,174431,55,3,1,833
1,36,198665,177632,15,6,0,
1,37,204268,183235,95,9,1,687
1,38,209470,188437,65,6,1,869
1,39,214871,193838,45,2,1,1030
1,40,219573,198540,15,9,0,
1,41,224358,203325,15,4,0,
1,42,227660,206627,55,1,0,
1,43,233063,212030,65,8,1,1102
1,44,237864,216831,95,7,1,1105
1,45,242366,221333,45,9,0,
1,46,247068,226035,5,4,0,
1,47,252570,231537,5,1,1,3650
1,48,257471,236438,55,7,0,
1,49,261474,240441,55,5,1,1946
1,50,267076,246043,95,1,1,926
1,51,276979,255946,85,5,1,807
1,52,282282,261249,95,4,1,795
1,53,286984,265951,15,2,0,
1,54,291286,270253,15,7,0,
1,55,296188,275155,15,1,0,
1,56,299689,278656,45,7,0,
1,57,304774,283741,45,6,0,
1,58,309359,288326,85,1,1,874
1,59,315462,294429,55,3,1,755
1,60,319164,298131,95,3,1,837
1,61,323565,302532,85,4,1,655
1,62,329668,308635,65,9,1,786
1,63,333770,312737,65,5,1,665
1,64,344574,323541,35,9,0,
1,65,348976,327943,45,8,0,
1,66,352478,331445,95,3,1,773
1,67,363682,342649,25,3,0,
1,68,368283,347250,75,9,1,815
1,69,372285,351252,75,8,1,1442
1,70,376487,355454,85,3,1,714
1,71,381389,360356,85,2,1,888
1,72,390993,369960,5,3,0,
1,73,396979,375946,95,6,1,756
1,74,400479,379446,25,9,0,
1,75,405482,384449,25,7,0,
1,76,410567,389534,75,4,1,907
1,77,415369,394336,85,6,1,1163
1,78,420771,399738,65,3,1,750
1,79,425674,404641,35,1,0,
1,80,429475,408442,85,7,1,727
1,81,435478,414445,15,8,0,
1,82,440079,419046,65,4,1,975
