run,trial,global time,run time,morph level,couple,response,response time
1,1,2226768,1016,95,3,0,
1,2,2230769,5017,45,6,0,
1,3,2235655,9903,5,6,0,
1,4,2242241,16489,15,1,0,
1,5,2246343,20591,75,6,1,517
1,6,2250444,24692,85,2,1,567
1,7,2256346,30594,45,3,0,
1,8,2259548,33796,35,4,0,
1,9,2269735,43983,55,4,0,
1,10,2275038,49286,85,8,1,926
1,11,2279739,53987,55,6,1,662
1,12,2288844,63092,5,4,0,
1,13,2294546,68794,5,2,0,
1,14,2298147,72395,95,4,1,681
1,15,2304149,78397,35,8,0,
1,16,2313453,87701,25,7,0,
1,17,2318638,92886,45,7,0,
1,18,2323124,97372,75,9,1,1359
1,19,2327025,101273,45,4,0,
1,20,2338012,112260,55,1,0,
1,21,2342115,116363,35,2,0,
1,22,2346816,121064,15,9,0,
1,23,2351302,125550,35,7,0,
1,24,2356904,131152,55,2,1,1743
1,25,2362206,136454,55,9,0,
1,26,2365508,139756,35,6,0,
1,27,2371410,145658,95,6,1,732
1,28,2375311,149559,25,5,0,
1,29,2385216,159464,95,7,1,672
1,30,2389917,164165,95,1,1,689
1,31,2393919,168167,15,5,0,
1,32,2399521,173769,25,8,0,
1,33,2403522,177770,45,1,0,
1,34,2408724,182972,65,1,1,1331
1,35,2414627,188875,35,1,0,
1,36,2419629,193877,5,5,0,
1,37,2424631,198879,5,1,0,
1,38,2428333,202581,25,1,0,
1,39,2433035,207283,65,4,1,508
1,40,2438237,212485,95,2,1,763
1,41,2442938,217186,85,5,1,675
1,42,2447940,222188,85,3,1,592
1,43,2452343,226591,65,9,1,718
1,44,2456544,230792,45,5,1,1785
1,45,2461646,235894,35,3,0,
1,46,2467348,241596,55,8,1,1737
1,47,2470950,245198,55,7,1,1089
1,48,2477253,251501,85,4,1,637
1,49,2486439,260687,75,4,1,541
1,50,2490741,264989,5,8,0,
1,51,2495443,269691,85,6,1,637
1,52,2499845,274093,95,8,1,544
1,53,2504747,278995,95,5,1,643
1,54,2510349,284597,55,5,1,1064
1,55,2515251,289499,65,8,1,887
1,56,2518753,293001,5,3,0,
1,57,2524938,299186,45,2,0,
1,58,2530040,304288,5,7,0,
1,59,2539144,313392,35,5,0,
1,60,2544345,318593,75,7,1,645
1,61,2548948,323196,25,4,0,
1,62,2553450,327698,45,9,0,
1,63,2558252,332500,15,6,0,
1,64,2563454,337702,95,9,1,614
1,65,2573158,347406,75,3,1,469
1,66,2576859,351107,35,9,0,
1,67,2582745,356993,65,7,1,604
1,68,2587247,361495,75,5,1,965
1,69,2591148,365396,55,3,1,989
1,70,2595550,369798,15,2,0,
1,71,2602053,376301,65,6,1,574
1,72,2606654,380902,65,3,1,542
1,73,2611456,385704,95,5,1,917
1,74,2615057,389305,25,3,0,
1,75,2620560,394808,5,9,0,
1,76,2625862,400110,85,9,1,743
1,77,2630464,404712,75,8,1,597
1,78,2634265,408513,25,2,0,
1,79,2639851,414099,55,7,0,
1,80,2643653,417901,5,3,0,
1,81,2649054,423302,55,6,1,609
1,82,2653356,427604,65,2,1,695
1,83,2659058,433306,45,8,1,921
1,84,2663961,438209,45,8,1,1382
1,85,2668963,443211,5,2,0,
1,86,2673264,447512,95,3,1,689
1,87,2678867,453115,5,9,0,
1,88,2683369,457617,15,4,0,
1,89,2688154,462402,55,5,1,966
1,90,2691756,466004,75,2,1,631
1,91,2697557,471805,85,1,1,528
2,1,2854287,1622,65,5,1,644
2,2,2863474,10809,65,9,1,626
2,3,2867776,15111,25,6,0,
2,4,2873061,20396,45,1,0,
2,5,2881448,28783,25,9,0,
2,6,2886551,33886,25,5,0,
2,7,2892053,39388,45,5,0,
2,8,2897554,44889,15,8,0,
2,9,2900856,48191,35,9,0,
2,10,2905958,53293,45,7,0,
2,11,2916145,63480,15,7,0,
2,12,2921331,68666,85,7,1,666
2,13,2924732,72067,35,3,0,
2,14,2930135,77470,45,9,0,
2,15,2934837,82172,45,6,0,
2,16,2939138,86473,45,2,0,
2,17,2944841,92176,55,2,1,1626
2,18,2949642,96977,35,6,0,
2,19,2955144,102479,15,3,0,
2,20,2958946,106281,95,6,1,527
2,21,2964348,111683,5,1,0,
2,22,2969551,116886,75,1,1,519
2,23,2978354,125689,55,9,1,781
2,24,2982456,129791,35,7,0,
2,25,2988941,136276,15,3,0,
2,26,2993026,140361,85,7,1,618
2,27,2998629,145964,25,9,0,
2,28,3001630,148965,15,8,0,
2,29,3006932,154267,85,5,1,505
2,30,3012635,159970,5,4,0,
2,31,3016336,163671,85,1,1,471
2,32,3022438,169773,15,7,0,
2,33,3031042,178377,55,1,1,868
2,34,3036143,183478,5,7,0,
2,35,3040445,187780,5,5,0,
2,36,3046448,193783,95,1,1,606
2,37,3049449,196784,35,2,0,
2,38,3055435,202770,35,1,0,
2,39,3064221,211556,85,2,1,568
2,40,3070324,217659,55,8,1,1194
2,41,3074826,222161,25,7,0,
2,42,3079111,226446,75,6,1,650
2,43,3083312,230647,65,7,1,615
2,44,3088815,236150,5,8,0,
2,45,3093617,240952,5,6,0,
2,46,3098719,246054,75,7,1,554
2,47,3102820,250155,85,9,1,673
2,48,3108723,256058,15,1,0,
2,49,3112324,259659,5,6,0,
2,50,3116826,264161,5,4,0,
2,51,3123029,270364,65,4,1,569
2,52,3126330,273665,65,5,1,893
2,53,3131832,279167,95,7,1,659
2,54,3137734,285069,55,3,1,956
2,55,3141336,288671,55,4,1,941
2,56,3146938,294273,5,5,0,
2,57,3151640,298975,75,8,1,701
2,58,3156742,304077,75,1,1,3095
2,59,3160143,307478,25,4,0,
2,60,3169930,317265,25,2,0,
2,61,3175233,322568,65,3,1,1405
2,62,3180735,328070,95,9,1,771
2,63,3194640,341975,35,5,0,
2,64,3199243,346578,35,4,0,
2,65,3208346,355681,55,9,1,1107
2,66,3214449,361784,95,8,1,604
2,67,3218450,365785,15,4,0,
2,68,3222952,370287,25,1,0,
2,69,3227638,374973,45,3,1,1333
2,70,3232939,380274,45,4,1,1644
2,71,3238342,385677,55,6,1,552
2,72,3242643,389978,65,1,1,684
2,73,3247645,394980,35,8,0,
2,74,3251347,398682,65,6,1,505
2,75,3256949,404284,85,3,1,557
2,76,3262452,409787,5,1,0,
2,77,3265953,413288,15,2,0,
2,78,3270855,418190,45,4,0,
2,79,3276640,423975,75,4,1,496
2,80,3281142,428477,95,4,1,535
2,81,3285344,432679,75,5,1,520
2,82,3290546,437881,45,5,1,1648
2,83,3295048,442383,85,6,1,643
2,84,3300150,447485,95,2,1,614
2,85,3304252,451587,95,4,1,497
2,86,3310454,457789,65,8,1,554
2,87,3313855,461190,5,2,0,
2,88,3318341,465676,55,8,1,605
2,89,3324043,471378,25,8,1,1595
3,1,3441973,721,15,6,0,
3,2,3446676,5424,35,6,1,1126
3,3,3452378,11126,95,7,1,610
3,4,3457480,16228,95,6,1,510
3,5,3462382,21130,15,5,0,
3,6,3467183,25931,45,7,1,1002
3,7,3470386,29134,85,8,1,673
3,8,3476687,35435,65,2,1,693
3,9,3480590,39338,75,3,1,642
3,10,3485991,44739,5,7,0,
3,11,3491193,49941,85,4,1,538
3,12,3495779,54527,35,9,1,881
3,13,3499881,58629,35,3,0,
3,14,3505482,64230,15,9,0,
3,15,3509084,67832,65,2,1,909
3,16,3514586,73334,75,2,1,720
3,17,3518988,77736,45,6,0,
3,18,3523090,81838,5,3,0,
3,19,3528592,87340,55,2,0,
3,20,3533094,91842,15,4,0,
3,21,3538196,96944,95,8,1,585
3,22,3548483,107231,15,8,0,
3,23,3553685,112433,5,9,0,
3,24,3557570,116318,65,5,1,708
3,25,3561772,120520,25,6,0,
3,26,3567174,125922,45,1,0,
3,27,3572877,131625,55,3,1,1043
3,28,3575777,134525,65,9,1,674
3,29,3581179,139927,35,8,1,999
3,30,3587282,146030,65,6,1,576
3,31,3590683,149431,65,8,1,606
3,32,3596086,154834,95,5,1,495
3,33,3600187,158935,65,3,1,674
3,34,3604789,163537,85,5,1,659
3,35,3609791,168539,55,7,1,662
3,36,3615094,173842,5,8,0,
3,37,3620796,179544,5,1,0,
3,38,3625097,183845,75,9,1,590
3,39,3629499,188247,55,5,1,694
3,40,3639486,198234,5,5,0,
3,41,3644772,203520,35,7,0,
3,42,3653558,212306,65,7,1,640
3,43,3658961,217709,75,5,1,569
3,44,3663262,222010,85,9,1,492
3,45,3667965,226713,25,3,0,
3,46,3673167,231915,15,2,0,
3,47,3678169,236917,5,2,0,
3,48,3682070,240818,55,4,1,562
3,49,3686972,245720,85,2,1,661
3,50,3692774,251522,85,4,1,604
3,51,3695676,254424,95,9,1,566
3,52,3701378,260126,75,1,1,658
3,53,3707280,266028,45,2,1,1406
3,54,3711282,270030,5,8,0,
3,55,3716567,275315,25,9,1,3058
3,56,3720369,279117,65,4,1,629
3,57,3726371,285119,45,8,0,
3,58,3730173,288921,25,1,0,
3,59,3738859,297607,55,1,1,955
3,60,3744362,303110,95,3,1,631
3,61,3749364,308112,85,8,1,1174
3,62,3753265,312013,65,1,1,531
3,63,3758968,317716,15,7,0,
3,64,3764370,323118,55,9,1,665
3,65,3769072,327820,25,2,0,
3,66,3773574,332322,45,3,0,
3,67,3777975,336723,95,2,1,586
3,68,3782277,341025,75,3,1,490
3,69,3788880,347628,95,1,1,713
3,70,3793481,352229,35,1,0,
3,71,3796683,355431,45,9,0,
3,72,3803269,362017,85,6,1,481
3,73,3807070,365818,85,1,1,898
3,74,3812072,370820,25,3,0,
3,75,3815674,374422,25,5,0,
3,76,3821760,380508,95,2,1,544
3,77,3827162,385910,95,1,1,517
3,78,3835466,394214,35,5,0,
3,79,3840968,399716,25,7,0,
3,80,3849871,408619,75,6,1,626
3,81,3854373,413121,15,5,0,
3,82,3860075,418823,55,8,1,865
3,83,3864677,423425,55,3,1,1133
3,84,3870380,429128,55,2,1,657
3,85,3874581,433329,45,1,1,1225
3,86,3879983,438731,45,5,0,
3,87,3888970,447718,85,7,1,3456
3,88,3893672,452420,5,3,0,
3,89,3898274,457022,75,2,1,610
3,90,3902475,461223,35,4,1,854
3,91,3908578,467326,5,4,0,
3,92,3911779,470527,35,2,0,
4,1,4022023,320,65,8,1,697
4,2,4027725,6022,95,4,1,548
4,3,4033228,11525,75,8,1,686
4,4,4036529,14826,25,8,1,1482
4,5,4042132,20429,35,7,0,
4,6,4047134,25431,5,6,0,
4,7,4052336,30633,85,3,1,612
4,8,4055837,34134,75,4,1,507
4,9,4061739,40036,15,1,0,
4,10,4065541,43838,35,6,0,
4,11,4070543,48840,95,6,1,628
4,12,4076145,54442,55,6,1,3154
4,13,4084848,63145,35,9,0,
4,14,4088950,67247,85,8,1,521
4,15,4094053,72350,55,7,1,1017
4,16,4099255,77552,95,3,1,509
4,17,4103957,82254,65,7,1,543
4,18,4109658,87955,5,9,0,
4,19,4114560,92857,25,4,0,
4,20,4118845,97142,95,5,1,520
4,21,4124448,102745,25,6,0,
4,22,4129250,107547,5,7,0,
4,23,4133752,112049,55,4,1,927
4,24,4137153,115450,55,5,1,1009
4,25,4142654,120951,85,3,1,551
4,26,4146857,125154,45,4,1,700
4,27,4153059,131356,15,6,0,
4,28,4157861,136158,15,9,0,
4,29,4162363,140660,85,1,1,3335
4,30,4167165,145462,85,2,1,656
4,31,4172468,150765,25,2,0,
4,32,4176868,155165,45,6,1,1244
4,33,4180970,159267,25,5,0,
4,34,4185956,164253,75,9,1,611
4,35,4191158,169455,5,4,0,
4,36,4196544,174841,35,8,1,1093
4,37,4200645,178942,65,1,1,562
4,38,4204846,183143,75,7,1,589
4,39,4208949,187246,75,4,1,851
4,40,4214651,192948,85,4,1,588
4,41,4220153,198450,5,7,0,
4,42,4224554,202851,35,3,0,
4,43,4228656,206953,55,1,1,1128
4,44,4233759,212056,85,9,1,610
4,45,4244062,222359,5,3,0,
4,46,4247664,225961,75,5,1,584
4,47,4254067,232364,95,9,1,569
4,48,4263270,241567,45,9,1,3229
4,49,4268089,246386,65,6,1,3209
4,50,4271807,250104,85,5,1,4292
4,51,4277809,256106,45,3,1,3090
4,52,4282212,260509,15,3,1,3886
4,53,4291615,269912,15,4,1,3684
4,54,4296117,274414,5,9,1,3982
4,55,4300518,278815,95,7,1,4379
4,56,4305720,284017,25,6,1,3977
4,57,4310522,288819,95,8,1,3977
4,58,4315626,293923,75,9,1,3675
4,59,4321244,299541,35,5,1,2855
4,60,4325245,303542,15,8,1,1253
4,61,4329647,307944,45,7,0,
4,62,4334732,313029,65,5,1,625
4,63,4345237,323534,75,7,1,624
4,64,4350138,328435,25,7,0,
4,65,4354223,332520,35,2,0,
4,66,4359309,337606,25,3,0,
4,67,4363611,341908,5,5,0,
4,68,4367612,345909,75,6,1,718
4,69,4372314,350611,55,4,1,637
4,70,4378016,356313,65,9,1,651
4,71,4382818,361115,15,3,0,
4,72,4386820,365117,5,8,0,
4,73,4398125,376422,35,1,0,
4,74,4402726,381023,45,8,1,1036
4,75,4405928,384225,45,2,1,1079
4,76,4411429,389726,85,6,1,517
4,77,4416832,395129,65,4,1,507
4,78,4421134,399431,65,2,1,579
4,79,4426136,404433,65,3,1,593
4,80,4431238,409535,15,1,0,
4,81,4434840,413137,5,1,0,
4,82,4440342,418639,15,9,0,
4,83,4444844,423141,25,9,0,
4,84,4454531,432828,55,5,1,812
4,85,4460033,438330,95,5,1,503
4,86,4464434,442731,35,4,0,
4,87,4469837,448134,5,6,0,
4,88,4474238,452535,55,9,0,
4,89,4479640,457937,75,3,1,538
4,90,4484343,462640,15,2,0,
4,91,4488644,466941,45,7,1,1254
4,92,4492446,470743,5,2,0,
