run,trial,global time,run time,morph level,couple,response,response time
1,1,1229331,1635,45,3,0,
1,2,1232833,5137,75,7,0,
1,3,1238835,11139,55,1,1,764
1,4,1243738,16042,55,6,1,1689
1,5,1253458,25762,5,5,0,
1,6,1257660,29964,75,4,0,
1,7,1263161,35465,35,6,0,
1,8,1266563,38867,75,1,1,918
1,9,1272966,45270,5,1,0,
1,10,1276267,48571,5,3,0,
1,11,1280869,53173,45,9,0,
1,12,1286572,58876,65,2,0,
1,13,1290273,62577,95,5,0,
1,14,1296675,68979,85,6,0,
1,15,1300977,73281,45,8,0,
1,16,1305379,77683,45,2,1,1110
1,17,1310581,82885,35,9,0,
1,18,1315783,88087,35,8,0,
1,19,1319785,92089,15,2,0,
1,20,1330589,102893,55,4,0,
1,21,1334491,106795,15,5,0,
1,22,1340093,112397,15,4,0,
1,23,1343695,115999,95,8,1,1073
1,24,1349496,121800,95,4,0,
1,25,1353998,126302,55,2,0,
1,26,1357583,129887,15,3,0,
1,27,1363069,135373,95,9,1,1165
1,28,1367271,139575,65,3,1,2495
1,29,1373373,145677,55,5,0,
1,30,1377575,149879,55,7,0,
1,31,1383077,155381,5,4,0,
1,32,1386278,158582,45,7,0,
1,33,1392380,164684,25,6,0,
1,34,1396783,169087,65,4,0,
1,35,1401384,173688,75,2,0,
1,36,1406086,178390,15,1,0,
1,37,1410788,183092,25,9,0,
1,38,1415673,187977,25,3,0,
1,39,1420159,192463,85,1,1,991
1,40,1431162,203466,75,5,0,
1,41,1434264,206568,15,9,0,
1,42,1440450,212754,25,1,0,
1,43,1444352,216656,45,1,0,
1,44,1450254,222558,75,9,1,1056
1,45,1453555,225859,85,2,1,937
1,46,1458757,231061,25,2,0,
1,47,1469045,241349,95,1,1,946
1,48,1472746,245050,85,4,1,1333
1,49,1478748,251052,65,7,1,1799
1,50,1483551,255855,65,1,1,813
1,51,1488353,260657,95,6,0,
1,52,1493054,265358,5,7,0,
1,53,1497556,269860,85,9,1,776
1,54,1502159,274463,75,6,1,972
1,55,1506160,278464,5,8,0,
1,56,1511762,284066,5,2,0,
1,57,1516364,288668,65,6,0,
1,58,1522066,294370,85,5,1,3226
1,59,1526368,298672,95,7,1,837
1,60,1531170,303474,75,3,0,
1,61,1535272,307576,35,7,0,
1,62,1540173,312477,25,4,0,
1,63,1545576,317880,5,6,0,
1,64,1550961,323265,95,2,1,1114
1,65,1555063,327367,45,6,0,
1,66,1569269,341573,55,8,1,1228
1,67,1573771,346075,55,9,1,1040
1,68,1578372,350676,5,9,0,
1,69,1583358,355662,85,3,1,964
1,70,1588660,360964,55,3,0,
1,71,1594245,366549,15,8,0,
1,72,1597947,370251,35,1,0,
1,73,1602748,375052,35,2,0,
1,74,1607134,379438,35,5,0,
1,75,1613119,385423,75,8,1,916
1,76,1621723,394027,15,6,0,
1,77,1627925,400229,45,4,0,
1,78,1632427,404731,95,3,1,890
1,79,1635828,408132,65,9,1,929
1,80,1642131,414435,25,8,0,
