run,trial,global time,run time,morph level,couple,response,response time
1,1,661210,1080,35,5,0,
1,2,666512,6382,25,7,0,
1,3,671814,11684,75,2,0,
1,4,675816,15686,85,4,0,
1,5,680017,19887,95,2,0,
1,6,685302,25172,5,4,0,
1,7,690888,30758,5,3,0,
1,8,699975,39845,75,3,0,
1,9,704477,44347,95,8,1,944
1,10,708879,48749,55,5,0,
1,11,713881,53751,15,5,0,
1,12,718283,58153,45,2,0,
1,13,723085,62955,5,2,0,
1,14,728187,68057,25,2,0,
1,15,733689,73559,25,3,0,
1,16,738591,78461,35,4,0,
1,17,742293,82163,95,3,0,
1,18,747394,87264,15,6,0,
1,19,752280,92150,25,4,0,
1,20,756882,96752,35,3,0,
1,21,762784,102654,95,1,0,
1,22,765985,105855,55,8,1,677
1,23,771088,110958,85,9,1,2274
1,24,775889,115759,85,5,0,
1,25,780691,120561,55,9,0,
1,26,786577,126447,45,1,0,
1,27,790879,130749,45,4,1,3624
1,28,795881,135751,55,6,0,
1,29,801283,141153,65,6,0,
1,30,805785,145655,45,3,0,
1,31,809686,149556,75,7,1,646
1,32,815589,155459,35,8,0,
1,33,819791,159661,25,1,0,
1,34,825092,164962,45,9,0,
1,35,828994,168864,5,1,0,
1,36,834096,173966,75,9,0,
1,37,838998,178868,95,7,1,745
1,38,847702,187572,95,5,0,
1,39,853504,193374,45,7,0,
1,40,857305,197175,35,6,0,
1,41,862991,202861,45,6,0,
1,42,867392,207262,65,7,1,670
1,43,872795,212665,95,6,0,
1,44,877197,217067,15,3,0,
1,45,881699,221569,5,8,0,
1,46,886001,225871,5,5,0,
1,47,891703,231573,25,6,0,
1,48,896604,236474,25,8,0,
1,49,901007,240877,15,9,0,
1,50,911810,251680,55,2,0,
1,51,915212,255082,85,1,0,
1,52,920614,260484,75,4,0,
1,53,924899,264769,75,6,0,
1,54,929300,269170,45,8,0,
1,55,935186,275056,15,7,0,
1,56,939089,278959,35,1,0,
1,57,943890,283760,5,6,0,
1,58,948275,288145,55,7,1,654
1,59,954177,294047,55,3,0,
1,60,958262,298132,85,8,1,1022
1,61,963665,303535,25,5,0,
1,62,969067,308937,15,1,0,
1,63,972968,312838,5,9,0,
1,64,978771,318641,5,7,0,
1,65,987774,327644,75,5,0,
1,66,998162,338032,25,9,0,
1,67,1002864,342734,55,1,0,
1,68,1007566,347436,65,3,0,
1,69,1011367,351237,75,8,1,735
1,70,1021872,361742,65,9,1,1174
1,71,1025973,365843,65,8,1,1228
1,72,1031075,370945,45,5,0,
1,73,1036176,376046,95,9,1,682
1,74,1039678,379548,95,4,0,
1,75,1045665,385535,15,4,1,837
1,76,1059469,399339,25,5,0,
1,77,1064555,404425,55,4,0,
1,78,1068440,408310,75,1,0,
1,79,1074726,414596,95,5,0,
1,80,1079311,419181,5,4,0,
1,81,1084413,424283,95,7,1,694
1,82,1088915,428785,75,8,1,1805
1,83,1092516,432386,65,5,0,
1,84,1097301,437171,25,7,0,
1,85,1102303,442173,5,5,0,
1,86,1107806,447676,65,2,0,
1,87,1112892,452762,65,1,0,
1,88,1116993,456863,35,2,0,
1,89,1121094,460964,35,9,0,
1,90,1126480,466350,15,2,0,
1,91,1131383,471253,85,2,0,
1,92,1131383,471253,85,2,0,
2,1,1245995,637,95,6,0,
2,2,1251980,6622,85,3,0,
2,3,1255782,10424,15,8,0,
2,4,1261568,16210,15,3,0,
2,5,1265170,19812,5,6,0,
2,6,1270571,25213,85,6,1,3559
2,7,1274673,29315,45,6,0,
2,8,1285077,39719,45,8,1,680
2,9,1288678,43320,55,5,0,
2,10,1294581,49223,55,7,1,1397
2,11,1298783,53425,25,2,0,
2,12,1303285,57927,35,7,0,
2,13,1309770,64412,5,3,0,
2,14,1313956,68598,25,6,0,
2,15,1317957,72599,95,1,0,
2,16,1323659,78301,85,7,1,727
2,17,1328861,83503,85,9,1,704
2,18,1332763,87405,85,5,0,
2,19,1336865,91507,15,6,0,
2,20,1342167,96809,45,1,0,
2,21,1346768,101410,35,9,0,
2,22,1352354,106996,95,4,0,
2,23,1356756,111398,75,6,0,
2,24,1362258,116900,55,3,0,
2,25,1366143,120785,5,2,0,
2,26,1371629,126271,5,1,0,
2,27,1375130,129772,35,4,0,
2,28,1379732,134374,75,9,1,630
2,29,1385534,140176,85,3,0,
2,30,1390136,144778,65,4,0,
2,31,1395521,150163,15,1,0,
2,32,1399823,154465,15,5,0,
2,33,1405025,159667,45,3,0,
2,34,1414012,168654,45,9,0,
2,35,1420115,174757,5,7,0,
2,36,1423616,178258,85,7,1,616
2,37,1428018,182660,55,9,0,
2,38,1434320,188962,75,2,0,
2,39,1437622,192264,5,9,0,
2,40,1443424,198066,45,5,0,
2,41,1446925,201567,45,4,0,
2,42,1451711,206353,65,2,0,
2,43,1457513,212155,35,8,0,
2,44,1462598,217240,35,3,0,
2,45,1467183,221825,15,2,0,
2,46,1470885,225527,75,4,0,
2,47,1476687,231329,55,4,0,
2,48,1482490,237132,5,8,0,
2,49,1486891,241533,5,3,0,
2,50,1496079,250721,65,9,1,856
2,51,1500381,255023,95,3,0,
2,52,1505883,260525,75,7,1,709
2,53,1509284,263926,75,3,0,
2,54,1514769,269411,25,1,0,
2,55,1523873,278515,95,8,1,814
2,56,1534177,288819,95,2,0,
2,57,1539380,294022,85,4,0,
2,58,1544281,298923,35,1,0,
2,59,1548483,303125,75,5,0,
2,60,1553085,307727,35,6,0,
2,61,1557386,312028,25,3,0,
2,62,1564090,318732,65,6,0,
2,63,1568391,323033,65,8,1,716
2,64,1572592,327234,55,1,0,
2,65,1581380,336022,65,3,0,
2,66,1587982,342624,95,9,1,725
2,67,1592284,346926,5,7,0,
2,68,1595985,350627,25,4,0,
2,69,1601588,356230,95,7,1,588
2,70,1605489,360131,95,9,1,714
2,71,1610591,365233,25,8,0,
2,72,1615093,369735,65,1,0,
2,73,1621079,375721,25,9,0,
2,74,1625881,380523,35,2,0,
2,75,1629682,384324,85,2,0,
2,76,1639069,393711,55,6,0,
2,77,1645472,400114,55,8,0,
2,78,1649174,403816,35,5,0,
2,79,1653375,408017,45,7,0,
2,80,1658077,412719,15,4,0,
2,81,1669465,424107,75,1,0,
2,82,1674167,428809,5,1,0,
2,83,1677968,432610,65,7,1,826
2,84,1683571,438213,65,5,0,
2,85,1687372,442014,85,8,1,735
2,86,1692374,447016,25,3,0,
2,87,1697276,451918,95,6,0,
2,88,1701478,456120,95,2,0,
2,89,1706263,460905,5,2,0,
