run,trial,global time,run time,morph level,couple,response,response time
1,1,196847,959,15,6,0,
1,2,202733,6845,95,4,1,857
1,3,207635,11747,75,1,1,800
1,4,211036,15148,5,6,0,
1,5,215438,19550,45,2,1,726
1,6,220640,24752,55,8,1,803
1,7,225042,29154,25,3,0,
1,8,230444,34556,35,4,0,
1,9,236130,40242,85,6,1,780
1,10,240531,44643,55,1,1,722
1,11,245634,49746,75,4,1,798
1,12,250136,54248,65,9,1,750
1,13,254337,58449,45,8,1,840
1,14,258939,63051,45,1,1,894
1,15,263341,67453,15,7,0,
1,16,269143,73255,95,5,1,613
1,17,274545,78657,45,9,1,628
1,18,284349,88461,95,1,1,622
1,19,288350,92462,25,8,0,
1,20,293136,97248,5,5,0,
1,21,298521,102633,55,9,1,548
1,22,302723,106835,55,6,1,724
1,23,308125,112237,35,1,0,
1,24,313128,117240,65,2,1,496
1,25,316928,121040,65,5,1,570
1,26,321131,125243,35,3,0,
1,27,325932,130044,5,4,0,
1,28,330918,135030,95,7,1,707
1,29,335319,139431,85,8,1,669
1,30,341822,145934,85,9,1,757
1,31,345924,150036,75,5,1,505
1,32,350025,154137,95,8,1,962
1,33,355611,159723,25,2,0,
1,34,359812,163924,65,6,1,757
1,35,364314,168426,45,4,0,
1,36,368917,173029,85,1,1,710
1,37,375219,179331,65,1,1,746
1,38,379320,183432,65,3,1,3348
1,39,389724,193836,5,3,0,
1,40,394110,198222,5,2,0,
1,41,399212,203324,95,2,1,672
1,42,404013,208125,35,2,0,
1,43,408015,212127,55,2,1,509
1,44,422721,226833,95,6,1,775
1,45,426923,231035,55,5,1,498
1,46,431925,236037,25,4,0,
1,47,437727,241839,95,9,1,662
1,48,441329,245441,45,3,0,
1,49,447014,251126,55,7,0,
1,50,452316,256428,15,3,0,
1,51,456919,261031,5,8,0,
1,52,461520,265632,85,7,1,601
1,53,465522,269634,55,3,0,
1,54,470524,274636,55,4,0,
1,55,475626,279738,45,7,0,
1,56,479927,284039,35,6,0,
1,57,484913,289025,35,7,0,
1,58,488915,293027,85,3,1,698
1,59,495218,299330,15,8,0,
1,60,498819,302931,75,6,1,611
1,61,504220,308332,25,9,0,
1,62,508722,312834,25,6,0,
1,63,514107,318219,25,5,0,
1,64,519494,323606,45,5,1,843
1,65,523095,327207,55,1,0,
1,66,528597,332709,85,5,1,467
1,67,533699,337811,65,8,1,542
1,68,537001,341113,15,5,0,
1,69,543186,347298,85,4,1,520
1,70,552674,356786,25,7,0,
1,71,557975,362087,5,7,0,
1,72,561377,365489,95,3,1,507
1,73,567080,371192,15,1,0,
1,74,572181,376293,55,6,1,708
1,75,575583,379695,55,7,1,613
1,76,581386,385498,5,1,0,
1,77,585787,389899,45,6,1,1042
1,78,590489,394601,75,8,1,577
1,79,596191,400303,75,2,1,557
1,80,605778,409890,35,5,1,1630
1,81,609280,413392,5,9,0,
1,82,614382,418494,35,8,0,
1,83,618784,422896,45,7,0,
1,84,623685,427797,45,3,0,
1,85,628687,432799,25,1,0,
1,86,634473,438585,85,2,1,579
1,87,637974,442086,95,2,1,747
1,88,642776,446888,5,9,0,
1,89,648979,453091,75,7,1,605
1,90,652581,456693,75,9,1,467
1,91,658083,462195,65,7,1,495
1,92,663184,467296,5,6,0,
1,93,667087,471199,15,9,0,
2,1,778764,1624,25,5,0,
2,2,782967,5827,45,6,0,
2,3,788068,10928,85,3,1,611
2,4,792570,15430,55,4,0,
2,5,797172,20032,45,4,0,
2,6,807559,30419,95,7,1,671
2,7,812761,35621,25,2,0,
2,8,817263,40123,35,9,0,
2,9,822149,45009,15,2,0,
2,10,826850,49710,65,4,1,804
2,11,830552,53412,75,3,1,657
2,12,836354,59214,85,1,1,546
2,13,840956,63816,95,1,1,954
2,14,844458,67318,35,6,0,
2,15,849360,72220,35,9,0,
2,16,858846,81706,15,4,0,
2,17,864633,87493,55,8,1,779
2,18,870135,92995,15,4,0,
2,19,879138,101998,55,2,1,636
2,20,883340,106200,75,2,1,475
2,21,888642,111502,55,5,1,538
2,22,894144,117004,75,1,1,511
2,23,897746,120606,65,2,1,552
2,24,902748,125608,45,9,0,
2,25,907650,130510,5,8,0,
2,26,913052,135912,5,5,1,865
