run,trial,global time,run time,morph level,couple,response,response time
1,1,469199,929,15,6,0,
1,2,475101,6831,95,4,0,
1,3,480003,11733,75,1,0,
1,4,483404,15134,5,6,0,
1,5,487806,19536,45,2,1,510
1,6,493008,24738,55,8,1,677
1,7,497410,29140,25,3,1,518
1,8,502812,34542,35,4,0,
1,9,508514,40244,85,6,1,864
1,10,512916,44646,55,1,1,931
1,11,518018,49748,75,4,1,525
1,12,522520,54250,65,9,0,
1,13,526721,58451,45,8,1,894
1,14,531324,63054,45,1,1,479
1,15,535725,67455,15,7,1,830
1,16,541510,73240,95,5,0,
1,17,546913,78643,45,9,0,
1,18,556716,88446,95,1,1,470
1,19,560718,92448,25,8,1,953
1,20,565520,97250,5,5,1,841
1,21,570922,102652,55,9,1,811
1,22,575125,106855,55,6,0,
1,23,580526,112256,35,1,1,597
1,24,585528,117258,65,2,1,944
1,25,589330,121060,65,5,0,
1,26,593532,125262,35,3,1,922
1,27,598334,130064,5,4,0,
1,28,603336,135066,95,7,0,
1,29,607737,139467,85,8,0,
1,30,614240,145970,85,9,1,923
1,31,618341,150071,75,5,0,
1,32,622443,154173,95,8,1,520
1,33,628046,159776,25,2,1,531
1,34,632247,163977,65,6,1,518
1,35,636749,168479,45,4,1,950
1,36,641351,173081,85,1,1,824
1,37,647653,179383,65,1,0,
1,38,651755,183485,65,3,1,958
1,39,662159,193889,5,3,1,471
1,40,666561,198291,5,2,1,478
1,41,671663,203393,95,2,0,
1,42,676464,208194,35,2,1,896
1,43,680466,212196,55,2,1,808
1,44,695156,226886,95,6,1,905
1,45,699357,231087,55,5,1,943
1,46,704359,236089,25,4,1,883
1,47,710162,241892,95,9,0,
1,48,713763,245493,45,3,1,641
1,49,719465,251195,55,7,0,
1,50,724767,256497,15,3,0,
1,51,729370,261100,5,8,1,602
1,52,733971,265701,85,7,1,560
1,53,737973,269703,55,3,0,
1,54,742975,274705,55,4,0,
1,55,748060,279790,45,7,1,917
1,56,752362,284092,35,6,1,909
1,57,757364,289094,35,7,1,590
1,58,761366,293096,85,3,1,933
1,59,767668,299398,15,8,1,892
1,60,771269,302999,75,6,1,480
1,61,776672,308402,25,9,1,898
1,62,781173,312903,25,6,0,
1,63,786559,318289,25,5,0,
1,64,791962,323692,45,5,1,865
1,65,795562,327292,55,1,1,923
1,66,801065,332795,85,5,0,
1,67,806167,337897,65,8,0,
1,68,809468,341198,15,5,1,814
1,69,815671,347401,85,4,0,
1,70,825174,356904,25,7,1,732
1,71,830476,362206,5,7,1,839
1,72,833878,365608,95,3,1,656
1,73,839580,371310,15,1,1,520
1,74,844682,376412,55,6,1,865
1,75,848084,379814,55,7,1,541
1,76,853885,385615,5,1,0,
1,77,858288,390018,45,6,1,949
1,78,862990,394720,75,8,1,495
1,79,868692,400422,75,2,1,570
1,80,878296,410026,35,5,1,529
1,81,881797,413527,5,9,1,865
1,82,886882,418612,35,8,1,923
1,83,891284,423014,45,7,0,
1,84,896186,427916,45,3,1,469
1,85,901188,432918,25,1,0,
1,86,906991,438721,85,2,1,903
1,87,910492,442222,95,2,0,
1,88,915294,447024,5,9,0,
1,89,921497,453227,75,7,1,467
1,90,925097,456827,75,9,1,548
1,91,930600,462330,65,7,1,482
1,92,935702,467432,5,6,1,628
1,93,939603,471333,15,9,0,
2,1,1059184,1637,25,5,0,
2,2,1063386,5839,45,6,1,922
2,3,1068488,10941,85,3,0,
2,4,1072990,15443,55,4,1,781
2,5,1077592,20045,45,4,1,912
2,6,1087996,30449,95,7,1,883
2,7,1093198,35651,25,2,0,
2,8,1097700,40153,35,9,0,
2,9,1102602,45055,15,2,1,866
2,10,1107304,49757,65,4,0,
2,11,1111006,53459,75,3,1,512
2,12,1116807,59260,85,1,1,834
2,13,1121410,63863,95,1,0,
2,14,1124911,67364,35,6,1,864
2,15,1129813,72266,35,9,0,
2,16,1139317,81770,15,4,1,493
2,17,1145119,87572,55,8,1,946
2,18,1150622,93075,15,4,1,534
2,19,1159625,102078,55,2,1,491
2,20,1163827,106280,75,2,0,
2,21,1169129,111582,55,5,0,
2,22,1174631,117084,75,1,1,482
2,23,1178232,120685,65,2,0,
2,24,1183234,125687,45,9,1,905
2,25,1188136,130589,5,8,1,585
2,26,1193539,135992,5,5,1,958
2,27,1198640,141093,95,4,0,
2,28,1203442,145895,65,7,1,883
2,29,1206644,149097,5,2,1,836
2,30,1211446,153899,25,9,1,906
2,31,1216847,159300,55,3,0,
2,32,1221850,164303,75,5,1,681
2,33,1227352,169805,85,9,1,499
2,34,1231454,173907,15,1,0,
2,35,1236555,179008,15,6,0,
2,36,1241958,184411,55,9,0,
2,37,1246660,189113,25,7,1,850
2,38,1249861,192314,45,5,1,489
2,39,1256263,198716,95,5,1,485
2,40,1260965,203418,35,3,0,
2,41,1265451,207904,95,3,1,916
2,42,1269953,212406,85,8,0,
2,43,1274354,216807,75,4,1,870
2,44,1278656,221109,35,4,1,478
2,45,1283658,226111,45,1,1,894
2,46,1289660,232113,55,1,1,475
2,47,1293862,236315,15,5,1,958
2,48,1297864,240317,65,5,1,604
2,49,1304366,246819,35,2,0,
2,50,1308968,251421,5,4,1,816
2,51,1312569,255022,25,8,0,
2,52,1317172,259625,5,3,1,801
2,53,1323673,266126,5,1,0,
2,54,1327376,269829,85,4,1,646
2,55,1332977,275430,25,3,0,
2,56,1336079,278532,95,8,0,
2,57,1341064,283517,55,7,0,
2,58,1351968,294421,65,3,0,
2,59,1355670,298123,45,2,0,
2,60,1360272,302725,15,9,1,607
2,61,1366674,309127,5,7,1,897
2,62,1370676,313129,15,8,1,947
2,63,1375578,318031,15,7,0,
2,64,1381280,323733,55,4,0,
2,65,1385782,328235,85,2,0,
2,66,1390084,332537,65,6,1,859
2,67,1393885,336338,5,3,1,598
2,68,1398788,341241,5,1,1,537
2,69,1403389,345842,45,8,0,
2,70,1409591,352044,75,7,1,750
2,71,1414894,357347,85,6,0,
2,72,1418395,360848,85,7,1,3946
2,73,1423197,365650,85,5,0,
2,74,1428199,370652,5,6,1,492
2,75,1432300,374753,45,7,1,641
2,76,1437802,380255,35,7,0,
2,77,1443205,385658,35,8,0,
2,78,1447707,390160,45,3,0,
2,79,1451608,394061,95,6,0,
2,80,1457411,399864,55,5,0,
2,81,1462713,405166,45,1,0,
2,82,1467014,409467,5,2,1,479
2,83,1471617,414070,25,1,1,869
2,84,1475418,417871,55,8,0,
2,85,1480921,423374,45,2,1,882
2,86,1489824,432277,35,1,0,
2,87,1495809,438262,15,2,0,
2,88,1499594,442047,95,9,0,
2,89,1505197,447650,65,8,0,
2,90,1509598,452051,25,4,1,601
2,91,1515600,458053,25,6,1,944
2,92,1520102,462555,65,4,1,848
2,93,1525104,467557,65,9,0,
2,94,1529406,471859,75,6,0,
3,1,1641585,1722,55,2,0,
3,2,1644986,5123,5,4,1,886
3,3,1651089,11226,45,9,0,
3,4,1654589,14726,95,1,1,499
3,5,1660892,21029,85,4,1,536
3,6,1665494,25631,95,5,0,
3,7,1669796,29933,65,1,1,3661
3,8,1674097,34234,5,7,1,938
3,9,1679599,39736,25,1,1,526
3,10,1683801,43938,55,3,0,
3,11,1689087,49224,15,3,1,589
3,12,1693388,53525,35,5,1,4766
3,13,1703092,63229,95,2,1,518
3,14,1708695,68832,95,9,0,
3,15,1713196,73333,5,8,1,950
3,16,1717898,78035,65,9,0,
3,17,1723300,83437,75,3,0,
3,18,1731287,91424,15,7,1,553
3,19,1740991,101128,5,9,1,534
3,20,1745693,105830,85,2,1,475
3,21,1755797,115934,85,9,1,934
3,22,1761799,121936,55,6,0,
3,23,1766101,126238,75,9,1,910
3,24,1769602,129739,65,4,1,534
3,25,1775804,135941,25,4,1,939
3,26,1779506,139643,35,3,0,
3,27,1784293,144430,85,7,1,552
3,28,1789294,149431,55,9,1,943
3,29,1793595,153732,5,5,0,
3,30,1799198,159335,75,8,0,
3,31,1804500,164637,25,7,1,640
3,32,1809702,169839,45,8,0,
3,33,1814704,174841,15,2,1,499
3,34,1822607,182744,85,3,0,
3,35,1827209,187346,25,3,1,2247
3,36,1832211,192348,55,1,1,564
3,37,1838513,198650,45,6,1,898
3,38,1842014,202151,45,5,0,
3,39,1848017,208154,65,7,0,
3,40,1851518,211655,35,7,1,870
3,41,1857321,217458,15,8,1,931
3,42,1862023,222160,75,8,0,
3,43,1867025,227162,75,9,0,
3,44,1871627,231764,15,6,0,
3,45,1875728,235865,15,1,0,
3,46,1880631,240768,55,8,0,
3,47,1886333,246470,95,7,1,689
3,48,1890534,250671,35,8,0,
3,49,1894336,254473,65,8,1,929
3,50,1904139,264276,5,7,1,574
3,51,1908741,268878,5,9,0,
3,52,1914944,275081,65,1,1,854
3,53,1918945,279082,55,5,0,
