run,trial,global time,run time,morph level,couple,response,response time
1,1,875269,849,15,6,1,1065
1,2,881172,6752,95,4,1,1112
1,3,886074,11654,75,1,1,1481
1,4,889475,15055,5,6,0,
1,5,893860,19440,45,2,0,
1,6,899046,24626,55,8,1,1118
1,7,903447,29027,25,3,0,
1,8,908849,34429,35,4,0,
1,9,914535,40115,85,6,1,829
1,10,918937,44517,55,1,1,1047
1,11,924039,49619,75,4,1,782
1,12,928541,54121,65,9,1,1374
1,13,932743,58323,45,8,0,
1,14,937344,62924,45,1,0,
1,15,941746,67326,15,7,0,
1,16,947549,73129,95,5,1,692
1,17,952951,78531,45,9,0,
1,18,962738,88318,95,1,1,761
1,19,966740,92320,25,8,0,
1,20,971542,97122,5,5,0,
1,21,976944,102524,55,9,0,
1,22,981145,106725,55,6,0,
1,23,986548,112128,35,1,0,
1,24,991550,117130,65,2,1,903
1,25,995351,120931,65,5,1,762
1,26,999552,125132,35,3,0,
1,27,1004338,129918,5,4,0,
1,28,1009340,134920,95,7,1,720
1,29,1013742,139322,85,8,1,604
1,30,1020245,145825,85,9,1,556
1,31,1024346,149926,75,5,1,564
1,32,1028448,154028,95,8,1,530
1,33,1034050,159630,25,2,0,
1,34,1038234,163814,65,6,1,582
1,35,1042737,168317,45,4,0,
1,36,1047339,172919,85,1,1,793
1,37,1053641,179221,65,1,0,
1,38,1057726,183306,65,3,0,
1,39,1068131,193711,5,3,0,
1,40,1072532,198112,5,2,0,
1,41,1077634,203214,95,2,1,628
1,42,1082436,208016,35,2,0,
1,43,1086437,212017,55,2,0,
1,44,1101143,226723,95,6,1,782
1,45,1105345,230925,55,5,1,1809
1,46,1110347,235927,25,4,0,
1,47,1116133,241713,95,9,1,811
1,48,1119734,245314,45,3,0,
1,49,1125436,251016,55,7,0,
1,50,1130739,256319,15,3,0,
1,51,1135341,260921,5,8,0,
1,52,1139942,265522,85,7,1,665
1,53,1143944,269524,55,3,1,1442
1,54,1148946,274526,55,4,0,
1,55,1154049,279629,45,7,0,
1,56,1158350,283930,35,6,0,
1,57,1163336,288916,35,7,0,
1,58,1167337,292917,85,3,1,610
1,59,1173639,299219,15,8,0,
1,60,1177224,302804,75,6,1,639
1,61,1182627,308207,25,9,0,
1,62,1187129,312709,25,6,0,
1,63,1192530,318110,25,5,0,
1,64,1197932,323512,45,5,0,
1,65,1201517,327097,55,1,0,
1,66,1207003,332583,85,5,1,606
1,67,1212105,337685,65,8,1,644
1,68,1215406,340986,15,5,0,
1,69,1221609,347189,85,4,1,581
1,70,1231113,356693,25,7,0,
1,71,1236415,361995,5,7,0,
1,72,1239816,365396,95,3,1,574
1,73,1245518,371098,15,1,0,
1,74,1250604,376184,55,6,0,
1,75,1254006,379586,55,7,1,896
1,76,1259807,385387,5,1,0,
1,77,1264210,389790,45,6,0,
1,78,1268911,394491,75,8,1,643
1,79,1274613,400193,75,2,1,763
1,80,1284201,409781,35,5,0,
1,81,1287702,413282,5,9,0,
1,82,1292804,418384,35,8,0,
1,83,1297189,422769,45,7,0,
1,84,1302092,427672,45,3,0,
1,85,1307093,432673,25,1,0,
1,86,1312879,438459,85,2,1,609
1,87,1316381,441961,95,2,1,575
1,88,1321182,446762,5,9,0,
1,89,1327369,452949,75,7,1,719
1,90,1330969,456549,75,9,1,546
1,91,1336471,462051,65,7,1,1112
1,92,1341574,467154,5,6,0,
1,93,1345475,471055,15,9,0,
1,94,1345475,471055,15,9,0,
2,1,1463240,1627,25,5,0,
2,2,1467441,5828,45,6,0,
2,3,1472527,10914,85,3,1,654
2,4,1477028,15415,55,4,1,1296
2,5,1481631,20018,45,4,1,2964
2,6,1492035,30422,95,7,1,638
2,7,1497237,35624,25,2,0,
2,8,1501738,40125,35,9,0,
2,9,1506640,45027,15,2,0,
2,10,1511342,49729,65,4,1,676
2,11,1515044,53431,75,3,1,629
2,12,1520846,59233,85,1,1,707
2,13,1525448,63835,95,1,1,535
2,14,1528949,67336,35,6,0,
2,15,1533851,72238,35,9,0,
2,16,1543355,81742,15,4,0,
2,17,1549140,87527,55,8,1,790
2,18,1554643,93030,15,4,0,
2,19,1563646,102033,55,2,1,1621
2,20,1567848,106235,75,2,1,754
2,21,1573150,111537,55,5,1,836
2,22,1578653,117040,75,1,1,708
2,23,1582255,120642,65,2,1,867
2,24,1587257,125644,45,9,0,
2,25,1592158,130545,5,8,0,
2,26,1597560,135947,5,5,0,
2,27,1602663,141050,95,4,1,782
2,28,1607465,145852,65,7,1,922
2,29,1610666,149053,5,2,0,
2,30,1615467,153854,25,9,0,
2,31,1620870,159257,55,3,1,1882
2,32,1625872,164259,75,5,1,816
2,33,1631374,169761,85,9,1,718
2,34,1635475,173862,15,1,0,
2,35,1640561,178948,15,6,0,
2,36,1645964,184351,55,9,1,1236
2,37,1650665,189052,25,7,0,
2,38,1653866,192253,45,5,0,
2,39,1660269,198656,95,5,1,781
2,40,1664970,203357,35,3,0,
2,41,1669472,207859,95,3,1,781
2,42,1673974,212361,85,8,1,807
2,43,1678377,216764,75,4,1,811
2,44,1682678,221065,35,4,0,
2,45,1687680,226067,45,1,0,
2,46,1693666,232053,55,1,0,
2,47,1697868,236255,15,5,0,
2,48,1701869,240256,65,5,1,950
2,49,1708372,246759,35,2,1,1946
2,50,1712973,251360,5,4,0,
2,51,1716575,254962,25,8,0,
2,52,1721176,259563,5,3,0,
2,53,1727663,266050,5,1,0,
2,54,1731364,269751,85,4,1,778
2,55,1736967,275354,25,3,0,
2,56,1740068,278455,95,8,1,759
2,57,1745070,283457,55,7,1,1169
2,58,1755974,294361,65,3,1,1449
2,59,1759676,298063,45,2,0,
2,60,1764278,302665,15,9,0,
2,61,1770680,309067,5,7,0,
2,62,1774681,313068,15,8,0,
2,63,1779567,317954,15,7,0,
2,64,1785253,323640,55,4,1,2763
2,65,1789755,328142,85,2,1,667
2,66,1794056,332443,65,6,1,1235
2,67,1797858,336245,5,3,0,
2,68,1802759,341146,5,1,0,
2,69,1807362,345749,45,8,1,1157
2,70,1813564,351951,75,7,1,694
2,71,1818866,357253,85,6,1,759
2,72,1822368,360755,85,7,1,559
2,73,1827170,365557,85,5,1,656
2,74,1832172,370559,5,6,0,
2,75,1836273,374660,45,7,0,
2,76,1841759,380146,35,7,0,
2,77,1847144,385531,35,8,0,
2,78,1851630,390017,45,3,1,1469
2,79,1855531,393918,95,6,1,628
2,80,1861334,399721,55,5,1,1201
2,81,1866635,405022,45,1,0,
2,82,1870921,409308,5,2,0,
2,83,1875522,413909,25,1,0,
2,84,1879307,417694,55,8,1,1369
2,85,1884809,423196,45,2,1,2003
2,86,1893714,432101,35,1,0,
2,87,1899716,438103,15,2,0,
2,88,1903517,441904,95,9,1,856
2,89,1909119,447506,65,8,1,745
2,90,1913521,451908,25,4,0,
2,91,1919523,457910,25,6,0,
2,92,1924025,462412,65,4,1,1042
2,93,1929027,467414,65,9,1,1041
2,94,1933329,471716,75,6,1,840
2,95,1933329,471716,75,6,0,
3,1,2044341,1724,55,2,1,1421
3,2,2047742,5125,5,4,0,
3,3,2053844,11227,45,9,0,
3,4,2057344,14727,95,1,1,984
3,5,2063648,21031,85,4,1,770
3,6,2068250,25633,95,5,1,734
3,7,2072551,29934,65,1,1,1118
3,8,2076853,34236,5,7,0,
3,9,2082341,39724,25,1,0,
3,10,2086541,43924,55,3,0,
3,11,2091842,49225,15,3,0,
3,12,2096128,53511,35,5,0,
3,13,2105832,63215,95,2,1,1059
3,14,2111434,68817,95,9,1,895
3,15,2115936,73319,5,8,0,
3,16,2120638,78021,65,9,1,872
3,17,2126040,83423,75,3,1,1039
3,18,2134044,91427,15,7,0,
3,19,2143748,101131,5,9,0,
3,20,2148449,105832,85,2,1,3639
3,21,2158553,115936,85,9,1,914
3,22,2164555,121938,55,6,1,1203
3,23,2168857,126240,75,9,1,694
3,24,2172359,129742,65,4,1,941
3,25,2178561,135944,25,4,0,
3,26,2182262,139645,35,3,0,
3,27,2187065,144448,85,7,1,788
3,28,2192067,149450,55,9,1,1514
3,29,2196369,153752,5,5,0,
3,30,2201970,159353,75,8,1,790
3,31,2207273,164656,25,7,0,
3,32,2212475,169858,45,8,0,
3,33,2217477,174860,15,2,0,
3,34,2225381,182764,85,3,1,986
3,35,2229982,187365,25,3,0,
3,36,2234984,192367,55,1,0,
3,37,2241270,198653,45,6,0,
3,38,2244771,202154,45,5,0,
3,39,2250758,208141,65,7,1,965
3,40,2254259,211642,35,7,1,1024
3,41,2260061,217444,15,8,0,
3,42,2264762,222145,75,8,1,806
3,43,2269764,227147,75,9,1,801
3,44,2274367,231750,15,6,0,
3,45,2278468,235851,15,1,0,
3,46,2283371,240754,55,8,1,1747
3,47,2289073,246456,95,7,1,644
3,48,2293274,250657,35,8,0,
3,49,2297059,254442,65,8,1,833
3,50,2306846,264229,5,7,0,
3,51,2311448,268831,5,9,0,
3,52,2317651,275034,65,1,1,1118
3,53,2321652,279035,55,5,1,1112
3,54,2327255,284638,85,8,1,754
3,55,2331657,289040,25,6,0,
3,56,2336659,294042,45,4,0,
3,57,2341461,298844,55,4,1,1035
3,58,2346163,303546,55,9,0,
3,59,2350064,307447,85,6,1,768
3,60,2356167,313550,45,4,1,1627
3,61,2359967,317350,5,6,0,
3,62,2365671,323054,5,1,0,
3,63,2369772,327155,25,9,0,
3,64,2374357,331740,35,5,0,
3,65,2380443,337826,55,7,1,979
3,66,2384745,342128,75,6,1,770
3,67,2389846,347229,65,3,1,834
3,68,2393148,350531,35,6,0,
3,69,2399350,356733,5,3,0,
3,70,2402635,360018,45,8,0,
3,71,2409221,366604,15,3,0,
3,72,2413123,370506,65,6,1,838
3,73,2418926,376309,95,8,1,855
3,74,2422226,379609,85,1,1,945
3,75,2427528,384911,75,5,1,776
3,76,2432930,390313,15,5,0,
3,77,2437633,395016,25,8,0,
3,78,2442234,399617,25,2,0,
3,79,2446036,403419,25,5,0,
3,80,2452322,409705,85,5,1,969
3,81,2456624,414007,95,4,1,742
3,82,2461626,419009,65,2,1,892
3,83,2466828,424211,55,3,0,
3,84,2471429,428812,5,4,0,
3,85,2476615,433998,35,1,0,
3,86,2479616,436999,75,2,1,917
3,87,2486019,443402,65,5,1,817
3,88,2489720,447103,35,2,0,
3,89,2495606,452989,15,4,0,
3,90,2499508,456891,25,5,0,
3,91,2505310,462693,65,2,1,1048
