run,trial,global time,run time,morph level,couple,response,response time
1,1,592728,1625,45,3,1,615
1,2,596230,5127,75,7,1,936
1,3,602215,11112,55,1,1,514
1,4,607118,16015,55,6,1,539
1,5,616822,25719,5,5,0,
1,6,621023,29920,75,4,1,478
1,7,626526,35423,35,6,1,815
1,8,629927,38824,75,1,1,872
1,9,636330,45227,5,1,0,
1,10,639630,48527,5,3,0,
1,11,644233,53130,45,9,1,518
1,12,649935,58832,65,2,1,603
1,13,653636,62533,95,5,1,484
1,14,660039,68936,85,6,1,952
1,15,664340,73237,45,8,1,776
1,16,668743,77640,45,2,1,610
1,17,673945,82842,35,9,1,593
1,18,679147,88044,35,8,1,683
1,19,683148,92045,15,2,0,
1,20,693936,102833,55,4,1,467
1,21,697837,106734,15,5,0,
1,22,703423,112320,15,4,0,
1,23,707008,115905,95,8,1,513
1,24,712810,121707,95,4,1,3068
1,25,717312,126209,55,2,0,
1,26,720914,129811,15,3,0,
1,27,726416,135313,95,9,1,951
1,28,730618,139515,65,3,1,521
1,29,736720,145617,55,5,1,908
1,30,740921,149818,55,7,1,1232
1,31,746424,155321,5,4,0,
1,32,749626,158523,45,7,1,569
1,33,755728,164625,25,6,1,872
1,34,760129,169026,65,4,1,477
1,35,764731,173628,75,2,0,
1,36,769433,178330,15,1,0,
1,37,774135,183032,25,9,1,960
1,38,779020,187917,25,3,1,863
1,39,783522,192419,85,1,1,1198
1,40,794510,203407,75,5,1,522
1,41,797611,206508,15,9,1,688
1,42,803814,212711,25,1,0,
1,43,807715,216612,45,1,1,895
1,44,813601,222498,75,9,1,598
1,45,816903,225800,85,2,1,1097
1,46,822104,231001,25,2,0,
1,47,832392,241289,95,1,1,792
1,48,836093,244990,85,4,1,917
1,49,842080,250977,65,7,1,562
1,50,846881,255778,65,1,1,881
1,51,851683,260580,95,6,1,872
1,52,856385,265282,5,7,0,
1,53,860887,269784,85,9,1,546
1,54,865489,274386,75,6,1,510
1,55,869491,278388,5,8,0,
1,56,875092,283989,5,2,0,
1,57,879695,288592,65,6,1,492
1,58,885397,294294,85,5,1,551
1,59,889699,298596,95,7,1,614
1,60,894501,303398,75,3,1,924
1,61,898602,307499,35,7,0,
1,62,903504,312401,25,4,0,
1,63,908906,317803,5,6,1,725
1,64,914308,323205,95,2,1,692
1,65,918410,327307,45,6,1,528
1,66,932616,341513,55,8,1,614
1,67,937118,346015,55,9,1,612
1,68,941719,350616,5,9,1,731
1,69,946721,355618,85,3,0,
1,70,952007,360904,55,3,1,584
1,71,957609,366506,15,8,0,
1,72,961311,370208,35,1,0,
1,73,966096,374993,35,2,1,927
1,74,970498,379395,35,5,0,
1,75,976501,385398,75,8,1,469
1,76,985104,394001,15,6,1,935
1,77,991306,400203,45,4,1,481
1,78,995808,404705,95,3,1,716
1,79,999210,408107,65,9,1,569
1,80,1005512,414409,25,8,0,
1,81,1010314,419211,35,3,1,566
1,82,1013615,422512,55,2,0,
1,83,1018618,427515,45,5,1,940
1,84,1024920,433817,35,4,1,774
1,85,1029521,438418,85,8,1,758
1,86,1033423,442320,85,7,1,502
1,87,1037925,446822,45,9,1,836
1,88,1043426,452323,95,4,1,502
1,89,1047929,456826,25,7,0,
1,90,1056933,465830,85,2,1,2146
1,91,1062435,471332,45,4,1,1443
1,92,1062435,471332,45,4,0,
2,1,1167844,1324,75,7,1,551
2,2,1172546,6026,85,9,1,895
2,3,1177048,10528,15,7,0,
2,4,1181250,14730,65,5,1,940
2,5,1186935,20415,55,5,1,3560
2,6,1191637,25117,15,6,1,807
2,7,1196139,29619,5,7,0,
2,8,1201941,35421,5,4,0,
2,9,1205443,38923,15,9,1,699
2,10,1211445,44925,25,5,1,680
2,11,1221250,54730,95,1,1,787
2,12,1226051,59531,75,1,1,712
2,13,1229436,62916,75,9,1,609
2,14,1235138,68618,85,5,1,558
2,15,1238940,72420,55,1,1,657
2,16,1245142,78622,5,1,0,
2,17,1254146,87626,25,2,1,1952
2,18,1263349,96829,75,6,1,536
2,19,1268051,101531,35,8,1,4044
2,20,1272253,105733,5,3,1,673
2,21,1278755,112235,75,4,1,483
2,22,1288259,121739,95,6,1,500
2,23,1292561,126041,65,8,1,649
2,24,1296462,129942,5,8,1,901
2,25,1302548,136028,35,4,1,936
2,26,1307550,141030,65,4,1,469
2,27,1311253,144733,95,2,1,647
2,28,1316154,149634,85,4,1,552
2,29,1321756,155236,75,8,1,556
2,30,1326058,159538,45,2,1,812
2,31,1330260,163740,25,3,1,993
2,32,1335461,168941,15,8,1,913
2,33,1340664,174144,85,8,1,539
2,34,1344766,178246,85,7,1,493
2,35,1350868,184348,75,2,1,1390
2,36,1354370,187850,15,4,0,
2,37,1360072,193552,95,3,1,677
2,38,1363673,197153,95,8,1,953
2,39,1368475,201955,55,7,1,548
2,40,1378679,212159,35,7,1,849
2,41,1383381,216861,35,6,1,3914
2,42,1389284,222764,95,7,1,521
2,43,1394186,227666,55,9,1,510
2,44,1397487,230967,5,6,1,763
2,45,1402489,235969,25,8,1,559
2,46,1406791,240271,55,3,1,699
2,47,1412994,246474,65,2,1,552
2,48,1421880,255360,85,3,1,821
2,49,1425782,259262,95,5,1,726
2,50,1431984,265464,15,7,0,
2,51,1436886,270366,35,2,1,617
2,52,1441988,275468,15,1,0,
2,53,1445890,279370,65,6,1,491
2,54,1450492,283972,25,7,0,
2,55,1456494,289974,25,6,1,758
2,56,1459595,293075,85,6,1,600
2,57,1470700,304180,45,5,1,651
2,58,1475202,308682,35,3,1,651
2,59,1479503,312983,55,6,1,656
2,60,1484606,318086,65,3,1,549
2,61,1488407,321887,45,1,0,
2,62,1493794,327274,45,6,1,569
2,63,1499395,332875,25,9,1,890
2,64,1503997,337477,85,1,1,628
2,65,1507398,340878,5,9,1,739
2,66,1512501,345981,65,5,1,577
2,67,1517703,351183,45,8,1,848
2,68,1523104,356584,15,5,0,
2,69,1527206,360686,25,5,1,508
2,70,1531908,365388,55,8,1,663
2,71,1537110,370590,95,9,1,507
2,72,1541312,374792,5,5,0,
2,73,1546814,380294,75,3,1,648
2,74,1551016,384496,5,2,0,
2,75,1556718,390198,35,1,1,1204
2,76,1565622,399102,75,5,1,558
2,77,1570223,403703,15,2,0,
2,78,1576526,410006,65,1,1,699
2,79,1580028,413508,45,7,1,652
2,80,1585330,418810,55,4,1,472
2,81,1589431,422911,65,8,1,486
2,82,1599235,432715,15,3,0,
2,83,1604822,438302,35,5,1,496
2,84,1609823,443303,45,3,1,695
2,85,1613224,446704,5,7,0,
2,86,1624029,457509,65,9,1,562
2,87,1628331,461811,45,7,1,718
2,88,1632632,466112,35,9,1,599
2,89,1637634,471114,45,5,1,477
2,90,1637634,471114,45,5,0,
3,1,1753314,1133,45,9,1,595
3,2,1758516,6335,45,4,1,902
3,3,1762101,9920,95,6,1,926
3,4,1767787,15606,95,4,1,501
3,5,1772489,20308,5,3,1,794
3,6,1778191,26010,15,2,0,
3,7,1781993,29812,15,1,0,
3,8,1791696,39515,15,4,0,
3,9,1795898,43717,55,9,1,526
3,10,1802201,50020,15,7,1,666
3,11,1805902,53721,45,1,1,587
3,12,1811604,59423,15,5,0,
3,13,1815106,62925,65,7,1,555
3,14,1819908,67727,65,6,1,607
3,15,1829112,76931,5,4,0,
3,16,1835014,82833,35,9,1,622
3,17,1839715,87534,75,2,0,
3,18,1843418,91237,75,1,1,2837
3,19,1853921,101740,45,6,1,546
3,20,1857923,105742,5,9,0,
3,21,1863725,111544,45,2,1,505
3,22,1869028,116847,35,1,0,
3,23,1874129,121948,15,6,1,747
3,24,1878415,126234,85,3,1,608
3,25,1883417,131236,35,4,0,
3,26,1892220,140039,55,3,1,642
3,27,1896722,144541,55,4,1,485
3,28,1902325,150144,55,6,1,662
3,29,1907426,155245,85,7,1,494
3,30,1912028,159847,45,3,1,494
3,31,1916129,163948,55,8,1,962
3,32,1920732,168551,25,1,0,
3,33,1926734,174553,5,6,0,
3,34,1929935,177754,35,5,1,498
3,35,1935638,183457,25,4,0,
3,36,1940839,188658,85,4,1,961
3,37,1944341,192160,55,5,1,964
3,38,1950244,198063,45,8,1,658
3,39,1959448,207267,85,2,1,827
3,40,1963849,211668,65,1,1,479
3,41,1973553,221372,5,2,0,
3,42,1979755,227574,35,2,1,932
3,43,1982957,230776,65,3,1,763
3,44,1989160,236979,65,2,1,635
3,45,1994162,241981,75,5,1,558
3,46,1998863,246682,95,3,1,707
3,47,2001964,249783,95,2,1,537
3,48,2006966,254785,65,5,1,525
3,49,2012369,260188,25,7,0,
3,50,2016670,264489,25,5,1,593
3,51,2022373,270192,5,5,0,
3,52,2027174,274993,85,9,1,510
3,53,2032377,280196,75,4,1,897
3,54,2036579,284398,25,8,1,903
3,55,2041081,288900,25,1,0,
3,56,2046083,293902,85,6,1,481
3,57,2050484,298303,85,1,1,661
3,58,2054985,302804,15,8,1,841
3,59,2060688,308507,75,9,1,926
3,60,2066172,313991,35,7,0,
3,61,2070759,318578,15,3,1,916
3,62,2073960,321779,45,3,1,922
3,63,2080263,328082,95,7,1,800
3,64,2089049,336868,5,1,0,
3,65,2094435,342254,85,5,1,490
3,66,2099037,346856,75,7,1,964
3,67,2103539,351358,15,9,1,1086
3,68,2108941,356760,25,6,1,763
3,69,2117128,364947,95,5,1,957
3,70,2122030,369849,5,8,0,
3,71,2128516,376335,25,3,1,580
3,72,2131517,379336,95,1,1,661
3,73,2138019,385838,5,1,1,2937
3,74,2141921,389740,65,8,1,960
3,75,2146023,393842,95,9,1,954
3,76,2152309,400128,75,6,1,514
3,77,2156610,404429,75,8,1,945
3,78,2161712,409531,65,7,1,901
3,79,2165213,413032,55,7,1,900
3,80,2170917,418736,45,1,1,1253
3,81,2175618,423437,65,9,1,957
3,82,2180820,428639,95,8,1,480
3,83,2185822,433641,55,1,1,518
3,84,2189124,436943,55,2,0,
3,85,2194326,442145,55,8,1,490
3,86,2200128,447947,15,1,0,
3,87,2203429,451248,35,3,1,577
3,88,2209832,457651,5,5,0,
3,89,2213534,461353,15,2,0,
3,90,2218336,466155,65,4,1,510
3,91,2224438,472257,95,4,1,961
3,92,2224438,472257,95,4,0,
4,1,2323428,1032,95,2,1,561
4,2,2328930,6534,45,5,1,477
4,3,2333932,11536,75,3,1,587
4,4,2336933,14537,15,9,1,741
4,5,2341635,19239,5,8,0,
4,6,2347922,25526,25,4,0,
4,7,2352806,30410,75,5,1,964
4,8,2357008,34612,85,8,1,503
4,9,2361910,39514,85,5,1,485
4,10,2366612,44216,35,6,1,933
4,11,2371514,49118,35,8,1,663
4,12,2375315,52919,75,2,1,4656
4,13,2380517,58121,15,6,0,
4,14,2386103,63707,55,6,1,504
4,15,2389905,67509,45,8,1,2027
4,16,2399809,77413,25,2,0,
4,17,2405094,82698,75,1,1,655
4,18,2410596,88200,95,7,1,551
4,19,2414798,92402,95,5,1,962
4,20,2419400,97004,55,2,1,941
4,21,2424002,101606,15,8,0,
4,22,2428187,105791,25,9,1,654
4,23,2434790,112394,5,9,1,700
4,24,2439492,117096,45,9,1,546
4,25,2442693,120297,75,7,1,548
4,26,2447394,124998,45,4,1,964
4,27,2453397,131001,45,6,1,612
4,28,2458199,135803,45,7,1,866
4,29,2462100,139704,55,9,1,516
4,30,2467503,145107,25,2,0,
4,31,2472304,149908,15,4,0,
4,32,2485810,163414,65,1,1,655
4,33,2491512,169116,55,1,1,965
4,34,2495998,173602,25,5,1,715
4,35,2500599,178203,5,6,1,639
4,36,2504785,182389,75,3,1,733
4,37,2511187,188791,85,2,1,539
4,38,2515489,193093,5,3,1,496
4,39,2519190,196794,25,9,1,577
4,40,2529695,207299,55,4,1,571
4,41,2535296,212900,85,6,1,506
4,42,2539798,217402,65,8,1,950
4,43,2544001,221605,55,7,1,532
4,44,2549602,227206,35,8,1,963
4,45,2552904,230508,15,7,0,
4,46,2558390,235994,45,2,0,
4,47,2562792,240396,5,4,0,
4,48,2568477,246081,5,7,0,
4,49,2573178,250782,95,1,1,504
4,50,2577781,255385,95,8,1,899
4,51,2581982,259586,15,3,1,628
4,52,2588085,265689,75,6,1,912
4,53,2592687,270291,55,3,1,860
4,54,2597789,275393,25,6,1,701
4,55,2601690,279294,85,1,1,657
4,56,2607193,284797,35,2,1,626
4,57,2612195,289799,15,5,0,
4,58,2615696,293300,55,5,1,481
4,59,2620998,298602,5,2,0,
4,60,2626701,304305,45,4,1,480
4,61,2630002,307606,25,1,0,
4,62,2640489,318093,65,4,1,953
4,63,2644391,321995,75,8,1,508
4,64,2649993,327597,5,8,0,
4,65,2655095,332699,5,9,1,672
4,66,2659597,337201,5,1,0,
4,67,2665199,342803,55,3,1,603
4,68,2668100,345704,15,4,0,
4,69,2674287,351891,45,5,1,481
4,70,2678888,356492,35,1,1,473
4,71,2682890,360494,65,7,1,953
4,72,2688793,366397,45,3,1,552
4,73,2693795,371399,85,4,1,897
4,74,2698496,376100,85,8,1,484
4,75,2702797,380401,65,2,1,524
4,76,2707700,385304,75,4,1,499
4,77,2711902,389506,65,3,1,559
4,78,2717503,395107,65,9,1,946
4,79,2722190,399794,45,9,1,955
4,80,2726590,404194,45,1,1,494
4,81,2731092,408696,15,9,1,601
4,82,2735394,412998,5,5,0,
4,83,2741096,418700,95,6,1,492
4,84,2745798,423402,85,3,1,553
4,85,2750501,428105,55,7,1,489
4,86,2754702,432306,5,2,0,
4,87,2759904,437508,5,4,1,1668
4,88,2765006,442610,75,9,1,493
4,89,2770209,447813,25,3,1,577
4,90,2775010,452614,15,5,0,
4,91,2778795,456399,85,7,1,962
4,92,2784781,462385,95,9,1,516
4,93,2788682,466286,85,9,1,563
4,94,2793384,470988,85,9,1,854
4,95,2793384,470988,85,9,0,
5,1,2793384,-115535,85,9,0,
