run,trial,global time,run time,morph level,couple,response,response time
1,1,202567,741,75,4,0,
1,2,207669,5843,45,4,1,494
1,3,212370,10544,5,3,0,
1,4,217156,15330,35,1,0,
1,5,222458,20632,15,4,0,
1,6,227343,25517,75,6,1,1339
1,7,230845,29019,45,8,1,1417
1,8,236747,34921,35,3,0,
1,9,245551,43725,55,3,0,
1,10,250353,48527,85,5,1,1018
1,11,255254,53428,85,1,1,1284
1,12,264359,62533,5,9,0,
1,13,270761,68935,5,6,0,
1,14,274662,72836,95,7,1,1129
1,15,283666,81840,95,6,1,1041
1,16,290069,88243,55,1,1,1135
1,17,293370,91544,35,2,0,
1,18,299756,97930,75,3,1,1013
1,19,304341,102515,35,8,1,1094
1,20,308242,106416,95,4,1,969
1,21,313945,112119,95,3,1,872
1,22,318047,116221,15,1,0,
1,23,322748,120922,15,9,0,
1,24,327434,125608,35,9,0,
1,25,333036,131210,55,6,0,
1,26,337921,136095,25,7,0,
1,27,342807,140981,25,6,0,
1,28,351310,149484,85,3,1,830
1,29,357113,155287,15,6,0,
1,30,361514,159688,65,6,0,
1,31,366499,164673,55,8,1,794
1,32,370801,168975,95,9,1,937
1,33,376604,174778,5,4,0,
1,34,381005,179179,25,1,0,
1,35,384290,182464,45,1,0,
1,36,390676,188850,65,1,1,1052
1,37,398679,196853,35,6,0,
1,38,403581,201755,5,2,0,
1,39,409067,207241,25,3,0,
1,40,414169,212343,65,4,1,687
1,41,418170,216344,55,9,1,743
1,42,423172,221346,85,9,1,840
1,43,428675,226849,85,4,1,744
1,44,434076,232250,95,1,1,809
1,45,438879,237053,45,2,0,
1,46,442680,240854,25,8,0,
1,47,447682,245856,45,5,1,1146
1,48,451884,250058,45,9,0,
1,49,457487,255661,85,2,1,714
1,50,461188,259362,65,3,1,856
1,51,467290,265464,75,2,1,711
1,52,471192,269366,55,5,1,706
1,53,476694,274868,95,8,1,703
1,54,480295,278469,95,2,1,596
1,55,485997,284171,45,3,0,
1,56,491083,289257,35,7,0,
1,57,494685,292859,5,8,0,
1,58,504689,302863,45,7,0,
1,59,509674,307848,5,7,0,
1,60,519260,317434,35,5,1,954
1,61,523663,321837,75,5,1,662
1,62,528565,326739,85,6,1,604
1,63,534267,332441,65,5,1,950
1,64,538969,337143,55,4,1,1007
1,65,543771,341945,95,5,1,668
1,66,548973,347147,65,2,1,646
1,67,553175,351349,65,8,1,651
1,68,558077,356251,25,9,0,
1,69,562578,360752,55,7,1,798
1,70,567981,366155,35,4,0,
1,71,571582,369756,55,2,1,677
1,72,577284,375458,75,1,1,600
1,73,580987,379161,55,6,1,967
1,74,587789,385963,15,2,1,1061
1,75,592290,390464,45,6,0,
1,76,595492,393666,85,8,1,678
1,77,601094,399268,65,7,1,684
1,78,605096,403270,35,5,1,942
1,79,616300,414474,25,5,1,689
1,80,620903,419077,85,7,1,618
1,81,625405,423579,25,4,0,
1,82,629106,427280,15,7,0,
1,83,634708,432882,95,5,1,748
1,84,640110,438284,5,1,0,
1,85,643612,441786,5,5,0,
1,86,648514,446688,75,7,1,812
1,87,654616,452790,75,8,1,761
1,88,658217,456391,95,2,1,918
1,89,663219,461393,5,4,0,
1,90,669022,467196,15,5,0,
1,91,672824,470998,65,9,1,816
1,92,672824,470998,65,9,0,
2,1,781550,1329,35,7,0,
2,2,786553,6332,5,9,0,
2,3,791054,10833,55,7,1,604
2,4,799457,19236,15,3,0,
2,5,805844,25623,25,2,0,
2,6,811046,30825,45,6,0,
2,7,815547,35326,35,6,0,
2,8,820550,40329,85,2,1,714
2,9,825051,44830,65,1,1,714
2,10,834538,54317,25,3,0,
2,11,838741,58520,15,8,0,
2,12,843742,63521,45,3,0,
2,13,848127,67906,25,8,0,
2,14,853113,72892,25,9,0,
2,15,858715,78494,5,5,0,
2,16,862216,81995,5,8,1,1979
2,17,866718,86497,75,9,1,706
2,18,873321,93100,65,7,1,625
2,19,878123,97902,35,9,0,
2,20,881124,100903,35,4,0,
2,21,887710,107489,65,2,1,655
2,22,891112,110891,15,4,0,
2,23,896413,116192,85,3,1,638
2,24,900715,120494,85,9,1,656
2,25,906918,126697,75,1,1,876
2,26,910519,130298,35,1,0,
2,27,915421,135200,45,9,1,654
2,28,919823,139602,85,5,1,546
2,29,925825,145604,35,2,0,
2,30,930028,149807,55,2,1,935
