run,trial,global time,run time,morph level,couple,response,response time
1,1,499845,1446,45,8,1,611
1,2,503747,5348,95,3,1,806
1,3,509749,11350,55,7,0,
1,4,518251,19852,75,9,1,593
1,5,522453,24054,75,4,0,
1,6,528356,29957,55,3,1,932
1,7,533058,34659,95,4,0,
1,8,538161,39762,15,7,0,
1,9,543262,44863,5,9,0,
1,10,548348,49949,65,8,1,611
1,11,552650,54251,65,1,1,761
1,12,557051,58652,35,5,0,
1,13,561153,62754,45,9,0,
1,14,570857,72458,65,3,1,650
1,15,576059,77660,25,1,0,
1,16,585346,86947,45,4,0,
1,17,595334,96935,15,6,0,
1,18,601136,102737,85,3,1,608
1,19,605538,107139,5,4,1,2034
1,20,610139,111740,25,7,0,
1,21,614441,116042,25,8,0,
1,22,619643,121244,85,4,1,1101
1,23,624845,126446,55,5,1,1768
1,24,628546,130147,35,6,0,
1,25,632949,134550,65,7,0,
1,26,638851,140452,25,3,0,
1,27,643936,145537,85,2,1,570
1,28,648539,150140,75,8,1,481
1,29,652840,154441,5,1,1,597
1,30,658543,160144,5,6,0,
1,31,661744,163345,95,8,1,490
1,32,671748,173349,95,5,0,
1,33,677450,179051,15,3,0,
1,34,681935,183536,15,1,1,775
1,35,685836,187437,95,6,0,
1,36,692040,193641,95,2,1,645
1,37,697042,198643,5,8,0,
1,38,705844,207445,45,6,0,
1,39,710247,211848,65,9,1,534
1,40,715949,217550,75,5,0,
1,41,720951,222552,5,3,0,
1,42,724852,226453,65,6,0,
1,43,730554,232155,55,9,1,536
1,44,735557,237158,45,5,1,1189
1,45,740058,241659,5,2,0,
1,46,745144,246745,5,7,1,845
1,47,748946,250547,55,2,1,650
1,48,753647,255248,15,5,0,
1,49,758450,260051,25,6,0,
1,50,768553,270154,75,7,1,589
1,51,777357,278958,55,8,1,521
1,52,781659,283260,35,8,1,575
1,53,787861,289462,95,9,1,964
1,54,792546,294147,65,4,1,662
1,55,797949,299550,45,1,1,620
1,56,801450,303051,45,2,1,698
1,57,806852,308453,35,2,0,
1,58,810954,312555,55,4,1,759
1,59,816256,317857,85,6,0,
1,60,820858,322459,25,5,1,1096
1,61,826760,328361,15,4,1,598
1,62,830862,332463,5,5,0,
1,63,836364,337965,15,9,1,2167
1,64,840966,342567,35,1,1,548
1,65,844267,345868,35,7,1,749
1,66,849870,351471,75,6,1,829
1,67,854171,355772,55,1,1,581
1,68,859673,361274,75,2,1,476
1,69,863475,365076,75,3,1,883
1,70,869460,371061,75,1,1,640
1,71,874163,375764,85,7,1,630
1,72,877864,379465,25,4,1,639
1,73,883266,384867,45,3,1,642
1,74,888169,389770,45,7,1,641
1,75,893371,394972,85,5,0,
1,76,897372,398973,15,2,1,533
1,77,902374,403975,65,2,1,608
1,78,907076,408677,85,1,1,475
1,79,912078,413679,25,9,1,873
1,80,916179,417780,55,6,0,
1,81,921465,423066,95,1,1,570
1,82,930869,432470,35,4,1,562
1,83,935971,437572,35,3,1,659
1,84,941473,443074,85,9,1,488
1,85,945174,446775,35,9,1,522
1,86,949877,451478,15,8,0,
1,87,954979,456580,65,5,0,
1,88,960964,462565,95,7,1,512
1,89,965366,466967,85,8,1,948
1,90,970169,471770,25,2,1,936
1,91,970169,471770,25,2,0,
2,1,1091984,1830,45,6,1,677
2,2,1095385,5231,75,2,1,608
2,3,1100687,10533,65,2,1,558
2,4,1104989,14835,35,2,1,506
2,5,1110091,19937,15,6,1,514
2,6,1119095,28941,95,3,1,960
2,7,1123997,33843,35,9,1,961
2,8,1128599,38445,25,9,1,562
2,9,1133601,43447,85,2,1,957
2,10,1139386,49232,65,8,1,519
2,11,1143488,53334,25,2,1,4234
2,12,1148690,58536,5,4,1,723
2,13,1154493,64339,5,6,1,520
2,14,1158294,68140,95,2,1,480
2,15,1164096,73942,85,7,1,491
2,16,1172700,82546,25,7,1,526
2,17,1178302,88148,95,1,1,471
2,18,1181704,91550,95,7,1,494
2,19,1188106,97952,65,6,1,953
2,20,1191007,100853,5,5,0,
2,21,1195993,105839,65,5,0,
2,22,1202378,112224,85,1,1,496
2,23,1206980,116826,95,8,1,539
2,24,1210381,120227,75,7,1,570
2,25,1215784,125630,75,9,1,919
2,26,1225371,135217,5,1,1,538
2,27,1229373,139219,5,2,0,
2,28,1235175,145021,55,1,1,614
2,29,1244562,154408,25,6,1,613
2,30,1250264,160110,15,1,1,510
2,31,1254366,164212,45,3,1,919
2,32,1259169,169015,15,2,0,
2,33,1264070,173916,15,8,1,595
2,34,1269272,179118,25,8,1,1118
2,35,1273774,183620,25,4,1,533
2,36,1278976,188822,55,8,1,499
2,37,1283978,193824,95,6,0,
2,38,1288263,198109,5,3,1,489
2,39,1292865,202711,75,6,1,606
2,40,1296966,206812,85,5,1,915
2,41,1302869,212715,65,3,1,517
2,42,1306670,216516,5,7,1,478
2,43,1315875,225721,85,3,1,521
2,44,1321977,231823,55,4,1,540
2,45,1326079,235925,85,9,1,590
2,46,1331880,241726,45,8,1,646
2,47,1335082,244928,35,1,1,956
2,48,1341384,251230,15,5,0,
2,49,1345286,255132,85,8,1,4040
2,50,1351088,260934,65,4,0,
2,51,1355774,265620,35,8,1,782
2,52,1360175,270021,25,1,1,1445
2,53,1370480,280326,85,6,1,674
2,54,1374782,284628,75,8,1,939
2,55,1379683,289529,25,3,1,855
2,56,1383885,293731,95,4,1,543
2,57,1394389,304235,75,5,1,566
2,58,1397491,307337,15,9,1,965
2,59,1403092,312938,45,1,1,548
2,60,1407094,316940,45,7,1,571
2,61,1411796,321642,45,5,1,930
2,62,1421600,331446,65,7,1,544
2,63,1427903,337749,95,5,1,562
2,64,1432304,342150,55,7,1,536
2,65,1436806,346652,45,2,1,633
2,66,1446894,356740,75,1,1,510
2,67,1451696,361542,55,2,1,506
2,68,1460583,370429,65,1,1,500
2,69,1469886,379732,35,5,1,515
2,70,1475689,385535,45,4,1,639
2,71,1479791,389637,65,9,1,619
2,72,1483792,393638,45,9,1,933
2,73,1488794,398640,15,4,1,479
2,74,1494997,404843,35,7,1,962
2,75,1499398,409244,95,9,1,478
2,76,1503100,412946,45,5,1,940
